year,period,period_label,slope_bin,slope_label,selected_area_ha,exposure_ha_years,grids_with_entry,grids_with_exposure,selected_total_year,exposure_total_year,selected_share,available_share,selection_ratio,log2_selection_ratio,conversion_rate_per_1000_ha_year,selection_ratio_bootstrap,selection_ratio_ci_low,selection_ratio_boot_median,selection_ratio_ci_high
1993,pre_law_1987_2001,"Pré-Lei, 1987–2001",00_03,0–3%,61218.72101904551,33947079.79114874,214,1135,223412.19745327818,108759038.24025907,0.2740169145502813,0.312131114254214,0.8778904185986062,-0.18788722620963386,1.8033575021969195,0.8778904185986062,0.7843139441970893,0.8807562283359663,0.9698766540249563
1993,pre_law_1987_2001,"Pré-Lei, 1987–2001",03_06,>3–6%,94318.29552314235,33219637.68977483,208,1129,223412.19745327818,108759038.24025907,0.4221716477358716,0.30544254737146065,1.3821638516602999,0.4669286533279337,2.8392331187938873,1.3821638516603,1.3169256354075116,1.3817792886599127,1.4480792696459441
1993,pre_law_1987_2001,"Pré-Lei, 1987–2001",06_09,>6–9%,48216.98423660035,16534439.680302875,176,1089,223412.19745327818,108759038.24025907,0.21582073309441346,0.15202818954482408,1.4196099666817432,0.5054946083025983,2.916154715181562,1.4196099666817439,1.3031656692622728,1.4164983677471463,1.5420497731243668
1993,pre_law_1987_2001,"Pré-Lei, 1987–2001",09_12,>9–12%,14134.113885643903,8153204.420916586,127,1061,223412.19745327818,108759038.24025907,0.06326473687095686,0.07496576425129267,0.8439150524616437,-0.24483030870390507,1.7335654984172397,0.843915052461644,0.6945643343028326,0.8384778115864446,1.0065595144488906
1993,pre_law_1987_2001,"Pré-Lei, 1987–2001",12_20,>12–20%,5053.281550786074,9733140.208163574,87,1009,223412.19745327818,108759038.24025907,0.022618646646823563,0.08949270208386857,0.25274291780380453,-1.9842574284464385,0.5191830635037687,0.2527429178038044,0.1716608574553966,0.24789522203868217,0.3504253938616679
1993,pre_law_1987_2001,"Pré-Lei, 1987–2001",gt_20,>20%,470.80123805999756,7171536.4499524655,40,873,223412.19745327818,108759038.24025907,0.0021073211016531695,0.06593968249434,0.03195831435545741,-4.967664874598817,0.06564858748826663,0.03195831435545743,0.018576495087285715,0.031608260663240455,0.04643149532253047
1994,pre_law_1987_2001,"Pré-Lei, 1987–2001",00_03,0–3%,54932.68093822143,34722927.37715903,206,1137,200618.66428071563,110165160.41671681,0.2738164025524409,0.3151897319062957,0.8687351611880717,-0.20301166453877745,1.5820290824429886,0.868735161188072,0.7734293233317768,0.8706142549980302,0.959270661940649
1994,pre_law_1987_2001,"Pré-Lei, 1987–2001",03_06,>3–6%,87452.61943859587,33656482.039893284,208,1129,200618.66428071563,110165160.41671681,0.43591467300483966,0.30550930904636653,1.42684579519206,0.512829425540451,2.598388605646235,1.4268457951920608,1.3638301152921433,1.4273752988266075,1.4953301896025855
1994,pre_law_1987_2001,"Pré-Lei, 1987–2001",06_09,>6–9%,42424.60381500674,16647742.96129138,168,1089,200618.66428071563,110165160.41671681,0.21146887786893107,0.15111622311735134,1.3993790574339067,0.484786806110505,2.548369704749203,1.3993790574339044,1.2893244768373215,1.3963456740519993,1.522932295147452
1994,pre_law_1987_2001,"Pré-Lei, 1987–2001",09_12,>9–12%,11441.924751651988,8189902.368292159,134,1063,200618.66428071563,110165160.41671681,0.05703320173461965,0.07434203642342627,0.7671729815118119,-0.38237618282812125,1.3970770635740768,0.7671729815118121,0.6366823308493712,0.7605941032726801,0.9224335473274355
1994,pre_law_1987_2001,"Pré-Lei, 1987–2001",12_20,>12–20%,3999.224095833535,9766778.117537325,92,1012,200618.66428071563,110165160.41671681,0.01993445679728792,0.08865577901936485,0.22485231101442005,-2.1529503828977368,0.4094721972492124,0.22485231101441958,0.15536703097277302,0.22207066015500207,0.312545495629983
