entry_all__post_law_pre_zae_2002_2008,entry_all__post_zae_2020_2023,entry_all__pre_law_1986_2001,entry_all__zae_2009_2019,entry_productive__post_law_pre_zae_2002_2008,entry_productive__post_zae_2020_2023,entry_productive__pre_law_1986_2001,entry_productive__zae_2009_2019,exp__post_law_pre_zae_2002_2008__00_03,exp__post_law_pre_zae_2002_2008__03_06,exp__post_law_pre_zae_2002_2008__06_09,exp__post_law_pre_zae_2002_2008__09_12,exp__post_law_pre_zae_2002_2008__12_20,exp__post_law_pre_zae_2002_2008__gt_20,exp__post_zae_2020_2023__00_03,exp__post_zae_2020_2023__03_06,exp__post_zae_2020_2023__06_09,exp__post_zae_2020_2023__09_12,exp__post_zae_2020_2023__12_20,exp__post_zae_2020_2023__gt_20,exp__pre_law_1986_2001__00_03,exp__pre_law_1986_2001__03_06,exp__pre_law_1986_2001__06_09,exp__pre_law_1986_2001__09_12,exp__pre_law_1986_2001__12_20,exp__pre_law_1986_2001__gt_20,exp__zae_2009_2019__00_03,exp__zae_2009_2019__03_06,exp__zae_2009_2019__06_09,exp__zae_2009_2019__09_12,exp__zae_2009_2019__12_20,exp__zae_2009_2019__gt_20,grid_area_km2,grid_id,sel__post_law_pre_zae_2002_2008__00_03,sel__post_law_pre_zae_2002_2008__03_06,sel__post_law_pre_zae_2002_2008__06_09,sel__post_law_pre_zae_2002_2008__09_12,sel__post_law_pre_zae_2002_2008__12_20,sel__post_law_pre_zae_2002_2008__gt_20,sel__post_zae_2020_2023__00_03,sel__post_zae_2020_2023__03_06,sel__post_zae_2020_2023__06_09,sel__post_zae_2020_2023__09_12,sel__post_zae_2020_2023__12_20,sel__post_zae_2020_2023__gt_20,sel__pre_law_1986_2001__00_03,sel__pre_law_1986_2001__03_06,sel__pre_law_1986_2001__06_09,sel__pre_law_1986_2001__09_12,sel__pre_law_1986_2001__12_20,sel__pre_law_1986_2001__gt_20,sel__zae_2009_2019__00_03,sel__zae_2009_2019__03_06,sel__zae_2009_2019__06_09,sel__zae_2009_2019__09_12,sel__zae_2009_2019__12_20,sel__zae_2009_2019__gt_20
0.0,0.0,0.0,115.86955918985257,0.0,0.0,0.0,115.86955918985257,740880.0631809458,354366.7847289235,86843.06308307928,16416.96333787862,8223.980080422234,1295.0946676216872,419173.9412888863,201300.4707118446,49864.531044264404,9645.754303437589,4517.780901057113,709.5087568124136,1642632.1825295605,776024.0471720762,187803.95713226183,35693.857994798585,16449.52343811054,2541.584340544308,1155890.5919646262,552296.5653971811,134314.51919980702,25512.802291743898,12621.865064894919,1900.9329565796197,2506.910389086654,"98,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.30794279996087,39.56161638989169,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.239971399307251,0.0,0.0,0.0,3.239971399307251,545443.8713307148,701043.2082855459,112698.53845147713,5472.296675920486,460.07894587516785,187.91974878311157,276616.04962210846,357758.7911675004,58711.065009204074,3207.565420150757,456.8393039703369,90.71985387802124,1094314.5404142435,1412153.904933097,228648.65309445068,10393.781166553497,1334.8767385482788,605.8791432380676,796074.186048488,1028829.3660162785,168571.22438658637,9285.742040634155,1568.157112121582,450.3592257499695,2507.0647177504593,"99,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.239971399307251,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445594.6646816683,736224.8016134822,94240.79777459537,3405.212282896042,230.03717827796936,0.0,234480.94176424158,380815.2583542123,48571.39382320572,1901.8645238876343,204.11651611328125,0.0,736996.277470254,1227086.8227085627,152195.55532030307,3981.930559873581,119.87796998023987,0.0,685287.1729038425,1125660.036721179,143042.9211361109,5307.076425075531,508.6718285083771,0.0,2507.064717750482,"100,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537876.1340987543,693788.6004086961,78550.99947218056,2946.5133048917733,113.39208793640137,0.0,252932.09442661697,331569.6034245585,35273.30058216768,1237.558491640465,58.315773010253906,0.0,873028.300312103,1103494.6451423748,127826.34523884174,5248.309348317689,168.46874713897705,0.0,762647.0584474732,1004823.5231812467,111572.14797556728,3889.2551368451586,178.18756484985352,0.0,2506.9103890866795,"101,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.47857928276062,6.478822946548462,35.63370108604431,48.590742111206055,6.47857928276062,3.239457607269287,22.67621660232544,48.590742111206055,576451.2304767553,722642.6719209588,54406.437400967465,1120.8209972381592,0.0,0.0,277743.6894648421,338063.14020674466,26209.563287377823,576.6056134700775,0.0,0.0,1037974.8680443737,1298703.0018869503,99330.64176346367,1820.542908191681,0.0,0.0,825926.4202594898,1025409.8647314811,77885.12019925396,1697.4270706176758,0.0,0.0,2506.6017844559165,"102,154",3.239288568496704,3.239290714263916,0.0,0.0,0.0,0.0,3.239457607269287,0.0,0.0,0.0,0.0,0.0,19.436717748641968,3.2394988536834717,0.0,0.0,0.0,0.0,48.590742111206055,0.0,0.0,0.0,0.0,0.0
12.954622268676758,19.43376874923706,116.58460307121277,29.146915912628174,12.954622268676758,19.43376874923706,106.86838006973267,29.146915912628174,630274.0940920361,714911.9640472739,40725.14035987107,1237.150802373886,22.669322967529297,0.0,261155.031625398,289228.01334509475,16682.321480410705,660.682788848877,51.81901741027832,0.0,1320559.3515458875,1493937.1006585092,84690.06451111028,3034.606771707535,408.07500648498535,0.0,836026.8683337531,947946.6984605751,53984.141229477114,1949.6588370800018,132.78606986999512,0.0,2506.1390092156785,"103,154",3.2387404441833496,9.715881824493408,0.0,0.0,0.0,0.0,0.0,19.43376874923706,0.0,0.0,0.0,0.0,93.91468477249146,12.953695297241211,0.0,0.0,0.0,0.0,25.90845251083374,3.2384634017944336,0.0,0.0,0.0,0.0
22.66450810432434,55.045570611953735,0.0,76.62957207361858,22.66450810432434,55.045570611953735,0.0,76.62957207361858,646654.3221637296,554183.653359948,46709.45648231413,3958.397737348781,249.3321566581726,0.0,260626.35746995138,212834.00317748016,18202.615687505873,1723.677699068481,123.05110454559326,0.0,1434605.8400593586,1232668.8969584869,100837.8087225026,9279.913896757947,854.8264408111572,0.0,853109.6784574611,720791.5628193716,62510.44632641943,5492.1405062479125,362.66814708709717,0.0,2505.5222213110947,"104,154",22.66450810432434,0.0,0.0,0.0,0.0,0.0,51.807623863220215,3.2379467487335205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.4712381362915,2.158333937327067,0.0,0.0,0.0,0.0
29764.017834992505,5136.299324703217,13597.367291159722,40367.481781766925,29754.30815324316,5116.879030656815,13386.966677374932,40315.69249849132,516690.7777015883,599076.010835067,90662.97670403088,5352.727284590403,359.3159623146057,22.657880783081055,167390.5552071141,192666.0680581467,32284.87939282866,2141.1251309179797,168.33062052726746,12.947360038757324,1280388.9734742492,1435028.7021762137,213271.2632590032,12540.313441805747,857.8206272125244,9.710519790649414,554383.0339826033,637214.1650978181,102881.68157826686,6767.660933107489,560.0183248519897,35.60523986816406,2428.14210298774,"105,154",12869.792589921577,15094.656317773519,1734.8318653200188,55.0273802280426,0.0,0.0,2331.5690022954755,2366.882032051273,411.9543875778422,6.473608732223511,0.0,0.0,5673.107476594401,6740.775878736084,921.2930846176896,48.553417682647705,3.2368197441101074,0.0,16147.479769626316,21162.361184792426,2850.479332616282,152.1349537372589,3.237257719039917,0.0
22901.111055217072,4548.1231244442515,9617.583498683629,29757.46950328397,22884.93350251703,4522.237456881767,9590.882243638878,29692.75426685857,415572.0067793276,842164.9581619067,178232.74870830702,9297.290007344414,695.9283375160368,22.65407943725586,194596.14233138328,395613.6961275325,87934.46110134778,4813.068063528398,380.6843142976948,12.945188522338867,1044009.1238651163,2028755.288968732,423032.819483844,21400.72070825521,1422.4013270078922,22.65407943725586,550543.5385191122,1130346.36089573,250452.69231239113,13602.39283728132,1070.9552798551672,35.59926986694336,2503.827501537366,"106,154",7332.264840162502,13475.645447523453,2022.0189166209275,51.76898670196533,3.235311508178711,0.0,1289.4593486654994,2811.316557049284,408.5193166508394,12.942234516143799,0.0,0.0,2919.0943693656545,5748.083177430022,901.0561103315913,22.64858651161194,0.0,0.0,9005.597801278618,17567.014549965952,3023.075150067198,97.0667655467987,0.0,0.0
25581.06636236041,5464.71828566813,13348.980382111493,57862.59779165212,25513.147439936092,5396.801991093393,13306.93654647154,57607.1007621092,264396.73255723505,744599.9765791575,392218.66748067254,62532.03516092767,7199.539633142247,113.20791435241699,103083.34244737343,282230.3740682144,152120.89315125896,27691.005459222608,3457.9349900385914,48.5168571472168,640866.6557732667,1806096.5679867382,945190.1361985477,146650.97972071593,16506.40733762629,239.35295867919922,319698.33031257836,881374.2387857559,471406.66917720786,83447.39132598616,10237.03282568969,161.7250862121582,2502.7501473343873,"107,154",4432.672944629893,13613.896133693994,6809.208053841309,615.3257323180928,42.044575452804565,0.0,845.8709578822642,2925.6911908224515,1482.9369137025346,132.60028767585754,9.702641010284424,0.0,2655.5404936790464,7128.423086378621,3236.744318772297,273.2923847955816,12.936262845993042,0.0,9915.61028506896,30334.48388937407,15469.043769928987,1761.8292380061803,126.13357973098755,0.0
40820.499051731706,4389.703154805127,11125.275710037644,49860.89033435465,40729.983962219834,4299.180991890851,10638.622519790426,49591.5074324533,248828.47246133583,721438.5830635278,420744.69965449505,59050.06899798898,3487.289413056654,0.0,94251.12669940089,261159.88038268182,161488.1288754379,26026.52815309412,1820.0131002622493,0.0,614337.2891043972,1774003.9617895635,1025638.2458682752,141121.43573985566,8220.795022232393,0.0,286778.163264412,799686.1195509619,482325.4214709629,73959.27528186032,4906.446334559309,0.0,2501.5199354001506,"108,154",6375.639039544498,21239.261647391784,11813.104688008627,1253.4894799045487,48.48910737037659,0.0,618.2940766399981,2159.0049547560075,1389.3364461496765,132.54551434516907,0.0,0.0,2202.016898664773,5533.015737161449,2636.9144599849105,263.44203317118627,3.2333908081054688,0.0,8460.766726903355,25979.521348577393,13602.609968475268,1471.0208283929264,77.58856010437012,0.0
39318.42583555708,5803.65635579614,17762.822269719258,53254.71997672998,39140.74395460615,5719.650718627256,15312.099146921499,52926.2237332475,342218.35761438165,759270.8229498499,285870.7646849725,23952.22608412948,1233.4201469944974,0.0,119021.01211173488,256084.02945202007,106068.86072934656,10461.6193601253,665.5771867508981,0.0,844851.188120323,1866620.7450026923,696816.3695622005,57962.05706852744,3207.4952682532517,0.0,379750.4096243325,825427.0687486471,331640.62777121965,30980.474580920913,1760.0760366739012,0.0,2500.1372842583887,"109,154",9707.560906928193,22263.051390478653,6724.257333831226,423.26069712638855,22.61362624168396,0.0,1371.587113500109,3109.588691706751,1154.466682734209,77.54486107826233,6.463369607925415,0.0,4637.112566321504,8174.691067010281,2361.386002261966,125.98713660240173,12.922374725341797,0.0,12216.851523458257,29817.11440772075,10229.127446793576,640.5143167140437,22.61603856086731,0.0
60764.39665705082,3115.67910582318,35953.31065040382,37629.31057971505,60399.50936228153,2992.9730570961447,32951.81213289242,37059.961558492505,307398.37664036296,492958.1269699162,181473.17807185225,29443.716378558845,4225.412635040283,3.2299506664276123,86120.83905899945,143794.12844739895,62873.06539195658,12378.914456347859,1909.885826405357,25.839519500732422,873383.111997464,1434621.5054313054,512286.5374055508,78641.4107562757,10914.00972030864,0.0,276883.0807424704,449002.17264310987,189890.45819330684,35326.63636572501,5517.617002467548,38.75938630104065,2498.602663823875,"110,154",18074.295948209015,31751.748700234475,9380.768810174979,1089.3922230047338,103.30368065834045,0.0,848.0775504084194,1504.153803354151,556.801437439638,64.56975555419922,19.37051033973694,0.0,9708.767364687079,16764.875581289736,5850.110733916713,576.3978118055007,51.66064119338989,0.0,12471.074200813444,18272.757500474592,5621.196403343537,619.621265518899,75.31218834203833,0.0
57009.59648934159,2202.7470372817097,82363.83292094959,24369.89544380413,56612.31036295984,2086.569649328905,53182.749078028806,23859.513252774406,531465.8240837809,349301.1924686216,65886.67111252336,8564.41396522148,1971.2131863444458,32.277846336364746,158122.7545212334,104796.66423930375,22758.432094870364,3686.831805674235,872.5033239532919,12.911670684814453,1564736.8163097638,1049196.8363448656,200191.72221855278,24777.047189714387,5586.755018714831,132.33320426940918,476259.1960220131,306173.92183235206,64980.60952170597,10374.378124388526,2325.1459760693942,61.32488536834717,2496.916595077886,"111,154",29198.44891534973,23120.74651546759,3822.4422594565976,380.30700486594554,90.3656678199768,0.0,1095.2929680674683,787.9558494857713,167.8192422389984,35.50158953666687,0.0,0.0,31087.94211717213,18004.31429726002,3779.0687418825487,282.3800596096936,25.816875457763672,3.2269866466522217,13270.265051405104,8844.257846191815,1515.8360141950498,155.9971572558085,69.93026240666707,3.226921319961548
29911.413782536747,1116.8950810011697,163810.02571528472,9935.449515906503,29731.213018364062,1065.3071920450998,73902.03636064437,9660.924413574443,318296.94040092017,218132.2021050893,72162.5600650563,17136.875545328738,6898.37684746256,883.0202246572458,91612.21788651242,69330.13175843837,24230.81100047617,7419.9735082018615,3669.370402032254,655.9255125447817,999196.1734005526,698036.5898916572,237747.8147261489,54850.61452579779,21525.038355121425,2835.6498841351154,258780.20212109695,190646.6456851202,68558.93645676912,21082.277341773464,10270.74849784795,1700.5185752737755,2495.079649706771,"112,154",16033.295954766929,9752.75614101279,3145.6380107384102,634.3076461567598,145.87372654466068,19.34153914451599,380.1429710060942,403.8548253844766,191.03623209747613,54.810394525527954,32.23923420906067,3.2235348224639893,30742.35145517985,28405.30606184567,11699.739168403663,2441.2445651764965,597.2776869811264,16.117423057556152,4783.120305756027,3190.1096179260926,1252.4789509137472,319.16060996055603,106.38470268249512,9.670226335525513
30024.020805387874,1842.750465561362,51709.380041819924,15917.811871244394,29740.45270541229,1794.4230279221256,41591.64766989408,15588.79954984609,128699.82219449957,318324.6462817716,300430.0442152744,173480.35162004497,120344.14007161924,36404.968391415656,52944.186476360584,132485.28870377076,133404.28100025142,81723.00703239162,60906.122910681894,20253.881350312513,368493.6811141388,893438.9163860225,793476.165221709,447198.27538185025,296762.3955629003,84222.41643319972,147461.02413396185,369151.11133141257,377891.31293110666,233357.62885181388,172920.60371417165,58220.12610174535,2492.9103960741395,"113,154",5431.94558054606,11705.902315301524,7511.3570514772455,3386.638314899744,1578.9385993480682,125.67084383964539,126.44857925153246,521.8951678276062,583.8943062015608,349.5459720798567,190.08419346809387,22.554809093475342,6248.985623893551,15600.250662596087,11950.270836613223,5412.979495306576,2295.382713529176,83.77833795547485,1671.2965288339876,4595.938200070811,4930.4792622425975,2846.5274330494453,1365.7373330724006,178.82079257684595
1356.9536217380974,338.0436534881592,686.532671140222,2706.5287072050805,1327.9891444374534,328.38417983055115,567.4077347979827,2674.334037243151,70621.6980164369,227927.52254116395,318523.2228637088,217604.3178614579,178012.60487632657,84615.6330412257,42147.99511614407,131169.1883725858,181449.8638513023,124244.22115663828,100830.98534405185,47787.96008092656,151816.31011361608,491704.28813198494,689821.8057329721,468609.30983452144,376360.05613205576,178825.75843280717,111872.94737812024,356507.2561246096,498845.659424851,342655.02761006635,279959.45728272083,132655.7021797199,2449.7107118210956,"114,154",160.5549987344181,495.39654991766986,429.16708285387824,184.91721650852878,45.07501459121704,12.878281831741333,16.09630274772644,90.13818645477295,93.35615825653076,80.49323320388794,45.080382347106934,3.219916820526123,25.75736975669861,156.40909463938544,221.0698588287129,82.61864880674025,62.23272087153266,19.32004189491272,213.44548780216888,794.8720139606327,840.256121489581,526.9093473668192,237.67174438121273,61.179322242736816
5010.7808786878395,338.5395649330289,8482.920771837234,1997.8095292680405,4920.707693243962,299.94075902864046,6996.715567111969,1936.6838802926682,53074.55420716977,152530.80077220596,187228.02790522858,131754.85019443266,175774.87916019105,143166.60472445958,31898.90799560547,86310.40784614602,106791.11639978745,74512.36865828457,99604.62605532385,79960.70065811193,122271.20575041678,350408.95949615224,426465.3176997643,294289.65218319325,384419.56172003935,319227.1787115181,80802.37136660276,225254.77202335524,281813.61910546815,202859.72902846526,274380.31257868937,222494.7480650948,2488.6608285822776,"115,154",572.1377134098726,1927.1479212134493,1832.5499836360707,462.602597433913,119.83531684127509,6.4341607093811035,38.595741271972656,128.65632557868958,113.38987764283723,12.864914417266846,6.4339001178741455,0.0,550.0783042907715,2100.5758278369904,2560.6420288085938,1219.2257435321808,498.63608598709106,67.55757665634155,209.10001158714294,743.8954621483298,596.8788872213925,302.36557030677795,84.4439490290249,0.0
67.46690154075623,639.347085237503,0.0,5543.023233679229,67.46690154075623,626.496844291687,0.0,5530.1744163307485,147043.42821565983,237183.19746900167,277746.2501734042,226322.5634675456,311104.25912447064,112561.27150941831,78964.28748191665,126185.24388986945,148822.92573879656,122156.45837546705,165713.8720334511,60372.67216345282,328236.3781590312,530740.7811502765,626178.6416904132,509950.16500465444,691029.1133118573,250639.99731613605,223919.5095447073,360677.8000362256,422162.30113884044,344551.62155257666,469213.3995066886,172852.37333539422,2486.227157095399,"116,154",19.278146266937256,16.061707019805908,9.637426137924194,12.848839521408081,6.426454544067383,3.2143280506134033,73.89331483840942,208.83753204345703,189.55958104133606,115.65747904777527,35.3365375995636,3.21239972114563,0.0,0.0,0.0,0.0,0.0,0.0,1032.7918785749698,1818.2279342744864,1493.7438502311707,761.3448975086212,391.93652749061584,32.12932825088501
463.7348968075771,604.8790769062791,134.78944116386714,4277.1527017481185,463.7348968075771,595.2488152466569,134.78944116386714,4270.734367502437,194034.73321321246,307019.03011981456,338367.6888752619,224664.90813235776,173273.86286418574,24409.95438757691,104423.55205621813,162433.10343463562,179825.73101945766,120384.61247113826,94855.3466751884,13717.423769746109,439530.4297809769,698805.052789791,773223.5758467421,512990.8969400181,393716.8046184924,55570.66927817663,295511.6706577002,460357.89800864377,505457.97020959755,336708.4975929812,262951.38642677607,37769.75834040174,2483.646216534416,"117,154",267.97497942120424,96.2636681874593,67.39445209503174,28.89141845703125,3.210378646850586,0.0,324.07088615193084,163.66348601883533,69.00104633593091,22.466681480407715,16.046715259552002,0.0,75.41582176545087,12.838705778121948,22.46826696395874,17.64567430907605,3.2099242210388184,3.211048126220703,1161.844020908954,1627.420050473307,1120.3369731098996,300.1454177463756,60.98790526390076,0.0
0.0,125.0632073879242,3.2068169116973877,96.21293497085571,0.0,125.0632073879242,3.2068169116973877,96.21293497085571,94219.28592136512,178427.04108308157,287012.73006368155,301556.6615111725,336223.25608801376,104608.3425373367,50636.319247509455,93761.08741777926,150460.61151227576,157877.41452005703,177888.8603661247,57873.74371465234,214367.33182000738,408429.12053542706,656136.7370961676,691660.1080766877,783872.6626451035,245722.72421284934,141567.60284520974,260752.77133396373,419734.68980837247,438119.45417325455,493743.3309250626,158713.07613509026,2480.918873225948,"118,154",0.0,0.0,0.0,0.0,0.0,0.0,22.446953296661377,16.031709909439087,19.242807149887085,25.65434980392456,35.27384400367737,6.413543224334717,0.0,0.0,0.0,0.0,3.2068169116973877,0.0,3.207754135131836,9.62124514579773,51.3121542930603,12.828329801559448,19.243451595306396,0.0
0.0,0.0,0.0,35.24384880065918,0.0,0.0,0.0,35.24384880065918,77813.21180914617,154999.30496178608,241834.5160020762,253556.60107410283,325228.2544415212,141364.6310286101,41870.78567781354,83123.84488479204,128499.16496062186,136255.29551826083,177741.65093219047,79646.29298081959,173070.01962344878,342495.7922785095,534129.9045249294,565546.1685006507,738642.1878308941,325820.30473668623,116681.54597284092,231923.20587778842,359025.9551102068,377197.9809765797,489627.8133456707,215113.34249529833,2478.0460407014075,"119,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2037510871887207,9.612062215805054,16.020142793655396,3.2041146755218506,3.203778028488159,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41642.11988130271,99766.95960815653,155585.61536815495,187216.18976548233,394498.3849205971,227643.16393147074,22712.89691522729,54621.05677724726,84837.6964166389,103080.91254323605,219996.11073283307,127472.86624621596,99392.87710345493,233249.48851085085,364258.23654715216,433538.2006148301,906772.1419862392,524047.5800468164,63360.261508240415,153316.34386559657,237761.23867117756,287697.2373970892,607609.5320597827,350989.1677231415,2475.0286790640043,"120,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6839.622324458291,19124.014795078016,29033.089066793407,36192.162075288616,92697.6039890794,60587.71162458121,3565.1137364873703,10024.61656962189,15289.86740137736,19706.08890297553,50334.26654998275,33577.93585929216,18443.0691753911,50008.33516000018,75205.05449189205,91321.91322614632,235876.64353415827,164242.06067616705,9567.682031004102,27109.348152759965,41025.287279406715,52627.99589919483,134864.79049355283,87011.72015652282,2471.867794327203,"121,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19606.699387214696,44714.35957163829,63880.11136908999,79686.2565005583,244829.7317865259,430935.333621702,10534.519308931687,23477.30520427835,33412.75187081823,42023.54287364156,128487.27004282892,223141.37929346794,44031.12502902255,101283.2904852222,145710.31580145218,182682.50939923825,558048.3442470119,1000965.1177461607,29616.45193650676,66107.49898016313,94223.7080356383,118863.767812296,364878.88816271944,636813.6619102244,2468.5644377095605,"122,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.95018553733826,643.4704639911652,50.958167552948,170.38192489661424,50.95018553733826,643.4704639911652,50.958167552948,170.38192489661424,82318.69880481795,89541.42756427784,105185.94246001524,122543.25134061363,381484.1542536707,626974.6141616281,45900.333681329095,49247.98844988861,57889.12984003273,67605.95845111772,209862.15751585586,340421.87833110214,189554.6594389822,206706.29233733343,241222.39715424425,279831.0944144324,871892.6060975026,1433607.9638800295,128714.04704558523,138456.6657595784,162111.00452330627,189389.99160098468,588268.8529077119,957447.7125719622,2465.1197049091047,"123,154",38.20862078666687,3.1861443519592285,6.369341135025024,0.0,3.186079263687134,0.0,156.05589771270752,60.51538157463074,44.59804964065552,60.52599906921387,162.48142862319946,159.29370737075806,19.109713554382324,9.550855159759521,3.184267520904541,9.55712628364563,9.556205034255981,0.0,87.57123783148971,38.21586561203003,15.925865411758423,12.740592002868652,12.742760181427002,3.1856038570404053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32418.82868959203,65660.65347907122,87542.27067671105,111471.53432560903,365074.14755616564,699082.0022884576,17949.203165552663,36096.93392763044,48345.48886631892,61885.822347388545,202340.1783416458,388457.15502322145,76459.78902778718,151571.30328770616,201755.40179119955,254746.46334731436,831332.0913422509,1584470.2486097894,50360.06660811293,100747.44509150747,135375.613079747,172300.20168089867,561989.8804034345,1071934.8198202704,2461.5347353414645,"124,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20084.191926220356,44220.120433126714,58150.365523620676,69708.92721076572,242672.94330605055,644738.869890458,11065.94328427315,24464.61686098716,32141.265856826078,38779.75119642089,135188.01440140407,360070.9592375185,46007.17277054038,100144.09844769404,130947.95508529159,157311.56300780165,543346.9499266448,1434366.334127526,30850.717769855608,67976.45979742442,89670.38478946872,107042.60910376848,374033.67813118297,990836.0846509251,1968.2461109125823,"125,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13936.434467180101,18143.85243037916,24523.505682173898,27977.440040457484,89987.03733971728,249371.8285250804,7814.529295477212,10299.588184892427,13762.434144511877,15893.119041244654,50615.50337619034,139640.9532227993,31869.00397549704,41249.2093762594,55842.22916484346,64040.77772998341,203840.64540935404,564093.1316589037,21592.362294584163,28052.098140618375,37946.69366880305,43404.57327807277,138379.21514498486,378451.8742290244,792.9975512624254,"126,154",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.99638652801514,0.0,0.0,0.0,0.0,0.0,291.3870684137531,0.0,0.0,0.0,0.0,0.0,32.32968044281006,0.0,0.0,0.0,0.0,0.0,392.4024705213659,0.0,0.0,0.0,0.0,0.0,1011.2166514825224,"91,155",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18911.726439977156,60.20716586954453,22.636009216308594,34.32180086023667,0.0,22.635889053344727,21891.826320029242,109.82803478801952,12.93486213684082,8.525451705035042,0.0,12.934793472290039,25999.324686863845,81.78792250016156,32.337154388427734,43.98626500297995,0.0,48.50547409057617,39169.62395249815,145.22619083628936,35.57086944580078,23.44499242446002,0.0,35.570682525634766,2502.9215879259514,"92,155",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551387.7199002772,145777.56452396337,41310.137731760624,14679.45553432259,12260.411945884369,6307.078229993933,324853.00187574275,86360.5222255604,25461.751832395446,8723.350342671076,7368.092690958697,2937.0402657181608,1124337.6694024825,305622.8592867393,91258.33555651737,31919.46948999891,28881.19334291103,16672.24712741141,866611.6126825522,231243.7137841178,66152.07569389437,22609.896118788627,19105.84413412973,7958.321726741979,2503.9992274051874,"93,155",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401016.5041483206,84596.69316956389,13517.844260786094,3833.4135595265557,3476.807070906022,886.4923668730491,238582.9005006341,52706.18820299168,8905.593885012233,2296.661153823254,1943.722572108811,509.23941498550715,759105.5387359009,145074.75428390037,24479.812779385436,8170.882777465558,7002.5069362733875,1656.4672302171296,654061.1272483367,144823.51699487556,23895.707242775898,6239.400644554811,5242.499945113239,1403.3090438094794,2504.9236044798763,"94,155",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
