grid_id,grid_area_km2,period,period_label,slope_bin,slope_label,selected_area_ha,exposure_ha_years
"101,155",2507.0829503371942,pre_law_1986_2001,"Pré-Lei, 1986–2001",06_09,>6–9%,0.0,148417.5085349644
"101,155",2507.0829503371942,pre_law_1986_2001,"Pré-Lei, 1986–2001",09_12,>9–12%,0.0,5514.011005612916
"101,155",2507.0829503371942,pre_law_1986_2001,"Pré-Lei, 1986–2001",12_20,>12–20%,0.0,659.1193895321267
"101,155",2507.0829503371942,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,0.0,438763.65350373957
"101,155",2507.0829503371942,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,0.0,742215.1586598695
"101,155",2507.0829503371942,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,0.0,85035.65039323825
"101,155",2507.0829503371942,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,0.0,3322.357917728611
"101,155",2507.0829503371942,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,0.0,463.2927107810974
"101,155",2507.0829503371942,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,0.0,644020.5139163297
"101,155",2507.0829503371942,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,0.0,1101256.1465659966
"101,155",2507.0829503371942,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,0.0,131562.3764509818
"101,155",2507.0829503371942,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,0.0,6027.554113504933
"101,155",2507.0829503371942,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,0.0,839.1077032089233
"101,155",2507.0829503371942,post_zae_2020_2023,"Pós-revogação, 2020–2023",00_03,0–3%,0.0,211370.6979181888
"101,155",2507.0829503371942,post_zae_2020_2023,"Pós-revogação, 2020–2023",03_06,>3–6%,0.0,364187.26751602953
"101,155",2507.0829503371942,post_zae_2020_2023,"Pós-revogação, 2020–2023",06_09,>6–9%,0.0,44038.1483246663
"101,155",2507.0829503371942,post_zae_2020_2023,"Pós-revogação, 2020–2023",09_12,>9–12%,0.0,2160.9084693721697
"101,155",2507.0829503371942,post_zae_2020_2023,"Pós-revogação, 2020–2023",12_20,>12–20%,0.0,333.6985628604889
"102,155",2506.774260806283,pre_law_1986_2001,"Pré-Lei, 1986–2001",00_03,0–3%,0.0,956452.6045477346
"102,155",2506.774260806283,pre_law_1986_2001,"Pré-Lei, 1986–2001",03_06,>3–6%,0.0,1219841.3963478266
"102,155",2506.774260806283,pre_law_1986_2001,"Pré-Lei, 1986–2001",06_09,>6–9%,0.0,72446.29833219752
"102,155",2506.774260806283,pre_law_1986_2001,"Pré-Lei, 1986–2001",09_12,>9–12%,0.0,4515.635155200958
"102,155",2506.774260806283,pre_law_1986_2001,"Pré-Lei, 1986–2001",12_20,>12–20%,0.0,1269.8079147338867
"102,155",2506.774260806283,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,0.0,512988.8851339751
"102,155",2506.774260806283,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,0.0,660928.0414087288
"102,155",2506.774260806283,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,0.0,39822.73935469084
"102,155",2506.774260806283,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,0.0,2520.223781824112
"102,155",2506.774260806283,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,0.0,693.2172341346741
"102,155",2506.774260806283,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,0.0,779144.0242998113
"102,155",2506.774260806283,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,0.0,1013069.6384484102
"102,155",2506.774260806283,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,0.0,66325.10458653579
"102,155",2506.774260806283,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,0.0,6579.176842451096
"102,155",2506.774260806283,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,0.0,1528.9750182628632
"102,155",2506.774260806283,post_zae_2020_2023,"Pós-revogação, 2020–2023",00_03,0–3%,9.71838903427124,265213.1577402414
"102,155",2506.774260806283,post_zae_2020_2023,"Pós-revogação, 2020–2023",03_06,>3–6%,6.479085922241211,351714.3833145656
"102,155",2506.774260806283,post_zae_2020_2023,"Pós-revogação, 2020–2023",06_09,>6–9%,6.478641510009766,24737.246859167135
"102,155",2506.774260806283,post_zae_2020_2023,"Pós-revogação, 2020–2023",09_12,>9–12%,0.0,2986.7073423862457
"102,155",2506.774260806283,post_zae_2020_2023,"Pós-revogação, 2020–2023",12_20,>12–20%,0.0,644.6334247589111
"103,155",2506.31135878525,pre_law_1986_2001,"Pré-Lei, 1986–2001",00_03,0–3%,0.0,1145231.9878590126
"103,155",2506.31135878525,pre_law_1986_2001,"Pré-Lei, 1986–2001",03_06,>3–6%,9.716058254241943,1563731.8167961142
"103,155",2506.31135878525,pre_law_1986_2001,"Pré-Lei, 1986–2001",06_09,>6–9%,0.0,80436.21871137619
"103,155",2506.31135878525,pre_law_1986_2001,"Pré-Lei, 1986–2001",09_12,>9–12%,0.0,2603.849449157715
"103,155",2506.31135878525,pre_law_1986_2001,"Pré-Lei, 1986–2001",12_20,>12–20%,0.0,174.90656852722168
"103,155",2506.31135878525,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,0.0,557959.441107794
"103,155",2506.31135878525,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,9.715970993041992,761331.4165178038
"103,155",2506.31135878525,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,0.0,41614.04115226877
"103,155",2506.31135878525,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,0.0,1276.0247600078583
"103,155",2506.31135878525,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,0.0,90.68976211547852
"103,155",2506.31135878525,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,48.58171057701111,826307.8611802877
"103,155",2506.31135878525,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,51.81666970252991,1131948.7908165688
"103,155",2506.31135878525,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,0.0,63213.9504039699
"103,155",2506.31135878525,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,0.0,2053.290402173996
"103,155",2506.31135878525,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,0.0,126.31706619262695
"103,155",2506.31135878525,post_zae_2020_2023,"Pós-revogação, 2020–2023",00_03,0–3%,6.477235317230225,262395.1960476941
"103,155",2506.31135878525,post_zae_2020_2023,"Pós-revogação, 2020–2023",03_06,>3–6%,19.43265676498413,359010.9869138343
"103,155",2506.31135878525,post_zae_2020_2023,"Pós-revogação, 2020–2023",06_09,>6–9%,0.0,19835.263209610363
"103,155",2506.31135878525,post_zae_2020_2023,"Pós-revogação, 2020–2023",09_12,>9–12%,0.0,621.8193233013153
"103,155",2506.31135878525,post_zae_2020_2023,"Pós-revogação, 2020–2023",12_20,>12–20%,0.0,51.82272243499756
"104,155",2505.6944029003967,pre_law_1986_2001,"Pré-Lei, 1986–2001",00_03,0–3%,6.476290225982666,1306592.6636326443
"104,155",2505.6944029003967,pre_law_1986_2001,"Pré-Lei, 1986–2001",03_06,>3–6%,0.0,1359560.925455103
"104,155",2505.6944029003967,pre_law_1986_2001,"Pré-Lei, 1986–2001",06_09,>6–9%,0.0,145233.32179841245
"104,155",2505.6944029003967,pre_law_1986_2001,"Pré-Lei, 1986–2001",09_12,>9–12%,0.0,19619.75299358929
"104,155",2505.6944029003967,pre_law_1986_2001,"Pré-Lei, 1986–2001",12_20,>12–20%,0.0,3341.573455095291
"104,155",2505.6944029003967,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,16.191428184509277,631772.4267524225
"104,155",2505.6944029003967,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,4.444444796618294,657078.2454582299
"104,155",2505.6944029003967,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,3.2381093502044678,70688.1436669649
"104,155",2505.6944029003967,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,0.0,9325.775631184672
"104,155",2505.6944029003967,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,0.0,1732.3115453720093
"104,155",2505.6944029003967,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,32.382078886032104,883017.5229873873
"104,155",2505.6944029003967,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,12.952352523803711,941396.5765423372
"104,155",2505.6944029003967,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,0.0,105478.34919604787
"104,155",2505.6944029003967,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,0.0,13949.394845947563
"104,155",2505.6944029003967,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,0.0,2706.9507341384888
"104,155",2505.6944029003967,post_zae_2020_2023,"Pós-revogação, 2020–2023",00_03,0–3%,40.06504820842369,277650.1020398738
"104,155",2505.6944029003967,post_zae_2020_2023,"Pós-revogação, 2020–2023",03_06,>3–6%,25.905213356018066,301736.9874150622
"104,155",2505.6944029003967,post_zae_2020_2023,"Pós-revogação, 2020–2023",06_09,>6–9%,12.952236413955688,35963.897090911865
"104,155",2505.6944029003967,post_zae_2020_2023,"Pós-revogação, 2020–2023",09_12,>9–12%,3.2382473945617676,5031.592387791241
"104,155",2505.6944029003967,post_zae_2020_2023,"Pós-revogação, 2020–2023",12_20,>12–20%,0.0,971.396472454071
"105,155",2467.9665551895496,pre_law_1986_2001,"Pré-Lei, 1986–2001",00_03,0–3%,1279.6567530491773,1232125.9717650153
"105,155",2467.9665551895496,pre_law_1986_2001,"Pré-Lei, 1986–2001",03_06,>3–6%,1776.8529056371426,1449858.6720086804
"105,155",2467.9665551895496,pre_law_1986_2001,"Pré-Lei, 1986–2001",06_09,>6–9%,462.87219285964966,350043.4582802717
"105,155",2467.9665551895496,pre_law_1986_2001,"Pré-Lei, 1986–2001",09_12,>9–12%,71.21040272712708,43022.328886817486
"105,155",2467.9665551895496,pre_law_1986_2001,"Pré-Lei, 1986–2001",12_20,>12–20%,6.473731994628906,6009.0061221964215
"105,155",2467.9665551895496,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,7808.408182923934,547119.6694234483
"105,155",2467.9665551895496,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,8250.558342299742,644367.3011457536
"105,155",2467.9665551895496,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,1412.866236411824,155564.3459394324
"105,155",2467.9665551895496,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,145.6568534374237,19005.77436335414
"105,155",2467.9665551895496,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,6.4736549854278564,2617.4687610560773
"105,155",2467.9665551895496,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,4576.570196692149,693630.7567271166
"105,155",2467.9665551895496,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,5186.726688168095,854387.1608158982
"105,155",2467.9665551895496,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,1068.1462287902832,218177.39295457018
"105,155",2467.9665551895496,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,100.34125876426697,26457.281316205565
"105,155",2467.9665551895496,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,9.710421085357666,3920.331964562921
"105,155",2467.9665551895496,post_zae_2020_2023,"Pós-revogação, 2020–2023",00_03,0–3%,1037.390215729732,220681.77594196558
"105,155",2467.9665551895496,post_zae_2020_2023,"Pós-revogação, 2020–2023",03_06,>3–6%,618.2415626049042,280455.1668237508
"105,155",2467.9665551895496,post_zae_2020_2023,"Pós-revogação, 2020–2023",06_09,>6–9%,77.68384313583374,74122.73090610131
"105,155",2467.9665551895496,post_zae_2020_2023,"Pós-revogação, 2020–2023",09_12,>9–12%,25.894401788711548,9045.658515532812
"105,155",2467.9665551895496,post_zae_2020_2023,"Pós-revogação, 2020–2023",12_20,>12–20%,3.2367665767669678,1325.5246184900695
"106,155",2360.2037388124536,pre_law_1986_2001,"Pré-Lei, 1986–2001",00_03,0–3%,548.4833404512966,1005597.3589555724
"106,155",2360.2037388124536,pre_law_1986_2001,"Pré-Lei, 1986–2001",03_06,>3–6%,650.5426411142536,1522138.2527655994
"106,155",2360.2037388124536,pre_law_1986_2001,"Pré-Lei, 1986–2001",06_09,>6–9%,110.96762437913932,445017.7353902555
"106,155",2360.2037388124536,pre_law_1986_2001,"Pré-Lei, 1986–2001",09_12,>9–12%,3.235734224319458,36163.89967016426
"106,155",2360.2037388124536,pre_law_1986_2001,"Pré-Lei, 1986–2001",12_20,>12–20%,0.0,4115.594630241394
"106,155",2360.2037388124536,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,1290.3461782174952,437906.9520471265
"106,155",2360.2037388124536,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,1462.0959025439095,663274.9693401151
"106,155",2360.2037388124536,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,216.7990198135376,194506.53127259368
"106,155",2360.2037388124536,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,16.177282094955444,15590.156918348985
"106,155",2360.2037388124536,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,0.0,1737.4769735336304
"106,155",2360.2037388124536,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,6798.285276199789,634997.4215673297
"106,155",2360.2037388124536,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,13414.753877894085,952484.7580791884
"106,155",2360.2037388124536,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,3496.564437984018,284307.951131586
"106,155",2360.2037388124536,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,148.83234429359436,23633.08679507854
"106,155",2360.2037388124536,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,12.94169569015503,2675.7831830978394
"106,155",2360.2037388124536,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",gt_20,>20%,0.0,12.942023277282715
"106,155",2360.2037388124536,post_zae_2020_2023,"Pós-revogação, 2020–2023",00_03,0–3%,1055.3430551921622,217241.3042339671
"106,155",2360.2037388124536,post_zae_2020_2023,"Pós-revogação, 2020–2023",03_06,>3–6%,1826.0784644912271,321245.45880438195
"106,155",2360.2037388124536,post_zae_2020_2023,"Pós-revogação, 2020–2023",06_09,>6–9%,469.14411211013794,96907.64705830275
"106,155",2360.2037388124536,post_zae_2020_2023,"Pós-revogação, 2020–2023",09_12,>9–12%,12.941277027130127,8284.670305674685
"106,155",2360.2037388124536,post_zae_2020_2023,"Pós-revogação, 2020–2023",12_20,>12–20%,0.0,941.5401041507721
"107,155",2483.958063871361,pre_law_1986_2001,"Pré-Lei, 1986–2001",00_03,0–3%,2014.5813139803267,966862.6167890201
"107,155",2483.958063871361,pre_law_1986_2001,"Pré-Lei, 1986–2001",03_06,>3–6%,4197.299158570346,1965062.3268379874
"107,155",2483.958063871361,pre_law_1986_2001,"Pré-Lei, 1986–2001",06_09,>6–9%,1379.323473300186,522664.3817570321
"107,155",2483.958063871361,pre_law_1986_2001,"Pré-Lei, 1986–2001",09_12,>9–12%,88.93244927350213,46426.56187292922
"107,155",2483.958063871361,pre_law_1986_2001,"Pré-Lei, 1986–2001",12_20,>12–20%,3.2343838214874268,9962.024831233306
"107,155",2483.958063871361,pre_law_1986_2001,"Pré-Lei, 1986–2001",gt_20,>20%,0.0,464.3201043970445
"107,155",2483.958063871361,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,5035.076566425024,405157.7505970796
"107,155",2483.958063871361,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,10265.97253695189,825052.7532625517
"107,155",2483.958063871361,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,2150.408125044318,218777.65893429023
"107,155",2483.958063871361,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,139.07680869102478,19499.096061205397
"107,155",2483.958063871361,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,22.641398668289185,3991.8656223418666
"107,155",2483.958063871361,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",gt_20,>20%,0.0,161.18383209284616
"107,155",2483.958063871361,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,15933.571381093941,503014.8573595973
"107,155",2483.958063871361,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,34256.50661486738,998995.9979432443
"107,155",2483.958063871361,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,7955.078277636509,278477.3755614505
"107,155",2483.958063871361,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,544.9593923419129,25989.247534107693
"107,155",2483.958063871361,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,32.345041036605835,5743.171751106486
"107,155",2483.958063871361,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",gt_20,>20%,0.0,209.78853708155015
"107,155",2483.958063871361,post_zae_2020_2023,"Pós-revogação, 2020–2023",00_03,0–3%,2208.556914029402,157270.8493737894
"107,155",2483.958063871361,post_zae_2020_2023,"Pós-revogação, 2020–2023",03_06,>3–6%,4138.720542582343,310810.6510176285
"107,155",2483.958063871361,post_zae_2020_2023,"Pós-revogação, 2020–2023",06_09,>6–9%,1031.729870557785,88470.13160204234
"107,155",2483.958063871361,post_zae_2020_2023,"Pós-revogação, 2020–2023",09_12,>9–12%,87.32138419151306,8335.208161052069
"107,155",2483.958063871361,post_zae_2020_2023,"Pós-revogação, 2020–2023",12_20,>12–20%,12.937692642211914,1884.3640414602614
"107,155",2483.958063871361,post_zae_2020_2023,"Pós-revogação, 2020–2023",gt_20,>20%,0.0,77.26873297410853
"108,155",2501.6910544366788,pre_law_1986_2001,"Pré-Lei, 1986–2001",00_03,0–3%,1817.6261005588606,822100.9282596186
"108,155",2501.6910544366788,pre_law_1986_2001,"Pré-Lei, 1986–2001",03_06,>3–6%,2239.4448138311795,1711585.3041163725
"108,155",2501.6910544366788,pre_law_1986_2001,"Pré-Lei, 1986–2001",06_09,>6–9%,512.3118141940996,582784.0942443482
"108,155",2501.6910544366788,pre_law_1986_2001,"Pré-Lei, 1986–2001",09_12,>9–12%,21.00611245585423,46891.89026741608
"108,155",2501.6910544366788,pre_law_1986_2001,"Pré-Lei, 1986–2001",12_20,>12–20%,6.464304208755493,2705.597436904907
"108,155",2501.6910544366788,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,7287.751084247289,345503.3318906635
"108,155",2501.6910544366788,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,11440.686355888143,729929.4407004393
"108,155",2501.6910544366788,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,3061.27599550509,249911.99966863656
"108,155",2501.6910544366788,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,193.94877743721008,19691.055204055825
"108,155",2501.6910544366788,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,3.2319729328155518,1089.3454732894897
"108,155",2501.6910544366788,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,12453.41250036277,398553.5721348846
"108,155",2501.6910544366788,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,26207.935814291824,885103.2849571219
"108,155",2501.6910544366788,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,9270.74638589971,307525.01077046484
"108,155",2501.6910544366788,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,568.9596407413483,24882.247941500533
"108,155",2501.6910544366788,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,22.628246784210205,1357.647418498993
"108,155",2501.6910544366788,post_zae_2020_2023,"Pós-revogação, 2020–2023",00_03,0–3%,1262.4329230402031,130503.58720849728
"108,155",2501.6910544366788,post_zae_2020_2023,"Pós-revogação, 2020–2023",03_06,>3–6%,3172.5670684393713,287632.4733033807
"108,155",2501.6910544366788,post_zae_2020_2023,"Pós-revogação, 2020–2023",06_09,>6–9%,799.3702664085463,100422.50774904141
"108,155",2501.6910544366788,post_zae_2020_2023,"Pós-revogação, 2020–2023",09_12,>9–12%,32.32908773422241,8486.772728396398
"108,155",2501.6910544366788,post_zae_2020_2023,"Pós-revogação, 2020–2023",12_20,>12–20%,3.2327449321746826,484.8699812889099
"109,155",2458.055578428067,pre_law_1986_2001,"Pré-Lei, 1986–2001",00_03,0–3%,9007.169621971541,824700.8411655555
"109,155",2458.055578428067,pre_law_1986_2001,"Pré-Lei, 1986–2001",03_06,>3–6%,14805.941260870766,1619296.8727094298
"109,155",2458.055578428067,pre_law_1986_2001,"Pré-Lei, 1986–2001",06_09,>6–9%,3665.309860414617,531524.0296118595
"109,155",2458.055578428067,pre_law_1986_2001,"Pré-Lei, 1986–2001",09_12,>9–12%,239.08433723449707,85562.92727666741
"109,155",2458.055578428067,pre_law_1986_2001,"Pré-Lei, 1986–2001",12_20,>12–20%,12.922404527664185,34738.23769419333
"109,155",2458.055578428067,pre_law_1986_2001,"Pré-Lei, 1986–2001",gt_20,>20%,3.2313504219055176,1605.6219053268433
"109,155",2458.055578428067,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,11163.78228321356,310924.2646977986
"109,155",2458.055578428067,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,24160.770935913162,610997.6271305094
"109,155",2458.055578428067,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,6657.997786250769,206020.7931175054
"109,155",2458.055578428067,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,655.916809797287,34556.15032220728
"109,155",2458.055578428067,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,71.07715392112732,14453.50290704054
"109,155",2458.055578428067,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",gt_20,>20%,0.0,668.7437946796417
"109,155",2458.055578428067,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,11244.191660495831,350889.3542806944
"109,155",2458.055578428067,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",03_06,>3–6%,22427.618649148008,660728.5230655267
"109,155",2458.055578428067,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",06_09,>6–9%,6598.338176537494,240665.10409873046
"109,155",2458.055578428067,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",09_12,>9–12%,636.5401239395142,46801.6325132744
"109,155",2458.055578428067,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",12_20,>12–20%,158.31348991394043,20775.547440052032
"109,155",2458.055578428067,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",gt_20,>20%,0.0,923.9546957015991
"109,155",2458.055578428067,post_zae_2020_2023,"Pós-revogação, 2020–2023",00_03,0–3%,1495.9918664763957,114749.21936439068
"109,155",2458.055578428067,post_zae_2020_2023,"Pós-revogação, 2020–2023",03_06,>3–6%,3212.803040565229,213402.92335122894
"109,155",2458.055578428067,post_zae_2020_2023,"Pós-revogação, 2020–2023",06_09,>6–9%,882.382480910245,79923.52905018281
"109,155",2458.055578428067,post_zae_2020_2023,"Pós-revogação, 2020–2023",09_12,>9–12%,87.2384078502655,16414.971007925855
"109,155",2458.055578428067,post_zae_2020_2023,"Pós-revogação, 2020–2023",12_20,>12–20%,32.31243538856506,7294.487846893422
"109,155",2458.055578428067,post_zae_2020_2023,"Pós-revogação, 2020–2023",gt_20,>20%,0.0,316.5987346172333
"110,155",2498.7730381436363,pre_law_1986_2001,"Pré-Lei, 1986–2001",00_03,0–3%,6880.012291446386,1199391.617955588
"110,155",2498.7730381436363,pre_law_1986_2001,"Pré-Lei, 1986–2001",03_06,>3–6%,5694.480188662397,1524041.3471892506
"110,155",2498.7730381436363,pre_law_1986_2001,"Pré-Lei, 1986–2001",06_09,>6–9%,853.7078341269025,433580.6628343405
"110,155",2498.7730381436363,pre_law_1986_2001,"Pré-Lei, 1986–2001",09_12,>9–12%,29.061843395233154,64166.3217550792
"110,155",2498.7730381436363,pre_law_1986_2001,"Pré-Lei, 1986–2001",12_20,>12–20%,0.0,19428.194499721714
"110,155",2498.7730381436363,pre_law_1986_2001,"Pré-Lei, 1986–2001",gt_20,>20%,0.0,6635.815173705419
"110,155",2498.7730381436363,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",00_03,0–3%,21518.06558287097,481851.8598702758
"110,155",2498.7730381436363,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",03_06,>3–6%,24137.515271843182,625498.1356034764
"110,155",2498.7730381436363,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",06_09,>6–9%,4548.800822300069,184181.06643538005
"110,155",2498.7730381436363,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",09_12,>9–12%,275.51053035119,27521.011370396147
"110,155",2498.7730381436363,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",12_20,>12–20%,46.40598684198716,8453.424294119255
"110,155",2498.7730381436363,post_law_pre_zae_2002_2008,"Pós-Lei / pré-ZAE, 2002–2008",gt_20,>20%,6.457860231399536,2894.213155101327
"110,155",2498.7730381436363,zae_2009_2019,"Vigência do ZAE-Cana, 2009–2019",00_03,0–3%,19661.12241111456,466966.17930388363
