outcome,overlay_cluster,overlay_lisa_class,cell_count,cnpj_clean,emissor_x,cidade_x,uf_x,rota,rota_tag,cohort,X,Y,neea_t0_2022,neea_t1_2023,neea_t2_2026,neea_first,neea_first_origin,delta_neea,vol_pct_t0_2022,vol_pct_t1_2023,vol_pct_t2_2026,vol_pct_first,vol_pct_first_origin,delta_vol_pct,status_t0_2022,status_t1_2023,status_t2_2026,motivo_t0_2022,motivo_t1_2023,motivo_t2_2026,processo_t0_2022,processo_t1_2023,processo_t2_2026,observable_t0_2022,observable_t1_2023,observable_t2_2026,cd_ibge,lisa_class,local_I,p_value,outcome_value,cluster,overlay_cell,lisa_sig,area_1985,area_1995,area_2005,area_2015,area_2024,cidade_y,emissor_y,uf_y,cane_area_total_ha,mean_first_key_year,dominant_first_key_year,share_1985,share_1995,share_2005,share_2015,share_2024,share_old_le_1995,share_mid_2000_2010,share_recent_ge_2015,share_recent_ge_2010,schema,buffer_km,scale_m,area_1990,area_2000,area_2010,area_2020,share_1990,share_2000,share_2010,share_2020,_log_scale,share_cane_slope_le12,neea_residual,neea_fitted,residual_z,local_i,local_p_raw,local_q,local_p_fdr,local_significant_fdr,lisa_residual_class
delta_neea,C2_extensive_vulnerable_frontier,ns,61,10452413000160,Destilaria Veredas Indústria de Açúcar e Álcool Ltda. - João Pinheiro - MG,João Pinheiro,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5866154.33206323,8019987.29737984,56.4,58.36,58.36,56.4,t0_2022,1.9600000000000009,100.0,97.47,97.47,100.0,t0_2022,-2.530000000000001,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.221426/2019-61,48610.233112/2022-15,48610.233112/2022-15,True,True,True,3136306,ns,-0.0343431683770564,0.269,0.1322598165899358,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,68.16101455688477,707.1775608062744,4248.379086019479,,João Pinheiro,Destilaria Veredas Indústria de Açúcar e Álcool Ltda. - João Pinheiro - MG,MG,6395.732904912911,2011.9956509202864,2015.0,0.0,0.0106572640806382,0.1105702147541297,0.6642521113969702,,0.0133222487146531,0.3224256398883767,0.6642521113969702,0.8201475456274447,pre_renovabio_1985_2015,25,300,17.044529914855957,357.9051551818848,997.0655584335328,,0.0026649846340148,0.0559599909037724,0.1558954342304745,,8.76354265539929,0.9760894158385732,-0.11795427975635064,2.0779542797563515,-0.030408244096646164,0.003455776967679884,0.367,3,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,11092881000134,Bom Sucesso Agroindustria S.A. - Goiatuba - GO,Goiatuba,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5439044.89446956,8009256.73986314,46.7,55.38,55.38,46.7,t0_2022,8.68,79.42,91.59,91.59,79.42,t0_2022,12.170000000000002,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.220887/2019-17,48610.216640/2023-82,48610.216640/2023-82,True,True,True,5209101,ns,0.4593334558318482,0.229,1.576719155006329,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,306.4130792617798,8450.32641512927,24141.731716178445,,Goiatuba,Bom Sucesso Agroindustria S.A. - Goiatuba - GO,GO,54999.3874771754,2011.0703557297736,2015.0,0.0,0.0055712089409893,0.1536440095562179,0.4389454650962649,,0.0164049206560108,0.5446496142477242,0.4389454650962649,0.8243601518366522,pre_renovabio_1985_2015,25,300,595.847508430481,307.4970627466837,21197.571695428735,,0.0108337117150214,0.0055909179511188,0.3854146867403873,,10.915095509229344,0.987070635146144,0.6470565680882032,8.032943431911796,0.16680915781548272,0.0196846958945688,0.37,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,HH,6,12229415001001,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Iturama - Iturama - MG,Iturama,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5383799.07899261,7815756.76594269,55.4,55.01,59.72,55.4,t0_2022,4.32,98.07,97.01,95.91,98.07,t0_2022,-2.1599999999999966,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.220743/2019-61,48610.233229/2022-91,48610.236846/2023-29,True,True,True,3134400,HH,0.5347955180915513,0.014,0.6395401794861691,2,C2_extensive_vulnerable_frontier × HH,sig,0.0,1374.680494966694,18894.43004908842,14371.903014942243,,Iturama,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Iturama - Iturama - MG,MG,59806.606584073976,2008.3337626671885,2010.0,0.0,0.0229854287591826,0.3159254659019536,0.2403062777811802,,0.034286703326373,0.7254070188924466,0.2403062777811802,0.5780543838240737,pre_renovabio_1985_2015,25,300,675.8908819385604,4290.134040514628,20199.56810262343,,0.0113012745671904,0.0717334469475995,0.3377481060428935,,10.998888132252013,0.978610401631256,-0.5380795670948473,4.858079567094848,-0.13871522808247436,-0.07429998320139902,0.058,2,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,12229415001435,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Campo Florido - Campo Florido - MG,Campo Florido,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5551825.00544841,7799416.13504996,51.7,54.18,55.95,51.7,t0_2022,4.25,95.62,94.86,93.93,95.62,t0_2022,-1.6899999999999975,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.220742/2019-16,48610.233228/2022-46,48610.236842/2023-41,True,True,True,3111408,ns,0.2946859258828044,0.119,0.6244937280443317,2,C2_extensive_vulnerable_frontier × ns,ns,227.03683452980192,2646.923052967296,20698.285731943917,17075.59741124546,,Campo Florido,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Campo Florido - Campo Florido - MG,MG,84983.7080395979,2008.0325757860287,2010.0,0.0026715336358824,0.0311462410152069,0.2435559262994221,0.2009278931826455,,0.0808749931426707,0.7181971136746838,0.2009278931826455,0.6476533083148078,pre_renovabio_1985_2015,25,300,3999.096917444117,2372.38583800746,37964.38225345986,,0.0470572184915813,0.0279157722430992,0.4467254151321624,,11.350226613871037,0.9636340165344588,-2.266487903087331,6.516487903087331,-0.5842934867805353,-0.004797867819258671,0.481,2,0.5,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,12229415001605,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Limeira do Oeste - Limeira do Oeste - MG,Limeira do Oeste,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5350615.57572406,7837088.93073151,49.7,50.3,58.07,49.7,t0_2022,8.369999999999997,99.31,98.23,96.79,99.31,t0_2022,-2.519999999999996,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.220744/2019-13,"48610.233231/2022-60,",48610.236843/2023-95,True,True,True,3138625,ns,0.6390043089062627,0.133,1.51008487004962,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,499.027597992093,4165.620807782341,14310.954313783084,,Limeira do Oeste,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Limeira do Oeste - Limeira do Oeste - MG,MG,40111.15031979879,2010.585267893964,2010.0,0.0,0.0124411190906627,0.1038519407838123,0.3567824457709262,,0.0237934696965713,0.6194240845325023,0.3567824457709262,0.8457825062702852,pre_renovabio_1985_2015,25,300,455.3558416366577,1065.8368255241244,19614.35493308049,,0.0113523506059085,0.026572083249331,0.4890000604993589,,10.599434567893017,0.929057940005218,1.951434660707001,6.418565339292996,0.503073747085266,0.04790477743818348,0.39,1,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,12282034001762,USINA CAETE S.A. - Unidade Paulicéia - Paulicéia - SP,Paulicéia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5231035.18562973,7644359.25066858,67.0,58.83,56.38,67.0,t0_2022,-10.619999999999996,97.05,95.53,97.31,97.05,t0_2022,0.2600000000000051,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211396/2020-19,48610.218000/2022-26,48610.212304/2025-22,True,True,True,3536406,ns,-0.2001016422143712,0.416,-2.5718024568145617,1,C1_developed_diversified × ns,ns,0.0,1462.8915143891877,2825.1005671258067,19054.236203373177,,Paulicéia,USINA CAETE S.A. - Unidade Paulicéia - Paulicéia - SP,SP,58423.02287786895,2009.9308666250884,2010.0,0.0,0.0250396409211366,0.0483559464739024,0.3261425935320963,,0.0762974688998618,0.5975599375680418,0.3261425935320963,0.8696150409451398,pre_renovabio_1985_2015,25,300,2994.6372566709338,334.8541076061772,31751.303228703666,,0.0512578279787252,0.005731543681096,0.5434724474130435,,10.975482434883276,0.9827409114895628,-10.336225720650072,-0.28377427934992383,-2.6646466359886363,-0.02969981710791185,0.487,2,0.5,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,13537735000281,DELTA SUCROENERGIA S.A. – Usina Volta Grande - Conceição das Alagoas - MG,Conceição das Alagoas,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5600022.11581419,7779379.0716028,60.12,62.77,62.77,60.12,t0_2022,2.6500000000000057,98.77,96.23,96.23,98.77,t0_2022,-2.539999999999992,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.217635/2020-44,48610.201721/2023-88,48610.201721/2023-88,True,True,True,3117306,ns,0.129985201455144,0.114,0.2805748379451916,0,C0_agroindustrial_intensive × ns,ns,16261.181236181072,4209.348177307727,17574.770575691673,10393.666406515533,,Conceição das Alagoas,DELTA SUCROENERGIA S.A. – Usina Volta Grande - Conceição das Alagoas - MG,MG,98152.31156893712,2002.4050814294144,2010.0,0.1656729319590202,0.0428858792016456,0.1790561046883553,0.1058932412326892,,0.2676768582557647,0.626429900511546,0.1058932412326892,0.4271038546153861,pre_renovabio_1985_2015,25,300,5802.57297782524,12383.207991428,31527.56420398787,,0.0591180470950988,0.1261631824404937,0.3212106133826969,,11.494285939012528,0.965087273576434,-0.16646923604640662,2.8164692360464123,-0.04291524796510569,-0.005248124287398002,0.365,2,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,13537735000362,DELTA Sucroenergia S/A - Delta - MG,Delta,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5651875.78550578,7778319.54503458,61.85,63.58,63.58,61.85,t0_2022,1.7299999999999969,97.87,96.93,96.93,97.87,t0_2022,-0.9399999999999976,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.217633/2020-55,48610.201723/2023-77,48610.201723/2023-77,True,True,True,3121258,ns,0.0518995165841052,0.051,0.0828214761381834,2,C2_extensive_vulnerable_frontier × ns,ns,43338.3670746074,6664.173638340071,20580.67534694297,6262.378696707184,,Delta,DELTA Sucroenergia S/A - Delta - MG,MG,113496.90545485626,1995.8042826667563,1985.0,0.3818462441854449,0.0587167871373441,0.1813324800747893,0.0551766470778189,,0.5494677241731193,0.3953556287490619,0.0551766470778189,0.1732061557964875,pre_renovabio_1985_2015,25,300,12360.345628024084,10894.981078308703,13395.983991925856,,0.1089046928503301,0.095993639955604,0.1180295087186685,,11.63953966159108,0.9070268317297746,0.72574791904173,1.004252080958267,0.18709554176903878,0.1384704099833806,0.023,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,LL,4,15009178000170,USINAS ITAMARATI S/A - Nova Olimpía - MT,Nova Olimpía,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4655846.67665979,8364321.86756508,57.06,57.86,57.86,57.06,t0_2022,0.7999999999999972,77.6,91.31,91.31,77.6,t0_2022,13.710000000000008,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.205031/2021-36,48610.204654/2023-53,48610.204654/2023-53,True,True,True,5106232,LL,0.13803086127974,0.002,-0.1170813787319423,2,C2_extensive_vulnerable_frontier × LL,sig,121.11452102661131,3892.560406684876,18256.375446775848,11793.36057072808,,Nova Olimpía,USINAS ITAMARATI S/A - Nova Olimpía - MT,MT,65586.11226444245,2006.68765186576,2010.0,0.0018466488841155,0.0593503757470806,0.2783573353634128,0.1798149053747443,,0.0622521623538746,0.757932932271381,0.1798149053747443,0.473179365129295,pre_renovabio_1985_2015,25,300,69.2023811340332,12212.864546233532,19240.634391859465,,0.0010551377226783,0.1862111371534175,0.2933644597545506,,11.091134496248008,0.996734555974513,0.7310474734413717,0.0689525265586255,0.18846175030442638,0.043523995085347315,0.247,1,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,HL,2,15043391000107,Cooperativa Agrícola de Produtores de Cana de Campo Novo do Parecis Ltda. - Campo Novo do Parecis - MT,Campo Novo do Parecis,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4584313.44232683,8471992.38803468,48.55,48.55,52.29,48.55,t0_2022,3.740000000000002,93.76,93.76,83.18,93.76,t0_2022,-10.579999999999998,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.216852/2020-17,48610.216852/2020-17,48610.227285/2024-58,True,True,True,5102637,HL,-0.5649407596195922,0.006,0.5148695818252308,0,C0_agroindustrial_intensive × HL,sig,0.0,26.06588459014893,112.93078708648682,7676.426423663719,,Campo Novo do Parecis,Cooperativa Agrícola de Produtores de Cana de Campo Novo do Parecis Ltda. - Campo Novo do Parecis - MT,MT,12446.32658778172,2013.0000505178027,2015.0,0.0,0.0020942632676646,0.0090734230931517,0.6167624133533098,,0.0020942632676646,0.3811433233790255,0.6167624133533098,0.9881342651908712,pre_renovabio_1985_2015,25,300,0.0,8.688138961791992,4622.2153534795725,,0.0,0.0006980484483125,0.3713718518375613,,9.429261146929575,0.9982959104054177,1.8319627033062318,1.9080372966937702,0.4722742504424106,0.09231394839507885,0.274,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,15444904000183,ALCOOLVALE S/A - ALCOOL E AÇÚCAR - Aparecida do Taboado -MS,Aparecida do Taboado,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5282458.27441009,7775739.04857417,67.1,66.45,63.74,67.1,t0_2022,-3.3599999999999923,85.28,94.07,99.25,85.28,t0_2022,13.97,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.222098/2019-11,48610.233080/2022-40,48610.227641/2025-14,True,True,True,5001003,ns,-0.3782938272577635,0.178,-1.0112704929897074,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,2134.4295530319214,2717.2007520189472,5401.634484799703,,Aparecida do Taboado,ALCOOLVALE S/A - ALCOOL E AÇÚCAR - Aparecida do Taboado -MS,MS,29194.70544691273,2008.9541776633876,2010.0,0.0,0.0731101588578497,0.0930716960635163,0.1850210304269712,,0.0935559901359674,0.7214229794370614,0.1850210304269712,0.8133723138005162,pre_renovabio_1985_2015,25,300,596.9100217819214,0.0,18344.53063528024,,0.0204458312781176,0.0,0.628351283373545,,10.281776903704106,0.9081630662945992,-0.6413988683403531,-2.7186011316596392,-0.16535062053008,-0.01810058391925418,0.374,2,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,15527906000721,Biosev S.A. – USINA Passa Tempo - Rio Brilhante-MS,Rio Brilhante,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4926225.23993506,7619574.82541739,65.3,48.64,48.64,65.3,t0_2022,-16.659999999999997,98.81,86.65,86.65,98.81,t0_2022,-12.159999999999997,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.211665/2019-11,48610.233257/2022-16,48610.233257/2022-16,True,True,True,5007208,ns,0.4295464290336013,0.357,-3.8700962669388206,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,1328.7980492760153,6298.747055053711,19880.946138251064,,Rio Brilhante,Biosev S.A. – USINA Passa Tempo - Rio Brilhante-MS,MS,60580.21315116134,2009.929775631383,2010.0,0.0,0.0219345225141477,0.1039736694114448,0.3281755725857815,,0.0587876877307346,0.6130367396834839,0.3281755725857815,0.8247233686133272,pre_renovabio_1985_2015,25,300,2232.572604115804,758.177981376648,30080.971323088103,,0.0368531652165869,0.0125152742444933,0.4965477960275457,,11.01174010998589,0.9968197765108616,-16.26076331320568,-0.39923668679431756,-4.191973882166422,-0.25928304675676234,0.44,2,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,ns,72,15527906002937,BIOSEV S.A. - Usina Lagoa da Prata - Lagoa da Prata-MG,Lagoa da Prata,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5882006.09793013,7756939.1207431,64.0,53.08,54.22,64.0,t0_2022,-9.78,97.38,97.35,83.86,97.38,t0_2022,-13.519999999999996,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211663/2019-14,48610.233255/2022-19,48610.228176/2024-58,True,True,True,3137205,ns,0.1489011681834321,0.438,-2.3912450395125133,1,C1_developed_diversified × ns,ns,0.0,84.15241527557373,2582.630422592163,7985.655787389418,,Lagoa da Prata,BIOSEV S.A. - Usina Lagoa da Prata - Lagoa da Prata-MG,MG,16083.875005561227,2010.882590934352,2015.0,0.0,0.005232098312532,0.1605726494205644,0.4965007365842039,,0.0203350630288106,0.4831642003869854,0.4965007365842039,0.7774414143053426,pre_renovabio_1985_2015,25,300,242.9141967100256,669.9074391495948,4518.614744444454,,0.0151029647162785,0.0416508732452822,0.2809406777211386,,9.685634668773256,0.9254282147873168,-9.86348858572289,0.08348858572288975,-2.542776482381786,-1.210282087973824,0.084,2,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,15527906003585,BIOSEV S.A. - Usina Rio Brilhante - Rio Brilhante - MS,Rio Brilhante,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4947527.29422604,7595724.73198237,62.4,50.15,50.15,62.4,t0_2022,-12.25,98.46,92.3,92.3,98.46,t0_2022,-6.159999999999997,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.210077/2019-52,48610.233258/2022-52,48610.233258/2022-52,True,True,True,5007208,ns,1.620352569418865,0.079,-2.922169826103063,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,523.9949188232422,1471.028295875998,15619.145885231916,,Rio Brilhante,BIOSEV S.A. - Usina Rio Brilhante - Rio Brilhante - MS,MS,42580.460005236615,2011.0308515192332,2010.0,0.0,0.0123059947863127,0.0345470268685469,0.3668148696212076,,0.0314740928246935,0.6017110375540987,0.3668148696212076,0.9277252991100364,pre_renovabio_1985_2015,25,300,816.1864318997252,266.28036403656006,23883.82410936917,,0.0191680980383807,0.0062535811967229,0.5609104294888289,,10.659174226380925,0.9954099575826608,-12.586948976563605,0.3369489765636047,-3.244876046074948,1.003905148599149,0.171,3,0.4989130434782609,False,NS
delta_neea,C1_developed_diversified,LL,5,15527906003666,BIOSEV S.A. - Usina Leme - Leme - SP,Leme,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5695115.90535615,7532924.94260428,60.6,52.9,52.9,60.6,t0_2022,-7.700000000000003,98.59,97.75,97.75,98.59,t0_2022,-0.8400000000000034,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.211657/2019-67,48610.233253/2022-20,48610.233253/2022-20,True,True,True,3526704,LL,1.6038873922191017,0.027,-1.9441504823836304,1,C1_developed_diversified × LL,sig,39933.77391574335,8761.8796504189,6872.245879924999,8596.964644783618,,Leme,BIOSEV S.A. - Usina Leme - Leme - SP,SP,96596.21431184656,1994.838449502479,1985.0,0.4134093059467432,0.0907062426083538,0.0711440497837624,0.0889989810266227,,0.6380604991279967,0.2729405198453805,0.0889989810266227,0.2031854656399428,pre_renovabio_1985_2015,25,300,12938.575151529498,8462.792930221556,11029.982139224632,,0.1339449505728995,0.087609985448298,0.11418648461332,,11.47830518243332,0.9230487239296318,-7.67785299103754,-0.022147008962463133,-1.9793264676205553,0.5205909870537928,0.212,3,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,16617789000164,AGROPÉU – AGRO INDUSTRIAL DE POMPÉU S/A - Pompéu - MG,Pompéu,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5947272.85296162,7845800.93953152,66.1,68.21,68.21,66.1,t0_2022,2.1099999999999994,89.95,88.95,88.95,89.95,t0_2022,-1.0,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.222094/2019-32,48610.205459/2023-41,48610.205459/2023-41,True,True,True,3152006,ns,-0.0090647839989574,0.451,0.16450221253673,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,414.1417722702026,1546.6468811035156,6336.870889413122,,Pompéu,AGROPÉU – AGRO INDUSTRIAL DE POMPÉU S/A - Pompéu - MG,MG,10739.362228142982,2011.4393411505232,2015.0,0.0,0.0385629764107337,0.144016641607493,0.5900602619406082,,0.0393492540525266,0.3705904840068649,0.5900602619406082,0.7969634291254437,pre_renovabio_1985_2015,25,300,8.444120407104492,211.250506401062,2222.0080585479736,,0.0007862776417929,0.0196706752145365,0.2069031671848354,,9.281764094509288,0.955917279514702,3.0433960796761106,-0.9333960796761112,0.78457798280184,-0.06871816966172366,0.39,4,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,19537471000161,USA - Usina Santo Ângelo Ltda. - Pirajuba - MG,Pirajuba,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5568683.13700541,7782902.4380549,58.5,57.9,60.08,58.5,t0_2022,1.5799999999999983,97.66,97.54,91.29,97.66,t0_2022,-6.36999999999999,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.213292/2019-13,48610.205455/2023-62,48610.224866/2024-38,True,True,True,3150703,ns,0.0236860432570208,0.113,0.0505790801913892,0,C0_agroindustrial_intensive × ns,ns,828.6487526014739,3072.017995639876,17562.198395859963,15789.07209219091,,Pirajuba,USA - Usina Santo Ângelo Ltda. - Pirajuba - MG,MG,93587.00299042344,2007.5479860130688,2010.0,0.0088543144467001,0.0328252630972083,0.1876563821330731,0.1687100942190292,,0.0984544346873279,0.7328354710936429,0.1687100942190292,0.6630843234929019,pre_renovabio_1985_2015,25,300,5313.388725262063,4754.674555426953,46267.00247344222,,0.0567748571434194,0.0508048596866969,0.4943742292738727,,11.446657481071563,0.9783861082088732,-2.6352558847705474,4.215255884770546,-0.679360718128765,-0.1669991286254373,0.239,2,0.4989130434782609,False,NS
delta_neea,C0_agroindustrial_intensive,ns,61,19818301000155,ARAPORÃ BIOENERGIA S/A - ARAPORÃ - MG,ARAPORÃ,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5508229.05438586,7952896.97771936,66.0,59.16,64.18,66.0,t0_2022,-1.8199999999999927,95.49,92.8,89.33,95.49,t0_2022,-6.159999999999997,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218382/2019-92,48610.217999/2022-96,48610.232421/2025-11,True,True,True,3103751,ns,-0.0629190430216028,0.391,-0.680248561269284,0,C0_agroindustrial_intensive × ns,ns,2105.1388874053955,5161.463476779414,9703.780935926998,16661.72758913601,,ARAPORÃ,ARAPORÃ BIOENERGIA S/A - ARAPORÃ - MG,MG,54473.19878908419,2006.6097830234607,2015.0,0.0386454060749456,0.0947523477878393,0.1781386287502456,0.3058701886343937,,0.1844528924456731,0.509676918919933,0.3058701886343937,0.5753733152429757,pre_renovabio_1985_2015,25,300,2781.1367132299088,3379.2537965774536,14680.69739002901,,0.0510551385828881,0.0620351635611055,0.2695031266085819,,10.90548245184021,0.976100920139655,-2.458443159730098,0.6384431597301052,-0.6337789510783628,-0.03240683446282935,0.438,2,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,21783238000100,Destilaria Rio do Cachimbo Ltda. - João Pinheiro-MG,SP 280,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5861190.51579064,8007523.80949601,57.0,60.91,60.91,57.0,t0_2022,3.9099999999999966,100.0,82.85,82.85,100.0,t0_2022,-17.150000000000006,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.222097/2019-76,48610.216632/2023-36,48610.216632/2023-36,True,True,True,3136306,ns,-0.1817025637017284,0.196,0.5514109638982634,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,68.16101455688477,707.1775608062744,3810.639164812425,,João Pinheiro,Destilaria Rio do Cachimbo Ltda. - João Pinheiro-MG,MG,6009.061532862046,2011.7740304753956,2015.0,0.0,0.0113430382072357,0.1176851920951213,0.634148800769138,,0.0141795093968955,0.3516716898339665,0.634148800769138,0.8099940414006719,pre_renovabio_1985_2015,25,300,17.044529914855957,349.37439155578613,1056.6648712158203,,0.0028364711896597,0.0581412571073112,0.1758452406315338,,8.701190265889828,0.9752832941799482,3.3815113947765134,0.5284886052234832,0.8717430526550086,0.02713411261551934,0.453,1,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,LL,4,22587687000146,Usina Monte Alegre Ltda. - Monte Belo - MG,Monte Belo,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5803122.45244692,7614729.31010418,70.0,64.41,63.97,70.0,t0_2022,-6.030000000000001,90.77,92.63,91.16,90.77,t0_2022,0.3900000000000005,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.217430/2019-25,48610.218115/2022-11,48610.215181/2025-81,True,True,True,3143005,LL,1.389524039115809,0.016,-1.5851851408426514,2,C2_extensive_vulnerable_frontier × LL,sig,50.03804588317871,917.4118089675904,3602.4635105133057,2899.003302043092,,Monte Belo,Usina Monte Alegre Ltda. - Monte Belo - MG,MG,11464.801587213256,2005.7058673973772,2005.0,0.0043644929659302,0.0800198592176932,0.3142194379125714,0.2528611838582852,,0.1585813491553643,0.5885574669863503,0.2528611838582852,0.4078000948818437,pre_renovabio_1985_2015,25,300,850.6538486480713,1368.8871981340296,1776.3438730239868,,0.0741969969717408,0.1193991180502203,0.1549389110235584,,9.347124108871828,0.5426771985412182,-0.3279220335598758,-5.702077966440125,-0.08453727377920421,0.03662360567864704,0.112,3,0.4989130434782609,False,NS
delta_neea,C2_extensive_vulnerable_frontier,ns,61,23858708000183,Rio Amambai Agroenergia S/A - Naviraí - MS,Naviraí,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4979537.05465003,7440917.38714525,52.51,52.51,53.52,52.51,t0_2022,1.0100000000000051,91.9,91.9,84.63,91.9,t0_2022,-7.27000000000001,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.204358/2021-91,48610.204358/2021-91,48610.216426/2024-15,True,True,True,5005707,ns,-0.0157779136906431,0.291,-0.0719420244064283,2,C2_extensive_vulnerable_frontier × ns,ns,0.0,214.14682483673096,4605.704460884543,6294.439728912653,,Naviraí,Rio Amambai Agroenergia S/A - Naviraí - MS,MS,31540.6850851059,2009.894223366592,2010.0,0.0,0.0067895425942366,0.1460242365838604,0.1995657263603638,,0.018020534657502,0.7824137389821341,0.1995657263603638,0.8312531185475052,pre_renovabio_1985_2015,25,300,354.2331838607788,148.30777740478516,19923.853109206408,,0.0112309920632654,0.0047021102111323,0.6316873921871413,,10.359065286011418,0.9962268961287566,-2.314222232823198,3.324222232823203,-0.596599247566868,-0.04969050118078095,0.405,2,0.4989130434782609,False,NS
