schema,model,outcome,variable,coef,std_err,p_value,ci_low,ci_high,n,r2,adj_r2,aic,bic
pre_renovabio_1985_2015,Delta NEEA share old <=1995,delta_neea,log_cane_area,1.2852547162977708,0.5112474954931931,0.011938466052134845,0.28322803794480866,2.2872813946507327,225,0.248688405594221,0.23848960567016064,1270.679009972483,1284.3434115813006
pre_renovabio_1985_2015,NEEA ANCOVA frontier,neea_t2_2026,Intercept,43.7493974121895,5.906752770144475,1.295054233614579e-13,32.172374717124136,55.32642010725487,225,0.49568201296317727,0.4888360674377905,1266.0185962543987,1279.6829978632163
pre_renovabio_1985_2015,NEEA ANCOVA frontier,neea_t2_2026,neea_first_c,0.6479384487216985,0.0575294758290144,2.0047103472248676e-29,0.5351827480473627,0.7606941493960343,225,0.49568201296317727,0.4888360674377905,1266.0185962543987,1279.6829978632163
pre_renovabio_1985_2015,NEEA ANCOVA frontier,neea_t2_2026,frontier_decade_c,1.9614238385816198,0.5003151810301618,8.841076427801815e-05,0.9808241028438655,2.942023574319374,225,0.49568201296317727,0.4888360674377905,1266.0185962543987,1279.6829978632163
pre_renovabio_1985_2015,NEEA ANCOVA frontier,neea_t2_2026,log_cane_area,1.5416656411495075,0.5372661000886452,0.004111683562817585,0.488643434861471,2.594687847437544,225,0.49568201296317727,0.4888360674377905,1266.0185962543987,1279.6829978632163
pre_renovabio_1985_2015,Delta VOL frontier,delta_vol_pct,Intercept,-13.935957376519713,12.332201927846077,0.25845677642373655,-38.106629005173446,10.234714252134019,221,0.3270233487931473,0.3177195241220848,1549.3933533378615,1562.9860041439326
pre_renovabio_1985_2015,Delta VOL frontier,delta_vol_pct,vol_pct_first_c,-0.5106637938062375,0.16405548173572096,0.0018535259861345468,-0.8322066294746192,-0.1891209581378558,221,0.3270233487931473,0.3177195241220848,1549.3933533378615,1562.9860041439326
pre_renovabio_1985_2015,Delta VOL frontier,delta_vol_pct,frontier_decade_c,-1.0343154004969108,0.9727231057228587,0.2876371063875628,-2.940817654643661,0.8721868536498396,221,0.3270233487931473,0.3177195241220848,1549.3933533378615,1562.9860041439326
pre_renovabio_1985_2015,Delta VOL frontier,delta_vol_pct,log_cane_area,1.1258842098151958,1.1314900484508057,0.31971408005511803,-1.0917955340138643,3.3435639536442556,221,0.3270233487931473,0.3177195241220848,1549.3933533378615,1562.9860041439326
pre_renovabio_1985_2015,Delta VOL share recent 2015+,delta_vol_pct,Intercept,-9.59437481437805,13.416501506684039,0.4745364505741624,-35.890234566006136,16.701484937250036,221,0.3296512059657263,0.3203837111173261,1548.528697378249,1562.1213481843201
pre_renovabio_1985_2015,Delta VOL share recent 2015+,delta_vol_pct,vol_pct_first_c,-0.49939129268503796,0.16602337932643327,0.0026300979317072214,-0.8247911367564789,-0.173991448613597,221,0.3296512059657263,0.3203837111173261,1548.528697378249,1562.1213481843201
pre_renovabio_1985_2015,Delta VOL share recent 2015+,delta_vol_pct,share_recent_ge_2015,-4.467667847177274,4.000464460502753,0.26408528628988903,-12.308434111195128,3.3730984168405804,221,0.3296512059657263,0.3203837111173261,1548.528697378249,1562.1213481843201
pre_renovabio_1985_2015,Delta VOL share recent 2015+,delta_vol_pct,log_cane_area,0.8415839173111958,1.154132800030931,0.46588448242553493,-1.420474804125797,3.103642638748189,221,0.3296512059657263,0.3203837111173261,1548.528697378249,1562.1213481843201
pre_renovabio_1985_2015,Delta VOL share old <=1995,delta_vol_pct,Intercept,-17.262766141921908,11.247428870875273,0.12482832473071812,-39.30732164751345,4.781789363669635,221,0.32473119475692547,0.3153956813203852,1550.1447988964321,1563.7374497025032
pre_renovabio_1985_2015,Delta VOL share old <=1995,delta_vol_pct,vol_pct_first_c,-0.5141981229969826,0.16257167374337586,0.0015620539722477366,-0.8328327484403952,-0.19556349755357,221,0.32473119475692547,0.3153956813203852,1550.1447988964321,1563.7374497025032
pre_renovabio_1985_2015,Delta VOL share old <=1995,delta_vol_pct,share_old_le_1995,1.6867499390813925,2.3586895144915343,0.4745338767204127,-2.9361965600342805,6.309696438197065,221,0.32473119475692547,0.3153956813203852,1550.1447988964321,1563.7374497025032
pre_renovabio_1985_2015,Delta VOL share old <=1995,delta_vol_pct,log_cane_area,1.3876155936398247,1.076108949195995,0.19723300013140665,-0.7215191902255684,3.4967503775052178,221,0.32473119475692547,0.3153956813203852,1550.1447988964321,1563.7374497025032
pre_renovabio_1985_2015,VOL ANCOVA frontier,vol_pct_t2_2026,Intercept,78.63785841295375,12.332201927846086,1.8103000331939126e-10,54.4671867843,102.8085300416075,221,0.3386797727702817,0.3295370968177971,1549.3933533378615,1562.9860041439326
pre_renovabio_1985_2015,VOL ANCOVA frontier,vol_pct_t2_2026,vol_pct_first_c,0.48933620619376356,0.164055481735721,0.0028567283840572745,0.1677933705253818,0.8108790418621453,221,0.3386797727702817,0.3295370968177971,1549.3933533378615,1562.9860041439326
pre_renovabio_1985_2015,VOL ANCOVA frontier,vol_pct_t2_2026,frontier_decade_c,-1.0343154004968977,0.9727231057228592,0.28763710638756923,-2.9408176546436495,0.8721868536498538,221,0.3386797727702817,0.3295370968177971,1549.3933533378615,1562.9860041439326
pre_renovabio_1985_2015,VOL ANCOVA frontier,vol_pct_t2_2026,log_cane_area,1.1258842098152246,1.1314900484508068,0.31971408005510604,-1.0917955340138377,3.3435639536442867,221,0.3386797727702817,0.3295370968177971,1549.3933533378615,1562.9860041439326
