outcome,overlay_cluster,overlay_lisa_class,cell_count,cnpj_clean,emissor_x,cidade_x,uf_x,rota,rota_tag,cohort,X,Y,neea_t0_2022,neea_t1_2023,neea_t2_2026,neea_first,neea_first_origin,delta_neea,vol_pct_t0_2022,vol_pct_t1_2023,vol_pct_t2_2026,vol_pct_first,vol_pct_first_origin,delta_vol_pct,status_t0_2022,status_t1_2023,status_t2_2026,motivo_t0_2022,motivo_t1_2023,motivo_t2_2026,processo_t0_2022,processo_t1_2023,processo_t2_2026,observable_t0_2022,observable_t1_2023,observable_t2_2026,cd_ibge,lisa_class,local_I,p_value,outcome_value,cluster,overlay_cell,lisa_sig,area_1985,area_1995,area_2005,area_2015,area_2024,cidade_y,emissor_y,uf_y,cane_area_total_ha,mean_first_key_year,dominant_first_key_year,share_1985,share_1995,share_2005,share_2015,share_2024,share_old_le_1995,share_mid_2000_2010,share_recent_ge_2015,share_recent_ge_2010,schema,buffer_km,scale_m,area_1990,area_2000,area_2010,area_2020,share_1990,share_2000,share_2010,share_2020
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08070508012508,RAIZEN ENERGIA S.A - FILIAL SERRA - Ibaté - SP,Ibaté,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5619330.79134112,7552745.61755515,62.8,64.13,64.23,62.8,t0_2022,1.4300000000000068,95.55,96.71,92.79,95.55,t0_2022,-2.759999999999991,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.205095/2019-12,48610.224845/2021-70,48610.228144/2024-52,True,True,True,3519303,ns,-0.0168994941929579,0.35,-0.1234808010954487,0,C0_agroindustrial_intensive × ns,ns,29880.817397304607,11517.371161172901,8414.367607651506,4911.992338853724,995.5520359226301,Ibaté,RAIZEN ENERGIA S.A - FILIAL SERRA - Ibaté - SP,SP,88435.72519407459,1996.683689101939,1985.0,0.33788174780870905,0.13023437231840096,0.09514670218608993,0.055543077507129876,0.011257351412428227,0.5799096303965953,0.32437360222138023,0.0957167673820244,0.23208070804920483,5y_1985_2024,25,300,9886.540152673158,8212.40315538668,12059.44398322386,2557.2373618855195,0.11179351026948531,0.09286295936810988,0.1363639406671804,0.028916338462466305
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08070508012508,RAIZEN ENERGIA S.A - FILIAL SERRA - Ibaté - SP,Ibaté,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5619330.79134112,7552745.61755515,62.8,64.13,64.23,62.8,t0_2022,1.4300000000000068,95.55,96.71,92.79,95.55,t0_2022,-2.759999999999991,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.205095/2019-12,48610.224845/2021-70,48610.228144/2024-52,True,True,True,3519303,ns,-0.0168994941929579,0.35,-0.1234808010954487,0,C0_agroindustrial_intensive × ns,ns,29880.81739730461,11517.371161172901,8414.367607651506,4911.992338853724,,Ibaté,RAIZEN ENERGIA S.A - FILIAL SERRA - Ibaté - SP,SP,84882.93579626644,1995.6608669117795,1985.0,0.35202384456899183,0.13568535363593645,0.09912908323349498,0.05786784225563717,,0.6041818444433024,0.3379503133010605,0.05786784225563717,0.199939318343229,pre_renovabio_1985_2015,25,300,9886.540152673158,8212.40315538668,12059.44398322386,,0.11647264623837406,0.09674975397997371,0.14207147608759185,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,10921675000127,DESTILARIA BURITI LTDA. - Sorriso - MT,Sorriso,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,4825594.96841672,8620088.33291891,,28.74,39.03,28.74,t1_2023,10.290000000000004,,100.0,100.0,100.0,t1_2023,0.0,,valido,valido,,sem_motivo,sem_motivo,,48610.211514/2021-70,	48610.200842/2025-74,False,True,True,5107925,ns,-0.0165088158289136,0.355,0.1645106372222309,0,C0_agroindustrial_intensive × ns,ns,0.0,0.0,0.0,0.0,0.0,Sorriso,DESTILARIA BURITI LTDA. - Sorriso - MT,MT,0.0,,,,,,,,,,,,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,10921675000127,DESTILARIA BURITI LTDA. - Sorriso - MT,Sorriso,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,4825594.96841672,8620088.33291891,,28.74,39.03,28.74,t1_2023,10.290000000000004,,100.0,100.0,100.0,t1_2023,0.0,,valido,valido,,sem_motivo,sem_motivo,,48610.211514/2021-70,	48610.200842/2025-74,False,True,True,5107925,ns,-0.0165088158289136,0.355,0.1645106372222309,0,C0_agroindustrial_intensive × ns,ns,0.0,0.0,0.0,0.0,0.0,Sorriso,DESTILARIA BURITI LTDA. - Sorriso - MT,MT,0.0,,,,,,,,,,,,5y_1985_2024,25,300,0.0,0.0,0.0,0.0,,,,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,10921675000127,DESTILARIA BURITI LTDA. - Sorriso - MT,Sorriso,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,4825594.96841672,8620088.33291891,,28.74,39.03,28.74,t1_2023,10.290000000000004,,100.0,100.0,100.0,t1_2023,0.0,,valido,valido,,sem_motivo,sem_motivo,,48610.211514/2021-70,	48610.200842/2025-74,False,True,True,5107925,ns,-0.0165088158289136,0.355,0.1645106372222309,0,C0_agroindustrial_intensive × ns,ns,0.0,0.0,0.0,0.0,,Sorriso,DESTILARIA BURITI LTDA. - Sorriso - MT,MT,0.0,,,,,,,,,,,,pre_renovabio_1985_2015,25,300,0.0,0.0,0.0,,,,,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,51466860000156,SÃO MARTINHO S.A (Unidade São Martinho) - Pradópolis - SP,Pradópolis,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5609001.64500966,7630455.82840102,60.6,63.44,63.28,60.6,t0_2022,2.68,98.5,98.14,96.39,98.5,t0_2022,-2.1099999999999994,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.206600/2019-46,48610.209088/2022-95,48610.221835/2025-14,True,True,True,3540903,ns,-0.0153314178366404,0.192,-0.0556567304771552,0,C0_agroindustrial_intensive × ns,ns,142488.59550409127,13099.825940554749,2937.0067776923083,1865.473889104058,1800.9156461827895,Pradópolis,SÃO MARTINHO S.A (Unidade São Martinho) - Pradópolis - SP,SP,162191.81775762516,1986.9479300879766,1985.0,0.8785190120812516,0.08076748951744751,0.018108230231942326,0.011501652271335715,0.011103615898022837,0.9592865015986992,0.018108230231942326,0.022605268169358553,0.022605268169358553,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,51466860000156,SÃO MARTINHO S.A (Unidade São Martinho) - Pradópolis - SP,Pradópolis,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5609001.64500966,7630455.82840102,60.6,63.44,63.28,60.6,t0_2022,2.68,98.5,98.14,96.39,98.5,t0_2022,-2.1099999999999994,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.206600/2019-46,48610.209088/2022-95,48610.221835/2025-14,True,True,True,3540903,ns,-0.0153314178366404,0.192,-0.0556567304771552,0,C0_agroindustrial_intensive × ns,ns,142488.59550409127,4917.002466459835,1078.7643871606565,527.6459338954851,775.8326120376587,Pradópolis,SÃO MARTINHO S.A (Unidade São Martinho) - Pradópolis - SP,SP,163287.71299560394,1986.5725599254197,1985.0,0.872622886866738,0.030112507403372176,0.006606525177982615,0.0032313878626598833,0.00475132266723918,0.9595741200780186,0.027595654438272377,0.012830225483709165,0.021666979143418898,5y_1985_2024,25,300,9281.065546757565,1984.3336192822921,1442.933295399535,791.5396305196425,0.05683872580790835,0.01215237560058003,0.008836753659709729,0.004847514953810104
delta_vol_pct,C0_agroindustrial_intensive,ns,63,51466860000156,SÃO MARTINHO S.A (Unidade São Martinho) - Pradópolis - SP,Pradópolis,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5609001.64500966,7630455.82840102,60.6,63.44,63.28,60.6,t0_2022,2.68,98.5,98.14,96.39,98.5,t0_2022,-2.1099999999999994,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.206600/2019-46,48610.209088/2022-95,48610.221835/2025-14,True,True,True,3540903,ns,-0.0153314178366404,0.192,-0.0556567304771552,0,C0_agroindustrial_intensive × ns,ns,142488.59550409127,4917.002466459835,1078.7643871606565,527.6459338954851,,Pradópolis,SÃO MARTINHO S.A (Unidade São Martinho) - Pradópolis - SP,SP,161720.34075304665,1986.229396091468,1985.0,0.8810802329539794,0.030404353859038006,0.006670554749868925,0.0032627060482219813,,0.9688741860652854,0.027863107886492596,0.0032627060482219813,0.0121851043605218,pre_renovabio_1985_2015,25,300,9281.065546757565,1984.3336192822921,1442.933295399535,,0.057389599252267956,0.012270154824323849,0.008922398312299818,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08070508009558,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,Jaú​,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5546571.45248883,7515692.49886498,53.7,56.14,56.43,53.7,t0_2022,2.729999999999997,96.75,97.16,94.59,96.75,t0_2022,-2.1599999999999966,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218356/2019-64,48610.224706/2021-46,48610.228134/2024-17,True,True,True,3525300,ns,-0.014746563602447,0.217,-0.0608739666785622,0,C0_agroindustrial_intensive × ns,ns,96000.45448091919,41876.464890334195,8068.864660450055,3509.0825019350236,879.4029366661521,Jaú​,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,SP,150334.2694703046,1989.7874056543208,1985.0,0.6385799779329894,0.2785556815347815,0.05367282316187988,0.023341866856433354,0.005849650513915989,0.9171356594677709,0.05367282316187988,0.02919151737034934,0.02919151737034934,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08070508009558,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,Jaú​,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5546571.45248883,7515692.49886498,53.7,56.14,56.43,53.7,t0_2022,2.729999999999997,96.75,97.16,94.59,96.75,t0_2022,-2.1599999999999966,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218356/2019-64,48610.224706/2021-46,48610.228134/2024-17,True,True,True,3525300,ns,-0.014746563602447,0.217,-0.0608739666785622,0,C0_agroindustrial_intensive × ns,ns,96000.45448091919,13116.491516176859,3324.613219089134,807.1830835305009,215.35109846451704,Jaú​,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,SP,152972.38827997097,1988.5627645967695,1985.0,0.627567207130339,0.08574417686524563,0.021733420367369877,0.0052766587003478665,0.0014077775792477017,0.9195041617856843,0.07082454683503062,0.009671291379284916,0.0282293533507112,5y_1985_2024,25,300,31541.80166463291,4670.715797495374,2838.871061616785,456.9063580456902,0.20619277779009973,0.030533064496234462,0.018558061971426284,0.002986855099689347
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08070508009558,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,Jaú​,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5546571.45248883,7515692.49886498,53.7,56.14,56.43,53.7,t0_2022,2.729999999999997,96.75,97.16,94.59,96.75,t0_2022,-2.1599999999999966,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218356/2019-64,48610.224706/2021-46,48610.228134/2024-17,True,True,True,3525300,ns,-0.014746563602447,0.217,-0.0608739666785622,0,C0_agroindustrial_intensive × ns,ns,96000.45448091919,13116.491516176859,3324.613219089134,807.1830835305009,,Jaú​,RAIZEN ENERGIA S.A - FILIAL DIAMANTE - Jaú​ - SP,SP,152300.13082346076,1988.4183437076551,1985.0,0.6303373080631064,0.08612265429621256,0.02182935235257855,0.005299950033963858,,0.9235628814053616,0.07113716856067441,0.005299950033963858,0.023939927861083867,pre_renovabio_1985_2015,25,300,31541.80166463291,4670.715797495374,2838.871061616785,,0.20710291904604272,0.030667838380975858,0.01863997782712001,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08322396000103,CERRADINHO BIOENERGIA S.A. - Chapadão do Céu/GO,Chapadão do Céu,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5146922.17573628,7956460.94242351,63.8,67.47,68.21,63.8,t0_2022,4.409999999999997,95.62,98.02,98.74,95.62,t0_2022,3.1199999999999903,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211040/2019-41,48610.213750/2022-10,48610.236907/2023-58,True,True,True,5205471,ns,-0.0111676978125046,0.45,0.4900661761900427,0,C0_agroindustrial_intensive × ns,ns,0.0,8.493795394897461,0.0,21791.994041970196,4995.976650742923,Chapadão do Céu,CERRADINHO BIOENERGIA S.A. - Chapadão do Céu/GO,GO,26796.464488108017,2016.6716352251867,2015.0,0.0,0.0003169744799231599,0.0,0.8132413905439372,0.18644163497613964,0.0003169744799231599,0.0,0.9996830255200768,0.9996830255200768,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08322396000103,CERRADINHO BIOENERGIA S.A. - Chapadão do Céu/GO,Chapadão do Céu,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5146922.17573628,7956460.94242351,63.8,67.47,68.21,63.8,t0_2022,4.409999999999997,95.62,98.02,98.74,95.62,t0_2022,3.1199999999999903,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211040/2019-41,48610.213750/2022-10,48610.236907/2023-58,True,True,True,5205471,ns,-0.0111676978125046,0.45,0.4900661761900427,0,C0_agroindustrial_intensive × ns,ns,0.0,8.493795394897461,0.0,19287.1011815576,832.3314132353839,Chapadão do Céu,CERRADINHO BIOENERGIA S.A. - Chapadão do Céu/GO,GO,32133.91936077791,2016.2107542665087,2015.0,0.0,0.00026432491161550734,0.0,0.600210044875481,0.02590195748892408,0.000528365803622154,0.08772739895188025,0.9117442352444975,0.9994716341963779,5y_1985_2024,25,300,8.484668731689453,0.0,2819.0251636505127,9178.483138207828,0.0002640408920066467,0.0,0.08772739895188025,0.2856322328800925
delta_vol_pct,C0_agroindustrial_intensive,ns,63,08322396000103,CERRADINHO BIOENERGIA S.A. - Chapadão do Céu/GO,Chapadão do Céu,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5146922.17573628,7956460.94242351,63.8,67.47,68.21,63.8,t0_2022,4.409999999999997,95.62,98.02,98.74,95.62,t0_2022,3.1199999999999903,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211040/2019-41,48610.213750/2022-10,48610.236907/2023-58,True,True,True,5205471,ns,-0.0111676978125046,0.45,0.4900661761900427,0,C0_agroindustrial_intensive × ns,ns,0.0,8.493795394897461,0.0,19287.1011815576,,Chapadão do Céu,CERRADINHO BIOENERGIA S.A. - Chapadão do Céu/GO,GO,22123.104809334698,2014.3456109090828,2015.0,0.0,0.00038393324391400795,0.0,0.8718080643644347,,0.0007674539479387614,0.12742448168762657,0.8718080643644347,0.9992325460520612,pre_renovabio_1985_2015,25,300,8.484668731689453,0.0,2819.0251636505127,,0.00038352070402475347,0.0,0.12742448168762657,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,44207249000148,USINA SANTA LÚCIA S.A. - Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5678798.29682681,7514155.29728828,48.72,48.72,49.36,48.72,t0_2022,0.6400000000000006,85.28,85.28,97.0,85.28,t0_2022,11.72,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.204999/2021-45,48610.204999/2021-45,48610.215834/2024-41,True,True,True,3503307,ns,0.0098840734292506,0.501,1.387430802832092,0,C0_agroindustrial_intensive × ns,ns,65298.26430629656,20609.66065422133,10908.616343045702,11569.7500868442,4446.0954533670465,Araras,USINA SANTA LÚCIA S.A. - Araras - SP,SP,112832.38684377485,1993.3731203878356,1985.0,0.5787191615179341,0.18265731347823916,0.09667983323041392,0.10253926563534824,0.0394044261380645,0.7613764749961733,0.09667983323041392,0.14194369177341273,0.14194369177341273,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,44207249000148,USINA SANTA LÚCIA S.A. - Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5678798.29682681,7514155.29728828,48.72,48.72,49.36,48.72,t0_2022,0.6400000000000006,85.28,85.28,97.0,85.28,t0_2022,11.72,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.204999/2021-45,48610.204999/2021-45,48610.215834/2024-41,True,True,True,3503307,ns,0.0098840734292506,0.501,1.387430802832092,0,C0_agroindustrial_intensive × ns,ns,65298.26430629656,7228.284747886657,5241.684614263797,5672.962150951461,667.4533558714623,Araras,USINA SANTA LÚCIA S.A. - Araras - SP,SP,117936.47974390516,1992.3355243919314,1985.0,0.5536731675228004,0.06128964306534007,0.044444981108864086,0.048101844003399924,0.005659430884496581,0.7552103102821067,0.1575796635860741,0.08721002613181927,0.14730914466559872,5y_1985_2024,25,300,16540.29640679079,6254.827712720983,7087.878475585638,3944.827973537819,0.1402474996939662,0.05303556394343054,0.06009911853377947,0.03344875124392276
delta_vol_pct,C0_agroindustrial_intensive,ns,63,44207249000148,USINA SANTA LÚCIA S.A. - Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5678798.29682681,7514155.29728828,48.72,48.72,49.36,48.72,t0_2022,0.6400000000000006,85.28,85.28,97.0,85.28,t0_2022,11.72,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.204999/2021-45,48610.204999/2021-45,48610.215834/2024-41,True,True,True,3503307,ns,0.0098840734292506,0.501,1.387430802832092,0,C0_agroindustrial_intensive × ns,ns,65298.26430629656,7228.284747886657,5241.684614263797,5672.962150951461,,Araras,USINA SANTA LÚCIA S.A. - Araras - SP,SP,113324.19841449588,1991.1860244653399,1985.0,0.5762075992583762,0.06378412421192162,0.046253886527321826,0.05005958330454692,,0.785947279637506,0.1639931370579471,0.05005958330454692,0.11260472877878122,pre_renovabio_1985_2015,25,300,16540.29640679079,6254.827712720983,7087.878475585638,,0.1459555561672081,0.05519410505639099,0.0625451454742343,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,71324792000440,USINA SÃO FRANCISCO S.A. - Barrinha - SP,Barrinha,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5610674.78848055,7646256.90949264,71.6,65.0,67.25,71.6,t0_2022,-4.349999999999994,93.56,92.34,98.1,93.56,t0_2022,4.539999999999992,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218379/2019-79,48610.223728/2022-70,48610.225304/2025-92,True,True,True,3505609,ns,0.0096525322409659,0.5,0.638235684310009,0,C0_agroindustrial_intensive × ns,ns,148483.6040889553,13815.662523819417,2588.8325862323536,1324.1628223980174,1423.5340434953278,Barrinha,USINA SÃO FRANCISCO S.A. - Barrinha - SP,SP,167635.7960649004,1986.7011640474489,1985.0,0.8857511794883575,0.08241475179006914,0.015443196781372898,0.007899045749664147,0.008491826190536327,0.9681659312784267,0.015443196781372898,0.016390871940200474,0.016390871940200474,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,71324792000440,USINA SÃO FRANCISCO S.A. - Barrinha - SP,Barrinha,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5610674.78848055,7646256.90949264,71.6,65.0,67.25,71.6,t0_2022,-4.349999999999994,93.56,92.34,98.1,93.56,t0_2022,4.539999999999992,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218379/2019-79,48610.223728/2022-70,48610.225304/2025-92,True,True,True,3505609,ns,0.0096525322409659,0.5,0.638235684310009,0,C0_agroindustrial_intensive × ns,ns,148483.6040889553,3745.07336101906,705.9260914335064,395.1658142314238,563.912770095526,Barrinha,USINA SÃO FRANCISCO S.A. - Barrinha - SP,SP,169052.01408918042,1986.3033210088486,1985.0,0.8783308787473267,0.022153379131250175,0.004175792256820481,0.0023375398179104863,0.00333573529504383,0.9686038386368119,0.021702190228032638,0.009693971135155636,0.015077297857075454,5y_1985_2024,25,300,11515.752326090196,2052.8106519212906,910.0622248406504,679.7067605934891,0.06811958075823493,0.012143071249292342,0.005383326721919817,0.00402069602220132
delta_vol_pct,C0_agroindustrial_intensive,ns,63,71324792000440,USINA SÃO FRANCISCO S.A. - Barrinha - SP,Barrinha,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5610674.78848055,7646256.90949264,71.6,65.0,67.25,71.6,t0_2022,-4.349999999999994,93.56,92.34,98.1,93.56,t0_2022,4.539999999999992,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.218379/2019-79,48610.223728/2022-70,48610.225304/2025-92,True,True,True,3505609,ns,0.0096525322409659,0.5,0.638235684310009,0,C0_agroindustrial_intensive × ns,ns,148483.6040889553,3745.07336101906,705.9260914335064,395.1658142314238,,Barrinha,USINA SÃO FRANCISCO S.A. - Barrinha - SP,SP,167808.39455849142,1986.0401547989022,1985.0,0.8848401444970606,0.022317556704314186,0.004206738842182584,0.002354863207356915,,0.9757821127297042,0.021863024062938927,0.002354863207356915,0.007778085491528392,pre_renovabio_1985_2015,25,300,11515.752326090196,2052.8106519212906,910.0622248406503,,0.06862441152832946,0.012233062936584865,0.005423222284171477,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,49213747011828,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,Sertãozinho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5615281.36045109,7653041.04163243,54.6,51.9,51.9,54.6,t0_2022,-2.700000000000003,98.86,97.67,97.67,98.86,t0_2022,-1.1899999999999975,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.210071/2019-85,48610.233259/2022-05,48610.233259/2022-05,True,True,True,3551702,ns,0.008635849510475,0.262,0.0403404156287384,0,C0_agroindustrial_intensive × ns,ns,149694.35061425602,15321.88155108807,2985.6881972855213,1420.9293269998886,931.3130764605953,Sertãozinho,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,SP,170354.16276609007,1986.7133814901217,1985.0,0.878724348050117,0.08994133927989915,0.017526358903158186,0.008341030849659592,0.00546692291716618,0.9686656873300162,0.017526358903158186,0.01380795376682577,0.01380795376682577,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,49213747011828,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,Sertãozinho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5615281.36045109,7653041.04163243,54.6,51.9,51.9,54.6,t0_2022,-2.700000000000003,98.86,97.67,97.67,98.86,t0_2022,-1.1899999999999975,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.210071/2019-85,48610.233259/2022-05,48610.233259/2022-05,True,True,True,3551702,ns,0.008635849510475,0.262,0.0403404156287384,0,C0_agroindustrial_intensive × ns,ns,149694.35061425602,4372.7703862919525,878.571000589109,552.9702130747776,361.47429534687717,Sertãozinho,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,SP,171795.38106342766,1986.2847530648983,1985.0,0.871352592180509,0.025453364108069386,0.0051140548433297895,0.003218772295575388,0.002104097869857276,0.9696478424143026,0.02271891006191445,0.00763324752378289,0.011650234994743389,5y_1985_2024,25,300,12513.899584347595,2334.332917542551,690.0998933006736,396.9121586780922,0.07284188612572422,0.01358786774762416,0.004016987470960499,0.0023103773583502247
delta_vol_pct,C0_agroindustrial_intensive,ns,63,49213747011828,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,Sertãozinho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5615281.36045109,7653041.04163243,54.6,51.9,51.9,54.6,t0_2022,-2.700000000000003,98.86,97.67,97.67,98.86,t0_2022,-1.1899999999999975,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.210071/2019-85,48610.233259/2022-05,48610.233259/2022-05,True,True,True,3551702,ns,0.008635849510475,0.262,0.0403404156287384,0,C0_agroindustrial_intensive × ns,ns,149694.35061425602,4372.7703862919525,878.571000589109,552.9702130747776,,Sertãozinho,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,SP,171036.9946094027,1986.126804290057,1985.0,0.8752162124697824,0.02556622557756029,0.005136730814263324,0.0032330444903899067,,0.9739473086820589,0.022819646827551117,0.0032330444903899067,0.0072678434815476685,pre_renovabio_1985_2015,25,300,12513.899584347593,2334.332917542551,690.0998933006736,,0.07316487063471616,0.01364811702213003,0.004034798991157762,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,49213747012980,BIOSEV BIOENERGIA S.A. - Usina Continental - Colômbia-SP,Colômbia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5561854.80646371,7752670.3605914,53.9,52.81,55.2,53.9,t0_2022,1.3000000000000045,100.0,98.31,98.78,100.0,t0_2022,-1.2199999999999989,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211661/2019-25,48610.233251/2022-31,48610.221093/2023-57,True,True,True,3512100,ns,-0.0083997511300939,0.25,0.0372100739078939,0,C0_agroindustrial_intensive × ns,ns,1291.5017617580938,2171.386372087516,18629.185949052553,67251.19652160944,4428.63398252749,Colômbia,BIOSEV BIOENERGIA S.A. - Usina Continental - Colômbia-SP,SP,93771.9045870351,2012.5620956516875,2015.0,0.013772800791940584,0.023156044250675613,0.19866489894914882,0.7171785282359253,0.04722772777230967,0.0369288450426162,0.19866489894914882,0.764406256008235,0.764406256008235,10y_1985_2024,25,300,,,,,,,,
delta_vol_pct,C0_agroindustrial_intensive,ns,63,49213747012980,BIOSEV BIOENERGIA S.A. - Usina Continental - Colômbia-SP,Colômbia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5561854.80646371,7752670.3605914,53.9,52.81,55.2,53.9,t0_2022,1.3000000000000045,100.0,98.31,98.78,100.0,t0_2022,-1.2199999999999989,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.211661/2019-25,48610.233251/2022-31,48610.221093/2023-57,True,True,True,3512100,ns,-0.0083997511300939,0.25,0.0372100739078939,0,C0_agroindustrial_intensive × ns,ns,1291.5017617580938,1826.8326830845253,15181.283810978312,15745.068831971112,762.7623060712627,Colômbia,BIOSEV BIOENERGIA S.A. - Usina Continental - Colômbia-SP,SP,100324.0283503065,2009.3938279983363,2010.0,0.012873304461504392,0.018209323460434433,0.15132251027609311,0.15694215125606056,0.0076029872266281705,0.04044260169075094,0.7494262078381823,0.21013119047106682,0.7667948271531738,5y_1985_2024,25,300,939.0302737404318,4157.433842561759,55846.73846808042,4573.376372060588,0.009359973768812115,0.04144006087998217,0.5566636366821069,0.045586051988378076
