cd_ibge,uf,nm_mun,n_usinas,neea_2022,neea_2023,neea_2025,vol_2022,vol_2023,vol_2025,log_pib_pc,log_pop,log_area_total,densidade_pop,share_vadc_ind,share_vadc_serv,pess_ocup_per_est,share_est_af,share_area_af,natveg_share,trator_per_est,share_est_at,share_est_fin_total,share_est_energia,ivs_infra,ivs_renda_t,idhm_educ,gini,share_pop_agua,uai_housing,uai_environ,uai_food,uai_mobility,uai_climate,uai_total
4113007,PR,Jussara,2,59.2,58.22,59.44,92.47,92.88,95.08500000000001,10.324333762682596,8.857515151192198,5.450308573534157,30.306690247163868,0.048168015559319904,0.5236108496978062,7.484581497797357,0.5947136563876652,0.14761565055150086,0.11689600138032179,1.277533039647577,0.7180616740088106,0.43171806167400884,0.66,0.061,0.228,0.619,0.46,0.9208653572445203,0.33,0.5,0.75,0.6,0.6,0.56
4115200,PR,Maringá,1,66.54,66.54,61.72,94.15,94.15,95.43,10.635470756881272,12.915816338897384,6.186805153760103,838.0411712584228,0.20351016806344416,0.6638481712301371,3.1345565749235473,0.581039755351682,0.15096896598455076,0.04924890271796245,1.114678899082569,0.5397553516819572,0.2415902140672783,0.84,0.072,0.149,0.768,0.49,0.9998991868559332,1.0,0.75,0.75,0.8,0.4,0.74
4117107,PR,Nova Londrina,1,58.9,57.1,57.1,87.25,96.03,96.03,10.12145774507634,9.509481537516857,5.60558145372754,49.77485790211855,0.2200749698663523,0.4993774587069685,5.093333333333334,0.5166666666666667,0.1164842623228981,0.06791171477079795,0.4033333333333333,0.12666666666666668,0.22333333333333333,0.96,0.232,0.27,0.691,0.5,0.9998516980572445,0.33,0.38,0.75,0.2,0.2,0.37
4118105,PR,Paranacity,1,65.51,65.51,64.1,86.03,86.03,92.15,10.385296227231626,9.329544619454659,5.855988407545532,32.340950849793295,0.31624839670621707,0.36112574287185256,6.260162601626016,0.6219512195121951,0.08154028521139409,0.051963711529627934,1.0934959349593496,0.2926829268292683,0.13008130081300814,0.82,0.172,0.205,0.638,0.4,0.9998224589436308,0.67,0.5,0.25,0.4,0.2,0.4
4122602,PR,Rondon,1,57.79,57.79,60.51,92.32,92.32,93.55,10.169077378513093,9.167641617443067,6.320696349216558,17.264307337465763,0.23346642624076935,0.3349647947793234,2.498031496062992,0.6338582677165354,0.11577920014526306,0.09063716303877756,0.5708661417322834,0.34448818897637795,0.14763779527559054,0.8,0.061,0.2,0.61,0.41,0.9828827888529381,0.67,0.38,0.75,0.2,0.4,0.48
4124509,PR,Santo Inácio,1,65.1,67.28,67.28,97.02,94.35,94.35,10.966161734398609,8.613775289262481,5.734861156893465,17.849385677699612,0.4159599663839866,0.3150389987428722,4.795555555555556,0.6533333333333333,0.11301733934528392,0.038901676013874925,0.72,0.5822222222222222,0.16,0.91,0.08,0.308,0.641,0.53,0.9998183799491464,0.33,0.13,0.0,0.4,0.4,0.25
4124608,PR,São Carlos do Ivaí,1,52.48,51.63,51.63,16.01,68.71,68.71,10.680631153000125,8.830543010616596,5.456645024927341,29.312931293129314,0.47522157996146436,0.27185613359023764,5.243421052631579,0.5263157894736842,0.049377018920166126,0.03557498607003558,1.3026315789473684,0.6447368421052632,0.23026315789473684,0.57,0.271,0.203,0.547,0.4,0.9998537797923673,0.67,0.25,0.25,0.4,0.4,0.39
4126801,PR,Tapejara,1,60.13,60.13,62.35,95.6,95.6,95.42,10.321177630266861,9.678028823264478,6.384435257634458,26.983348829346635,0.2920409385988336,0.3594312039008803,5.2387543252595155,0.5813148788927336,0.06908184493131173,0.08350942439354239,1.2249134948096885,0.2629757785467128,0.2179930795847751,0.9,0.002,0.211,0.612,0.39,0.9848389926074427,1.0,0.38,0.25,0.0,0.6,0.45
4127304,PR,Terra Rica,1,65.23,65.23,62.72,94.73,94.73,98.48,10.025616685769192,9.715892113239466,6.557800560801541,23.557664980389927,0.19999828521454824,0.3534658671955827,2.411526794742164,0.7158746208291203,0.2205294874399079,0.04660944693912351,0.358948432760364,0.24266936299292213,0.14560161779575329,0.78,0.241,0.246,0.613,0.39,1.0,0.67,0.25,0.5,0.6,0.4,0.48
5000856,MS,Angélica,1,66.4,63.49,63.49,98.99,97.31,97.31,11.142021191163188,9.255218130754269,7.155685097037617,8.167951451533542,0.3538545537447742,0.15558198395999145,13.30800821355236,0.5708418891170431,0.05341321645567239,0.10411053054976298,0.9958932238193019,0.38193018480492813,0.13141683778234087,0.93,0.326,0.287,0.582,0.42,0.8315165423599159,1.0,0.5,0.75,0.2,0.4,0.57
5001003,MS,Aparecida do Taboado,1,67.1,66.45,66.45,85.28,94.07,94.07,10.629561643296354,10.129546848931234,7.221788344248897,18.32835624499702,0.2947695787990425,0.284955774748315,3.7016348773841963,0.41825613079019075,0.06805728595893978,0.1776400194453684,0.952316076294278,0.26430517711171664,0.1444141689373297,0.94,0.138,0.281,0.588,0.46,0.893626356094448,1.0,0.75,0.5,0.6,0.4,0.65
5002001,MS,Batayporã,1,60.0,63.02,63.02,100.0,96.96,96.96,10.314106025885087,9.328034514792826,6.817354528185413,12.325697347586198,0.1847870441213976,0.24295141545524102,2.991869918699187,0.573170731707317,0.047208939675309126,0.22803855067858178,0.6890243902439024,0.2703252032520325,0.14634146341463414,0.95,0.192,0.282,0.559,0.56,0.7535561877667141,1.0,0.5,0.5,0.6,0.4,0.6
5002407,MS,Caarapó,1,50.6,55.22,61.22,77.51,92.31,94.68,10.606857304116247,10.285103858612302,6.957402218871551,27.899799980950565,0.26796776338895406,0.3215469313944539,4.474725274725275,0.5901098901098901,0.054331288343558284,0.08210305743404134,1.213186813186813,0.37252747252747254,0.20659340659340658,0.82,0.49,0.362,0.592,0.5,0.7057899767854704,0.67,0.25,0.5,0.6,0.2,0.44
5003256,MS,Costa Rica,1,62.3,62.06,62.34,97.3,98.66,93.3,11.205421565037945,9.911455722185305,8.33207492748009,4.852877807815544,0.29428789586590554,0.2399265534668945,6.889830508474576,0.5,0.052727467308103924,0.26533270101564027,1.352542372881356,0.488135593220339,0.288135593220339,0.93,0.164,0.268,0.606,0.47,1.0,1.0,0.88,0.5,0.4,0.4,0.64
5003801,MS,Fátima do Sul,1,62.6,63.28,63.28,93.16,86.3,86.3,10.108100467230903,9.861727618287896,5.762208603124813,60.49834410976187,0.21620769148704247,0.4281410461572715,2.782258064516129,0.7967741935483871,0.49270346117867164,0.04825737265415549,0.7032258064516129,0.5403225806451613,0.27419354838709675,0.8,0.143,0.297,0.621,0.52,0.8818622595276576,0.67,0.13,1.0,0.2,0.4,0.48
5004700,MS,Ivinhema,1,68.1,64.04,66.21,95.74,94.75,93.67,10.766651731683705,10.044205559475007,7.601762089953964,11.50635771122396,0.2566746030815183,0.2589704945207461,2.734600760456274,0.752851711026616,0.10929326655537006,0.12470510616178175,0.29277566539923955,0.17946768060836502,0.1505703422053232,0.9,0.249,0.243,0.615,0.48,0.7648668606924113,0.67,0.63,0.5,0.2,0.4,0.48
5005707,MS,Naviraí,1,52.51,52.51,53.52,91.9,91.9,84.63,10.23444460846923,10.881606887033216,8.06968659550806,16.64674032111671,0.17913577506474287,0.4051683314835368,5.48868778280543,0.4276018099547511,0.019839416383087564,0.23811461300115802,1.3687782805429864,0.5090497737556561,0.2737556561085973,0.91,0.152,0.271,0.597,0.47,0.9169737534782282,1.0,0.75,0.75,0.2,0.4,0.62
5006002,MS,Nova Alvorada do Sul,1,60.1,64.68,62.83,99.43,97.16,89.47,11.142687529513884,9.941409345534685,7.607649645999325,10.321285539666292,0.3123659708255591,0.2271650633647532,4.773012552301255,0.6443514644351465,0.03943411005674446,0.16153716199429577,0.6464435146443515,0.26569037656903766,0.04602510460251046,0.95,0.249,0.248,0.554,0.58,0.7448488349701521,1.0,0.25,0.5,0.2,0.0,0.39
5006200,MS,Nova Andradina,1,54.4,57.42,60.81,94.34,97.55,99.59,10.54970034590686,10.870965573179436,7.776901991047475,22.075402443500604,0.2279697469231143,0.40693190459027395,3.417098445595855,0.7683937823834197,0.11275456180477743,0.18732106339468302,0.49119170984455957,0.1621761658031088,0.18082901554404146,0.94,0.126,0.274,0.616,0.48,0.8456057007125891,1.0,0.88,0.25,0.4,0.4,0.59
5006606,MS,Ponta Porã,1,60.8,66.84,68.77,95.93,92.59,93.21,10.29184041103433,11.403032470911105,8.581556697239522,16.804591664478373,0.15164810558246758,0.3906624537165451,3.154008438818565,0.7721518987341772,0.08625525601021379,0.17682034737592378,0.6121659634317862,0.2049929676511955,0.18424753867791843,0.95,0.182,0.34,0.598,0.6,0.7928386463077061,1.0,0.75,0.75,0.8,0.4,0.74
5007208,MS,Rio Brilhante,3,62.166666666666664,52.99666666666667,59.919999999999995,97.54333333333334,92.87333333333333,83.58999999999999,10.959105349631383,10.495293905434398,7.598196301196351,18.13006152202428,0.25979706179049805,0.254404145616009,6.891107078039927,0.5898366606170599,0.03596833844109161,0.18817763888854053,1.0680580762250453,0.39201451905626133,0.23049001814882034,0.94,0.335,0.262,0.59,0.53,0.7958997343957503,1.0,0.75,0.5,0.4,0.4,0.61
5007935,MS,Sonora,1,64.7,70.94,70.94,98.96,100.0,100.0,10.470674605967869,9.819779803462643,7.618536069553422,9.04019502796646,0.2020662630328516,0.2495126738130067,4.251028806584362,0.5637860082304527,0.008780096723304109,0.29175554659929814,1.5843621399176955,0.6255144032921811,0.2551440329218107,0.95,0.129,0.261,0.557,0.5,0.8996357309846137,0.67,0.38,0.25,0.2,0.2,0.34
5008404,MS,Vicentina,1,46.22,51.14,51.14,94.44,96.07,96.07,10.476978068292311,8.706490361946617,5.738183901373533,19.51857835218094,0.2998513966199028,0.21908671888774148,3.1589242053789732,0.7506112469437652,0.3566455696202532,0.0284329563812601,0.5770171149144254,0.3154034229828851,0.2787286063569682,0.89,0.324,0.306,0.626,0.46,0.7104783976162887,0.67,0.38,0.5,0.2,0.4,0.43
5100607,MT,Alto Taquari,1,59.9,61.71,65.62,100.0,99.72,99.24,11.45715902306415,9.234740258799718,7.27061207583366,7.132961578357455,0.28125270437399286,0.21815959065499801,9.817610062893081,0.44654088050314467,0.03110288367936422,0.21741400555543952,1.7610062893081762,0.1949685534591195,0.1761006289308176,0.82,0.056,0.162,0.571,0.46,0.907183291040406,1.0,0.25,0.75,0.2,0.2,0.48
5101704,MT,Barra do Bugres,1,51.1,51.1,52.46,97.61,97.61,92.82,10.569083664008783,10.423619735622419,8.01496715167202,11.12231438290726,0.245407641883303,0.24105829864659406,5.30827067669173,0.693609022556391,0.040122135961584406,0.41599584781034804,0.849624060150376,0.20112781954887218,0.12406015037593984,0.97,0.182,0.293,0.595,0.51,0.9449827606705504,0.67,0.75,0.5,0.2,0.6,0.54
5102637,MT,Campo Novo do Parecis,1,48.55,48.55,52.29,93.76,93.76,83.18,11.379028291170213,10.4208517531417,8.458603871966034,7.1166005934919525,0.1430503681160757,0.3575080196783431,15.152416356877323,0.34944237918215615,0.005623541566468943,0.5068120064397483,3.7063197026022303,0.6171003717472119,0.39776951672862454,0.89,0.113,0.177,0.649,0.45,,1.0,0.25,0.75,0.8,0.4,0.64
5102686,MT,Campos de Júlio,1,63.47,63.47,63.55,35.08,35.08,68.91,12.156378072506321,8.781555458546402,8.824617595228787,0.957845670940592,0.16926447738263586,0.31969133539342515,19.10810810810811,0.1891891891891892,0.0031699371771534163,0.5537913008432631,5.072072072072072,0.7387387387387387,0.3783783783783784,0.91,0.083,0.188,0.625,0.62,0.7788697788697788,1.0,0.75,0.25,0.2,0.2,0.48
5105234,MT,Lambari D'Oeste,1,59.24,59.24,56.53,90.14,90.14,77.97,10.52607813963294,8.680671660408713,6.786654871928804,6.652390826548542,0.2564067345332368,0.16233035558631329,3.8702830188679247,0.6084905660377359,0.07485668287482732,0.23538185988959764,0.6014150943396226,0.16273584905660377,0.12971698113207547,0.97,0.27,0.318,0.467,0.48,,1.0,0.13,1.0,0.2,0.0,0.47
5105259,MT,Lucas do Rio Verde,1,69.72,70.58,67.56,32.05,44.34,63.18,11.010431701323773,11.027052582559815,7.511426229113731,33.654845663139696,0.22416920141316052,0.49870738593945496,8.115264797507788,0.3613707165109034,0.04221114440087919,0.23656596382575965,3.1869158878504673,0.7601246105919003,0.43302180685358255,0.98,0.134,0.175,0.71,0.46,0.8686661789807364,0.67,0.75,0.5,1.0,0.0,0.58
5105622,MT,Mirassol d'Oeste,1,64.29,64.29,50.22,91.13,91.13,66.56,10.124348500692786,10.194999780568262,6.290105105420188,49.735233459058726,0.22930930208469077,0.445954750949789,2.706460674157303,0.7928370786516854,0.4020022155664055,0.09113543040820496,0.2247191011235955,0.0877808988764045,0.13834269662921347,0.93,0.091,0.307,0.592,0.55,0.8062238493723849,1.0,0.25,0.5,0.0,0.2,0.39
5106232,MT,Nova Olímpia,1,57.06,57.86,57.86,77.6,91.31,91.31,10.464987279030074,9.876424632986438,7.217722189611761,14.287496880459194,0.35311114976838986,0.17927347236611796,4.137472283813747,0.7073170731707317,0.0879201634356766,0.15737165842129214,0.5986696230598669,0.1352549889135255,0.21507760532150777,0.99,0.12,0.416,0.561,0.56,1.0,0.67,0.38,0.5,0.0,0.2,0.35
5107305,MT,São José do Rio Claro,1,47.19,47.19,39.17,67.56,67.56,66.16,10.453226149800717,9.889844913494969,7.73317337059338,8.645673328702557,0.17381280676010727,0.28799081617163386,4.192090395480226,0.6242937853107344,0.11874131220461495,0.3997878900095756,1.7725988700564972,0.22598870056497175,0.3107344632768362,0.94,0.171,0.306,0.548,0.48,0.7737226277372263,0.33,0.13,0.0,0.2,0.2,0.17
5107909,MT,Sinop,1,46.13,46.13,50.93,29.81,29.81,51.76,10.631591561105106,11.81949062442351,8.282892631506018,34.35829485513147,0.10233204904991396,0.6781904606666995,3.5245726495726495,0.5950854700854701,0.13428806702230497,0.3241272233488932,1.0416666666666667,0.41346153846153844,0.1655982905982906,0.96,0.088,0.197,0.682,0.49,1.0,1.0,0.88,0.25,0.2,0.0,0.47
5107925,MT,Sorriso,1,70.34,70.32,68.67,83.97,89.84,70.91,11.116633157794398,11.353038363291034,8.450980736699934,18.215258214958986,0.11585620169890551,0.5382515890774284,5.948192771084337,0.4036144578313253,0.021195096112380154,0.2459251153107941,2.5240963855421685,0.7012048192771084,0.4469879518072289,0.97,0.038,0.252,0.635,0.54,1.0,1.0,0.5,1.0,0.6,0.4,0.7
5201306,GO,Anicuns,1,60.8,48.77,57.15,100.0,79.23,79.22,9.783069799056989,9.987231095968987,6.886541856982939,22.23494647293995,0.18149237499691045,0.3480340866336566,3.0031217481789803,0.700312174817898,0.21238122070537613,0.13179824337174467,0.26326742976066597,0.12174817898022892,0.17065556711758584,0.97,0.122,0.299,0.627,0.46,0.8553297158098041,1.0,0.75,0.25,0.4,0.4,0.56
5204250,GO,Cachoeira Dourada,1,58.4,57.88,57.88,98.7,98.48,98.48,11.588913810969567,9.030735122676456,5.570498670426761,31.94234702655172,0.729234893511338,0.0934438922719935,6.0,0.5163398692810458,0.05805530476410439,0.16974748150555313,1.522875816993464,0.5032679738562091,0.22875816993464052,0.93,0.183,0.31,0.602,0.47,0.6490724117295033,0.67,0.75,0.5,0.2,0.0,0.42
5204300,GO,Caçu,1,58.7,62.65,61.59,95.44,98.33,94.04,10.91942450453533,9.634823485920109,7.0288040873042785,13.556150681044267,0.5455347808300126,0.22013843644095618,3.627642276422764,0.6211382113821138,0.09157631719545167,0.1517717792281498,0.7105691056910569,0.5560975609756098,0.17886178861788618,0.98,0.158,0.213,0.599,0.53,0.8082030483417283,0.67,0.63,0.25,0.0,0.2,0.35
5205000,GO,Carmo do Rio Verde,1,63.7,67.02,67.02,86.86,96.81,96.81,10.039939675671627,9.196545660953994,6.05312392749471,23.235321835830742,0.367449087767026,0.27465739830865377,5.077961019490255,0.8050974512743628,0.267928147073958,0.18330034869475073,0.1424287856071964,0.022488755622188907,0.13943028485757122,0.97,0.199,0.285,0.649,0.44,0.7901034272966944,0.0,0.5,0.25,0.4,0.6,0.35
5205471,GO,Chapadão do Céu,2,54.685,56.519999999999996,62.78,58.2,59.4,68.145,11.601741878567323,9.117237753713859,7.689535853683698,4.170557966635536,0.25664225329118723,0.3156435711623581,19.00943396226415,0.4339622641509434,0.008677017329331406,0.24483143804134846,4.650943396226415,0.7641509433962265,0.5377358490566038,0.98,0.002,0.182,0.652,0.41,0.8396267837541164,0.67,0.5,0.75,0.6,0.0,0.5
5207402,GO,Edéia,1,64.2,59.88,65.29,96.43,85.23,85.28,10.987747334979836,9.411810747608898,7.289460339525963,8.355763844293541,0.3293751678918131,0.3040678423916996,5.111358574610245,0.534521158129176,0.06395339781630142,0.18848460834278374,1.1937639198218264,0.37639198218262804,0.2071269487750557,0.92,0.189,0.36,0.648,0.53,0.8466192461777451,0.0,0.63,0.0,0.2,0.2,0.21
5208608,GO,Goianésia,2,65.9,71.31,70.62,100.0,99.94,91.145,9.88659568486591,11.120001388356375,7.337249364889662,43.964753692656366,0.1873916246623351,0.4988258211135761,3.2756653992395437,0.6045627376425855,0.15674044947628893,0.23556151822231483,0.2956273764258555,0.15304182509505704,0.11977186311787072,0.93,0.262,0.303,0.636,0.47,0.8917297465448027,1.0,0.75,0.25,0.8,0.0,0.56
5209101,GO,Goiatuba,2,54.75,59.335,59.64,88.07,94.03,94.41,10.711569271188173,10.443279570094715,7.817963550139933,13.814094305591341,0.17425322675427107,0.3965689849264732,5.666206896551724,0.6110344827586207,0.07484697745806905,0.1376900283432105,1.4055172413793104,0.20689655172413793,0.24,0.9,0.365,0.323,0.627,0.5,0.9214851946840755,1.0,0.88,0.0,0.4,0.4,0.54
5210000,GO,Inhumas,1,64.14,64.14,61.35,95.72,95.72,90.88,9.970912528850917,10.864981069241113,6.422938474397197,85.08482295343278,0.20933971295620582,0.4776723008231518,4.443820224719101,0.6825842696629213,0.28091397849462363,0.13077210845627107,0.2743445692883895,0.09831460674157304,0.10955056179775281,0.92,0.105,0.281,0.618,0.45,0.9348511785284166,1.0,0.75,0.25,0.6,0.0,0.52
5210109,GO,Ipameri,1,51.23,51.23,50.63,100.0,100.0,100.0,10.834982118152556,10.19421498317387,8.38735781723568,6.092433146553688,0.27787568021127146,0.3790464431194188,3.1290863369656328,0.47359597652975693,0.09670219713719076,0.3799371327046604,0.9463537300922046,0.24559932942162616,0.21374685666387258,0.93,0.247,0.318,0.588,0.49,0.8626014132426066,0.0,0.63,0.75,0.2,0.6,0.44
5210901,GO,Itapaci,1,62.3,50.36,60.63,98.44,79.67,78.35,9.634103708365723,9.984698807960951,6.870146865375129,22.545707782016233,0.18017823054984028,0.3987932777560651,3.7879656160458453,0.6275071633237822,0.184562489661854,0.32273487927324884,0.2621776504297994,0.27363896848137537,0.11891117478510028,0.95,0.302,0.319,0.626,0.56,0.8664884053293993,1.0,0.63,0.75,0.2,0.2,0.56
5211503,GO,Itumbiara,2,61.599999999999994,63.825,64.005,89.425,94.07,94.655,10.609945747155745,11.537754653599523,7.115537446063647,83.34762936554073,0.3120046003202448,0.47893454643885924,4.817773788150808,0.5628366247755835,0.10039530493144168,0.13236364227668715,1.0179533213644525,0.42908438061041293,0.14631956912028726,0.96,0.11,0.242,0.682,0.49,0.9575663574375933,1.0,0.5,0.25,0.8,0.8,0.67
5211701,GO,Jandaia,1,64.3,67.46,67.46,87.16,88.4,88.4,10.492856298620898,8.741136422901011,6.75709516669626,7.279372395651466,0.2528926166255797,0.2564676546428268,2.6325036603221084,0.7554904831625183,0.23671774882528834,0.22673836627325,0.3953147877013177,0.18448023426061494,0.10980966325036604,0.9,0.282,0.342,0.625,0.44,0.6738087623920691,1.0,0.38,0.5,0.2,0.0,0.42
5213103,GO,Mineiros,1,54.7,59.01,63.38,100.0,94.16,93.69,10.557659989689753,11.046929793122029,9.1085888914648,6.947873784537299,0.21061307737239293,0.4486550055906436,3.809811827956989,0.44556451612903225,0.0856520669905231,0.4579396204855428,0.9758064516129032,0.39448924731182794,0.21169354838709678,0.91,0.127,0.276,0.584,0.55,1.0,0.33,0.13,0.5,0.4,0.2,0.31
5213707,GO,Montes Claros de Goiás,1,51.43,51.43,46.29,100.0,100.0,100.0,10.355168084441255,9.016391478941248,7.974777136380669,2.8344191264785543,0.04615659316132488,0.3012839762683527,3.9370904325032767,0.5543905635648755,0.0886923260817595,0.22049688372205073,0.6422018348623854,0.254259501965924,0.2778505897771953,0.96,0.159,0.379,0.622,0.49,0.666221466731423,0.0,0.63,0.25,0.0,0.0,0.18
5213806,GO,Morrinhos,1,63.3,60.8,60.8,92.87,97.53,97.53,10.243418088056579,10.722892864566573,7.263196462150952,31.828925312629313,0.18198728583638013,0.4502597787589908,2.892066420664207,0.676660516605166,0.25293256227492117,0.2108625974007757,0.466789667896679,0.492619926199262,0.19142066420664205,0.93,0.076,0.254,0.621,0.49,0.8622801991979199,0.67,0.88,1.0,0.6,0.2,0.67
5216403,GO,Paraúna,1,48.92,48.92,51.2,93.19,93.19,78.08,11.2968940622618,9.325631416310918,8.240720063371779,2.959694244936393,0.16926984216486465,0.23829745743996014,4.144736842105263,0.44605263157894737,0.04565957221703021,0.24076364912021564,1.311842105263158,0.4236842105263158,0.16052631578947368,0.89,0.137,0.311,0.547,0.46,0.7352285892522948,0.67,0.5,0.25,0.4,0.2,0.4
5216452,GO,Perolândia,1,58.4,59.33,60.91,97.96,97.09,92.58,11.642988349268396,8.0507033814703,6.949108332465616,3.010891070090855,0.2516799812030075,0.18758223684210526,3.7860696517412937,0.5920398009950248,0.06544074160672288,0.20764103647644108,1.5572139303482586,0.6716417910447762,0.3283582089552239,0.97,0.041,0.324,0.538,0.49,0.6303030303030303,0.67,0.38,0.5,0.2,0.0,0.35
5218508,GO,Quirinópolis,2,60.45,66.97999999999999,68.28999999999999,76.595,75.84,70.985,10.449265176063975,10.789504626720456,7.546248260478488,25.63001122779209,0.24178798040730132,0.4018354304560223,4.914910858995138,0.5761750405186385,0.0886044640265942,0.1612575127138234,0.8371150729335495,0.22690437601296595,0.21150729335494328,0.96,0.117,0.275,0.642,0.46,0.8829883730518677,0.33,0.38,1.0,0.2,0.0,0.38
5218805,GO,Rio Verde,1,45.99,45.99,54.17,87.08,87.08,83.3,10.687000893169545,12.287878413483769,9.033357339867585,25.910177224619012,0.21760131962121598,0.48979977020486914,4.768013468013468,0.5360269360269361,0.07891931035545352,0.19456985486347042,1.279124579124579,0.5060606060606061,0.20942760942760943,0.96,0.103,0.24,0.656,0.54,0.9269700711363386,1.0,0.88,0.75,0.4,0.4,0.69
5218904,GO,Rubiataba,1,64.0,65.01,65.01,85.94,84.78,84.78,9.957644243488083,9.90323752128092,6.624237855661131,26.583170462553017,0.21391268554963855,0.43438295901829127,3.07454128440367,0.7064220183486238,0.30987385142501167,0.21339396115033304,0.143348623853211,0.15825688073394495,0.20527522935779816,0.91,0.13,0.288,0.666,0.43,0.804741422426728,0.67,0.88,0.25,0.2,0.0,0.4
5219308,GO,Santa Helena de Goiás,1,59.2,59.08,59.08,93.4,94.79,94.79,10.187575674477692,10.564731184083065,7.035277402059253,34.13450101761218,0.12744112420918005,0.42331234963282893,4.039076376554174,0.6145648312611013,0.08568978357518449,0.09920617439493924,0.866785079928952,0.5026642984014209,0.17939609236234458,0.82,0.179,0.254,0.627,0.53,0.9546498722349844,0.67,0.25,0.5,0.2,0.2,0.36
5219712,GO,Santo Antônio da Barra,1,59.8,59.99,59.99,98.71,96.67,96.67,10.555109366267503,8.472405008626103,6.11725984315229,10.560735274623305,0.34342539517109605,0.20454519136124139,4.30635838150289,0.4046242774566474,0.06404509830881341,0.19817948831249171,1.277456647398844,0.5606936416184971,0.3063583815028902,0.93,0.078,0.324,0.593,0.42,0.7623430962343096,0.0,0.38,0.0,0.2,0.0,0.12
5220504,GO,Serranópolis,1,63.3,63.3,63.36,68.0,68.0,70.25,10.73832958879877,9.026898187513526,8.614428789140517,1.5106359808334542,0.17840383308115695,0.2839095015678793,4.67004048582996,0.2408906882591093,0.01716336077065086,0.30314360389138956,1.5161943319838056,0.5951417004048583,0.2834008097165992,0.97,0.006,0.285,0.551,0.48,0.739757299050823,1.0,0.38,0.5,0.0,0.2,0.42
5221551,GO,Turvelândia,1,60.1,61.56,61.56,91.35,97.17,97.17,11.25707792048289,8.527341522468053,6.839926015954487,5.4102119088941745,0.24884087037156843,0.1732467490457398,5.923076923076923,0.5794871794871795,0.07717153284671532,0.1309164149043303,1.676923076923077,0.30256410256410254,0.13846153846153847,0.96,0.402,0.318,0.605,0.45,0.7132673267326732,0.67,0.75,1.0,0.2,0.0,0.52
5222054,GO,Vicentinópolis,1,56.27,56.27,60.15,89.93,89.93,94.14,10.640220903758994,9.035748861244139,6.600264979218497,11.435536368464776,0.13802316033520903,0.2941803318279518,12.481012658227849,0.4873417721518987,0.0523892783240564,0.14013536885971484,2.5822784810126582,0.3860759493670886,0.3227848101265823,0.95,0.475,0.313,0.562,0.46,,0.0,0.63,0.25,0.4,0.0,0.26
