cnpj_clean,emissor,cidade,uf,rota,rota_tag,cohort,X,Y,neea_first,neea_t2_2026,delta_neea,vol_pct_first,vol_pct_t2_2026,delta_vol_pct,cane_area_total_ha,mean_first_key_year,first_entry_year,last_entry_year,n_entry_years,schema,buffer_km,frontier_source_method,frontier_year_window,frontier_area_definition,cane_area_total_ha_approx_from_origin,outcome
10452413000160,Destilaria Veredas Indústria de Açúcar e Álcool Ltda. - João Pinheiro - MG,João Pinheiro,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5866154.33206323,8019987.29737984,56.4,58.36,1.9600000000000009,100.0,97.47,-2.530000000000001,70421.21046612102,2011.6425665085992,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,70421.21046612102,delta_neea
10921675000127,DESTILARIA BURITI LTDA. - Sorriso - MT,Sorriso,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,4825594.96841672,8620088.33291891,28.74,39.03,10.290000000000004,100.0,100.0,0.0,133.57188833399738,2000.7978669900392,1989,2015,24,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,133.57188833399738,delta_neea
11092881000134,Bom Sucesso Agroindustria S.A. - Goiatuba - GO,Goiatuba,GO,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5439044.89446956,8009256.73986314,46.7,55.38,8.68,79.42,91.59,12.170000000000002,1130597.2423323032,2009.4013193453595,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1130597.2423323032,delta_neea
12229415001001,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Iturama - Iturama - MG,Iturama,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5383799.07899261,7815756.76594269,55.4,59.72,4.32,98.07,95.91,-2.1599999999999966,2386757.1832798366,2007.5579118430455,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2386757.1832798366,delta_neea
12229415001435,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Campo Florido - Campo Florido - MG,Campo Florido,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5551825.00544841,7799416.13504996,51.7,55.95,4.25,95.62,93.93,-1.6899999999999975,3346974.355755051,2004.6581000685574,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3346974.355755051,delta_neea
12229415001605,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Limeira do Oeste - Limeira do Oeste - MG,Limeira do Oeste,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5350615.57572406,7837088.93073151,49.7,58.07,8.369999999999997,99.31,96.79,-2.519999999999996,1778687.4240407478,2008.3697544789256,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1778687.4240407478,delta_neea
12282034001762,USINA CAETE S.A. - Unidade Paulicéia - Paulicéia - SP,Paulicéia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5231035.18562973,7644359.25066858,67.0,56.38,-10.619999999999996,97.05,97.31,0.2600000000000051,2047932.951543055,2004.402289250105,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2047932.951543055,delta_neea
13537735000281,DELTA SUCROENERGIA S.A. – Usina Volta Grande - Conceição das Alagoas - MG,Conceição das Alagoas,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5600022.11581419,7779379.0716028,60.12,62.77,2.6500000000000057,98.77,96.23,-2.539999999999992,3105374.2089563743,2003.6987611433974,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3105374.2089563743,delta_neea
13537735000362,DELTA Sucroenergia S/A - Delta - MG,Delta,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5651875.78550578,7778319.54503458,61.85,63.58,1.7299999999999969,97.87,96.93,-0.9399999999999976,2553657.751862664,2003.3457682589776,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2553657.751862664,delta_neea
15009178000170,USINAS ITAMARATI S/A - Nova Olimpía - MT,Nova Olimpía,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4655846.67665979,8364321.86756508,57.06,57.86,0.7999999999999972,77.6,91.31,13.710000000000008,143644.85432661368,2006.3034787482661,1989,2015,27,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,143644.85432661368,delta_neea
15043391000107,Cooperativa Agrícola de Produtores de Cana de Campo Novo do Parecis Ltda. - Campo Novo do Parecis - MT,Campo Novo do Parecis,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4584313.44232683,8471992.38803468,48.55,52.29,3.740000000000002,93.76,83.18,-10.579999999999998,99199.32750023263,2006.4308145098903,1989,2015,27,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,99199.32750023263,delta_neea
15444904000183,ALCOOLVALE S/A - ALCOOL E AÇÚCAR - Aparecida do Taboado -MS,Aparecida do Taboado,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5282458.27441009,7775739.04857417,67.1,63.74,-3.3599999999999923,85.28,99.25,13.97,1639232.0995926964,2006.2556697704297,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1639232.0995926964,delta_neea
15527906000721,Biosev S.A. – USINA Passa Tempo - Rio Brilhante-MS,Rio Brilhante,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4926225.23993506,7619574.82541739,65.3,48.64,-16.659999999999997,98.81,86.65,-12.159999999999997,623241.8792345369,2010.195580692897,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,623241.8792345369,delta_neea
15527906002937,BIOSEV S.A. - Usina Lagoa da Prata - Lagoa da Prata-MG,Lagoa da Prata,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5882006.09793013,7756939.1207431,64.0,54.22,-9.78,97.38,83.86,-13.519999999999996,167858.04157764692,2006.1028396304046,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,167858.04157764692,delta_neea
15527906003585,BIOSEV S.A. - Usina Rio Brilhante - Rio Brilhante - MS,Rio Brilhante,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4947527.29422604,7595724.73198237,62.4,50.15,-12.25,98.46,92.3,-6.159999999999997,719066.1753888899,2010.129498581808,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,719066.1753888899,delta_neea
15527906003666,BIOSEV S.A. - Usina Leme - Leme - SP,Leme,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5695115.90535615,7532924.94260428,60.6,52.9,-7.700000000000003,98.59,97.75,-0.8400000000000034,1359588.1164355364,1998.629617061384,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1359588.1164355364,delta_neea
16617789000164,AGROPÉU – AGRO INDUSTRIAL DE POMPÉU S/A - Pompéu - MG,Pompéu,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5947272.85296162,7845800.93953152,66.1,68.21,2.1099999999999994,89.95,88.95,-1.0,84750.28606431691,2010.029152883484,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,84750.28606431691,delta_neea
19537471000161,USA - Usina Santo Ângelo Ltda. - Pirajuba - MG,Pirajuba,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5568683.13700541,7782902.4380549,58.5,60.08,1.5799999999999983,97.66,91.29,-6.36999999999999,3405713.3138499497,2004.1470099704857,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3405713.3138499497,delta_neea
19818301000155,ARAPORÃ BIOENERGIA S/A - ARAPORÃ - MG,ARAPORÃ,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5508229.05438586,7952896.97771936,66.0,64.18,-1.8199999999999927,95.49,89.33,-6.159999999999997,1088110.7198177623,2009.3294027065147,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1088110.7198177623,delta_neea
21783238000100,Destilaria Rio do Cachimbo Ltda. - João Pinheiro-MG,João Pinheiro,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5861190.51579064,8007523.80949601,57.0,60.91,3.9099999999999966,100.0,82.85,-17.150000000000006,70480.17082114788,2011.638319843684,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,70480.17082114788,delta_neea
22587687000146,Usina Monte Alegre Ltda. - Monte Belo - MG,Monte Belo,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5803122.45244692,7614729.31010418,70.0,63.97,-6.030000000000001,90.77,91.16,0.3900000000000005,652850.856001543,2000.6851088520154,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,652850.856001543,delta_neea
23796998000188,COMPANHIA AGRÍCOLA PONTENOVENSE - Urucânia - MG,Urucânia,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,6176904.75728049,7710078.72683329,54.37,59.45,5.080000000000005,88.54,90.31,1.769999999999996,824.6230846867833,2007.2716038742324,1988,2015,21,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,824.6230846867833,delta_neea
23858708000183,Rio Amambai Agroenergia S/A - Naviraí - MS,Naviraí,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4979537.05465003,7440917.38714525,52.51,53.52,1.0100000000000051,91.9,84.63,-7.27000000000001,785629.5494328061,2009.3216186262619,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,785629.5494328061,delta_neea
28144326000101,CANÁPOLIS AÇÚCAR E ETANOL S.A. - Canápolis - MG,Canápolis,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5498545.32904852,7905364.96998199,55.91,57.16,1.25,89.92,89.74,-0.1800000000000068,1713485.158999286,2008.3052956792064,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1713485.158999286,delta_neea
33664228000135,Usina Barralcool S/A - Barra do Bugres - MT,Barra do Bugres,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4654208.22608558,8334876.74500645,51.1,52.46,1.3599999999999994,97.61,92.82,-4.790000000000006,134181.57696050257,2006.0540181956321,1989,2015,27,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,134181.57696050257,delta_neea
35637796000172,LINS AGROINDUSTRIAL S.A. Lins - SP,Lins,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5460882.37165077,7603690.88753587,65.0,63.69,-1.3100000000000025,98.02,96.65,-1.3699999999999903,3577242.0197649384,2002.9130357329198,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3577242.0197649384,delta_neea
37216363000250,ENERGÉTICA SANTA HELENA S/A - EM RECUPERAÇÃO JUDICIAL - Nova Andradina - MS,Nova Andradina,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5059371.56284531,7566399.51702832,54.4,60.81,6.410000000000004,94.34,99.59,5.25,1092846.1951099308,2008.6360293984112,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1092846.1951099308,delta_neea
38278706000192,UPI São Luis - Pirassununga - SP,Pirassununga,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5691312.69666642,7563611.99846526,65.1,61.37,-3.729999999999997,100.0,95.14,-4.859999999999999,1589000.2962787042,1998.7905568300396,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1589000.2962787042,delta_neea
43533819000399,USINA ITAJOBI LTDA. - AÇÚCAR E ÁLCOOL - Marapoama - SP,Marapoama,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5504860.13091127,7647582.4416601,63.04,61.64,-1.3999999999999986,64.33,87.28,22.950000000000003,3890095.3668469186,2003.086283000127,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3890095.3668469186,delta_neea
43545284000104,ALCOESTE BIOENERGIA FERNANDÓPOLIS S/A - Fernandópolis - SP,Fernandópolis,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5382428.10764186,7753536.53539676,60.6,59.32,-1.2800000000000011,97.55,98.61,1.0600000000000025,3134391.2756159524,2005.5849781132608,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3134391.2756159524,delta_neea
43619832001760,BRANCO PERES AGRO S/A - Adamantina-SP,Adamantina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5307925.95063722,7619657.94129087,55.3,59.61,4.310000000000002,97.47,99.0,1.5300000000000011,3175512.4193571345,2003.9055312903265,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3175512.4193571345,delta_neea
43932102000581,RENUKA DO BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL - Promissão - SP,Promissão,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5430563.41020967,7600918.58442243,50.6,49.94,-0.6600000000000037,87.67,85.29,-2.3799999999999955,3614850.8456643475,2003.133959213871,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3614850.8456643475,delta_neea
44207249000148,USINA SANTA LÚCIA S.A. - Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5678798.29682681,7514155.29728828,48.72,49.36,0.6400000000000006,85.28,97.0,11.72,1349172.6751849886,1998.6539744932863,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1349172.6751849886,delta_neea
44209336003583,USJ AÇÚCAR E ÁLCOOL S.A.- Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5683432.51600593,7504007.27659347,63.0,62.29,-0.7100000000000009,95.79,91.61,-4.180000000000007,1256508.2914729104,1998.6215787805197,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1256508.2914729104,delta_neea
44330975000153,Usina Colombo S.A. Açúcar e Alcool - Unidade Ariranha - Ariranha - SP,Ariranha,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5535960.51483213,7644363.40072255,67.8,67.8,0.0,95.19,95.19,0.0,3878591.085915701,2002.536487802734,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3878591.085915701,delta_neea
44330975002288,USINA COLOMBO S/A. - AÇUCAR E ÁLCOOL - Unidade Palestina - Palestina - SP,Palestina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5458429.37318275,7758079.54540743,67.3,67.3,0.0,98.37,98.37,0.0,3547599.413657442,2005.0921106553117,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3547599.413657442,delta_neea
44330975002520,Usina Colombo S.A. Açúcar e Álcool – Unidade Santa Albertina - Santa Albertina - SP,Santa Albertina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5347374.69593228,7779771.82465078,69.2,69.2,0.0,95.13,95.13,0.0,2459491.593050914,2006.3999920573247,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2459491.593050914,delta_neea
44346583000182,Usina Açucareira Guaíra Ltda. - Guaíra - SP,Guaíra,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603715.23003702,7730571.00786188,53.66,67.94,14.28,99.43,99.62,0.1899999999999977,3490761.4913653415,2003.0935435963922,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3490761.4913653415,delta_neea
44373108000103,COCAL Comércio Indústria Canaã Açúcar e Alcool Ltda. - Unidade Paraguaçu Paulista Paraguaçu Paulista-SP,Paraguaçu Paulista,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5330307.2751111,7509869.51745985,65.0,67.86,2.8599999999999994,96.84,99.0,2.1599999999999966,2685862.8037299914,2002.8924251084686,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2685862.8037299914,delta_neea
44691236000197,DELLA COLETTA BIOENERGIA S/A - Bariri - SP,Bariri,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5545323.30509419,7550248.53242205,59.5,61.07,1.5700000000000005,90.16,88.54,-1.6199999999999903,2404374.4501127345,2000.8766103179262,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2404374.4501127345,delta_neea
44836856000177,Agroindustrial Vista Alegre S. A. Em Recuperação Judicial - Itapetininga - SP,Itapetininga,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603690.47264389,7380267.80742244,53.4,57.82,4.420000000000002,93.9,93.26,-0.6400000000000006,726096.6626524623,1999.1015217050947,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,726096.6626524623,delta_neea
44845915000173,Destilaria Generalco S/A – em recuperação judicial​ - General Salgado - SP,General Salgado,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5376664.43655424,7719933.84368087,57.32,61.91,4.589999999999996,95.48,96.47,0.9899999999999948,3357962.703120126,2005.0426394496144,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3357962.703120126,delta_neea
44870939000182,Pitangueiras Açúcar e Álcool Ltda. - Pitangueiras - SP,Pitangueiras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5596166.39886262,7660790.73792399,61.5,60.44,-1.0600000000000025,97.0,95.44,-1.5600000000000025,3657210.5655805413,2002.0044908315604,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3657210.5655805413,delta_neea
45281813000135,Usina Santa Fé S.A. - Nova Europa - SP,Nova Europa,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5556939.58752334,7576579.64969499,55.9,59.47,3.5700000000000003,98.34,97.01,-1.3299999999999983,2749094.674363729,2000.9156613924986,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2749094.674363729,delta_neea
45353547000109,"USINA SANTA RITA S.A. AÇÚCAR E ÁLCOOL, EM RECUPERAÇÃO JUDICIAL - SANTA RITA DO PASSA QUATRO - SP",SANTA RITA DO PASSA QUATRO,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5657705.1296763,7583579.8459617,53.52,55.38,1.8599999999999997,62.59,58.9,-3.690000000000005,2182565.8906335854,1999.3156502686556,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2182565.8906335854,delta_neea
45483450000110,CLEALCO AÇÚCAR E ÁLCOOL S/A - EM RECUPERAÇÃO JUDICIAL - Clementina - SP,Clementina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5369363.39529016,7608602.38041061,55.46,51.12,-4.340000000000003,97.7,79.53,-18.17,3636150.42784819,2003.7811762377305,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3636150.42784819,delta_neea
45483450002164,Clealco Açúcar e Álcool S/A - em Recuperação Judicial - Queiroz - SP,Queiroz,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5390674.85593007,7582859.67530875,62.36,53.02,-9.339999999999996,93.9,86.89,-7.010000000000005,3513709.7700619786,2003.2164971715176,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3513709.7700619786,delta_neea
45765914000181,CENTRAL ENERGÉTICA MORENO AÇÚCAR E ÁLCOOL LTDA EM RECUPERAÇÃO JUDICIAL - Luiz Antônio - SP,Luís Antônio,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5645462.82453837,7610495.04934604,57.9,58.58,0.6799999999999997,95.59,98.0,2.4099999999999966,2565945.2595870625,1999.8753474703437,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2565945.2595870625,delta_neea
45902707000121,Diana Bioenergia Avanhandava S/A - Avanhandava-SP,Avanhandava,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5425627.11498278,7626815.59557634,60.0,60.47,0.4699999999999988,90.7,97.04,6.340000000000003,3753394.8967607203,2003.6463659143699,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3753394.8967607203,delta_neea
45968162000156,SALTO BOTELHO AGROENERGIA S.A. – Lucélia - SP,Lucélia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5314855.65428215,7610939.52175401,54.25,53.48,-0.7700000000000031,76.37,85.75,9.379999999999995,3294798.860022259,2003.8263901318203,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3294798.860022259,delta_neea
47063128000168,USINA SÃO DOMINGOS AÇÚCAR E ETANOL S/A - Catanduva - SP,Catanduva,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5517368.203587,7657801.06786345,64.1,60.65,-3.449999999999996,93.94,95.73,1.7900000000000065,4019917.545348677,2003.0180892363276,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,4019917.545348677,delta_neea
47080619001199,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - Unidade Cruz Alta - Olímpia - SP,Olímpia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5509494.07154641,7703220.73996033,60.0,63.93,3.93,95.24,92.28,-2.9599999999999937,4070445.368003692,2003.6467473893688,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,4070445.368003692,delta_neea
47080619003051,TEREOS ACUCAR E ENERGIA BRASIL S.A. - Unidade Tanabi - Tanabi - SP,Tanabi,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5465162.19200102,7727366.90580903,64.8,65.84,1.0400000000000065,95.0,96.1,1.0999999999999943,3878976.1056774626,2004.4620021126987,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3878976.1056774626,delta_neea
47080619003302,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - Unidade Mandú - Guaíra - SP,Guaíra,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5583172.62415267,7724294.71940503,61.9,62.07,0.1700000000000017,98.44,96.3,-2.140000000000001,3751500.8488065787,2003.178722122989,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3751500.8488065787,delta_neea
47080619006158,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - UNIDADE ANDRADE - Pitangueiras - SP,Pitangueiras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5593928.21704737,7665735.780493,61.7,63.22,1.519999999999996,95.68,87.74,-7.940000000000012,3705717.7259347863,2002.1400198347346,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3705717.7259347863,delta_neea
47080619006239,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - Unidade São José - Colina - SP,Colina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5569368.69742976,7704546.1168507,61.2,65.16,3.9599999999999937,98.25,93.73,-4.519999999999996,3987313.838459682,2003.0489032052537,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3987313.838459682,delta_neea
47254396000167,J PILON SA AÇÚCAR E ÁLCOOL - Cerquilho - SP,Cerquilho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5636301.19852914,7423905.86840809,49.8,49.44,-0.3599999999999994,86.54,89.78,3.239999999999995,960119.0556750898,1998.5594096261439,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,960119.0556750898,delta_neea
47524632000118,USINA SANTA ISABEL S/A - UNIDADE NOVO HORIZONTE - Novo Horizonte - SP,Novo Horizonte,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5496435.62234828,7613043.54136429,67.5,66.92,-0.5799999999999983,98.77,96.11,-2.6599999999999966,3510714.951443048,2002.6936397661477,1987,2015,29,pre_renovabio_1985_2015,150,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,3510714.951443048,delta_neea
