cnpj_clean,emissor,cidade,uf,rota,rota_tag,cohort,X,Y,neea_first,neea_t2_2026,delta_neea,vol_pct_first,vol_pct_t2_2026,delta_vol_pct,cane_area_total_ha,mean_first_key_year,first_entry_year,last_entry_year,n_entry_years,schema,buffer_km,frontier_source_method,frontier_year_window,frontier_area_definition,cane_area_total_ha_approx_from_origin,outcome
15444904000183,ALCOOLVALE S/A - ALCOOL E AÇÚCAR - Aparecida do Taboado -MS,Aparecida do Taboado,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5282458.27441009,7775739.04857417,67.1,63.74,-3.3599999999999923,85.28,99.25,13.97,676298.4906056868,2006.6628578918276,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,676298.4906056868,delta_neea
15527906000721,Biosev S.A. – USINA Passa Tempo - Rio Brilhante-MS,Rio Brilhante,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4926225.23993506,7619574.82541739,65.3,48.64,-16.659999999999997,98.81,86.65,-12.159999999999997,340726.7531772668,2009.4620168368215,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,340726.7531772668,delta_neea
15527906002937,BIOSEV S.A. - Usina Lagoa da Prata - Lagoa da Prata-MG,Lagoa da Prata,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5882006.09793013,7756939.1207431,64.0,54.22,-9.78,97.38,83.86,-13.519999999999996,79546.68765726844,2009.4611796105878,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,79546.68765726844,delta_neea
15527906003585,BIOSEV S.A. - Usina Rio Brilhante - Rio Brilhante - MS,Rio Brilhante,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4947527.29422604,7595724.73198237,62.4,50.15,-12.25,98.46,92.3,-6.159999999999997,453467.5266313555,2010.0866640566778,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,453467.5266313555,delta_neea
15527906003666,BIOSEV S.A. - Usina Leme - Leme - SP,Leme,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5695115.90535615,7532924.94260428,60.6,52.9,-7.700000000000003,98.59,97.75,-0.8400000000000034,693085.2813985182,1998.7438788414916,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,693085.2813985182,delta_neea
16617789000164,AGROPÉU – AGRO INDUSTRIAL DE POMPÉU S/A - Pompéu - MG,Pompéu,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5947272.85296162,7845800.93953152,66.1,68.21,2.1099999999999994,89.95,88.95,-1.0,41305.01991347606,2009.7407071146984,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,41305.01991347606,delta_neea
19537471000161,USA - Usina Santo Ângelo Ltda. - Pirajuba - MG,Pirajuba,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5568683.13700541,7782902.4380549,58.5,60.08,1.5799999999999983,97.66,91.29,-6.36999999999999,1862081.6943518643,2004.2391211943311,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1862081.6943518643,delta_neea
19818301000155,ARAPORÃ BIOENERGIA S/A - ARAPORÃ - MG,ARAPORÃ,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5508229.05438586,7952896.97771936,66.0,64.18,-1.8199999999999927,95.49,89.33,-6.159999999999997,534691.6188356315,2008.4347623359708,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,534691.6188356315,delta_neea
21783238000100,Destilaria Rio do Cachimbo Ltda. - João Pinheiro-MG,João Pinheiro,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5861190.51579064,8007523.80949601,57.0,60.91,3.9099999999999966,100.0,82.85,-17.150000000000006,46904.602527360505,2011.3374615687553,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,46904.602527360505,delta_neea
22587687000146,Usina Monte Alegre Ltda. - Monte Belo - MG,Monte Belo,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5803122.45244692,7614729.31010418,70.0,63.97,-6.030000000000001,90.77,91.16,0.3900000000000005,253397.73613573107,2001.708586671004,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,253397.73613573107,delta_neea
23796998000188,COMPANHIA AGRÍCOLA PONTENOVENSE - Urucânia - MG,Urucânia,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,6176904.75728049,7710078.72683329,54.37,59.45,5.080000000000005,88.54,90.31,1.769999999999996,815.2103993064053,2007.4234585240868,1988.0,2015.0,20.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,815.2103993064053,delta_neea
23858708000183,Rio Amambai Agroenergia S/A - Naviraí - MS,Naviraí,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4979537.05465003,7440917.38714525,52.51,53.52,1.0100000000000051,91.9,84.63,-7.27000000000001,249093.85124105605,2010.1323731066122,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,249093.85124105605,delta_neea
28144326000101,CANÁPOLIS AÇÚCAR E ETANOL S.A. - Canápolis - MG,Canápolis,MG,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5498545.32904852,7905364.96998199,55.91,57.16,1.25,89.92,89.74,-0.1800000000000068,572859.4688405236,2008.5893399642111,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,572859.4688405236,delta_neea
33664228000135,Usina Barralcool S/A - Barra do Bugres - MT,Barra do Bugres,MT,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4654208.22608558,8334876.74500645,51.1,52.46,1.3599999999999994,97.61,92.82,-4.790000000000006,123128.0422814632,2005.7550688015947,1989.0,2015.0,27.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,123128.0422814632,delta_neea
35637796000172,LINS AGROINDUSTRIAL S.A. Lins - SP,Lins,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5460882.37165077,7603690.88753587,65.0,63.69,-1.3100000000000025,98.02,96.65,-1.3699999999999903,1483123.443569316,2003.3382200263293,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1483123.443569316,delta_neea
37216363000250,ENERGÉTICA SANTA HELENA S/A - EM RECUPERAÇÃO JUDICIAL - Nova Andradina - MS,Nova Andradina,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5059371.56284531,7566399.51702832,54.4,60.81,6.410000000000004,94.34,99.59,5.25,480735.8102886695,2009.8254532212895,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,480735.8102886695,delta_neea
38278706000192,UPI São Luis - Pirassununga - SP,Pirassununga,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5691312.69666642,7563611.99846526,65.1,61.37,-3.729999999999997,100.0,95.14,-4.859999999999999,741803.3906054792,1999.1856454104325,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,741803.3906054792,delta_neea
43533819000399,USINA ITAJOBI LTDA. - AÇÚCAR E ÁLCOOL - Marapoama - SP,Marapoama,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5504860.13091127,7647582.4416601,63.04,61.64,-1.3999999999999986,64.33,87.28,22.950000000000003,2007085.6013607674,2003.2197048831283,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2007085.6013607674,delta_neea
43545284000104,ALCOESTE BIOENERGIA FERNANDÓPOLIS S/A - Fernandópolis - SP,Fernandópolis,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5382428.10764186,7753536.53539676,60.6,59.32,-1.2800000000000011,97.55,98.61,1.0600000000000025,1420890.4705341503,2006.3846313207764,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1420890.4705341503,delta_neea
43619832001760,BRANCO PERES AGRO S/A - Adamantina-SP,Adamantina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5307925.95063722,7619657.94129087,55.3,59.61,4.310000000000002,97.47,99.0,1.5300000000000011,1536549.3830041222,2003.3670140825352,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1536549.3830041222,delta_neea
43932102000581,RENUKA DO BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL - Promissão - SP,Promissão,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5430563.41020967,7600918.58442243,50.6,49.94,-0.6600000000000037,87.67,85.29,-2.3799999999999955,1483353.0347290772,2003.4254903916967,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1483353.0347290772,delta_neea
44207249000148,USINA SANTA LÚCIA S.A. - Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5678798.29682681,7514155.29728828,48.72,49.36,0.6400000000000006,85.28,97.0,11.72,737476.1280904479,1998.308977514827,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,737476.1280904479,delta_neea
44209336003583,USJ AÇÚCAR E ÁLCOOL S.A.- Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5683432.51600593,7504007.27659347,63.0,62.29,-0.7100000000000009,95.79,91.61,-4.180000000000007,694140.5742259558,1998.2394728040736,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,694140.5742259558,delta_neea
44330975000153,Usina Colombo S.A. Açúcar e Alcool - Unidade Ariranha - Ariranha - SP,Ariranha,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5535960.51483213,7644363.40072255,67.8,67.8,0.0,95.19,95.19,0.0,1849215.4569284837,2002.2100418858022,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1849215.4569284837,delta_neea
44330975002288,USINA COLOMBO S/A. - AÇUCAR E ÁLCOOL - Unidade Palestina - Palestina - SP,Palestina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5458429.37318275,7758079.54540743,67.3,67.3,0.0,98.37,98.37,0.0,1807218.846708228,2006.175810101019,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1807218.846708228,delta_neea
44330975002520,Usina Colombo S.A. Açúcar e Álcool – Unidade Santa Albertina - Santa Albertina - SP,Santa Albertina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5347374.69593228,7779771.82465078,69.2,69.2,0.0,95.13,95.13,0.0,984328.8003114306,2007.3580835437274,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,984328.8003114306,delta_neea
44346583000182,Usina Açucareira Guaíra Ltda. - Guaíra - SP,Guaíra,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603715.23003702,7730571.00786188,53.66,67.94,14.28,99.43,99.62,0.1899999999999977,2072818.4708462048,2002.205857077209,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2072818.4708462048,delta_neea
44373108000103,COCAL Comércio Indústria Canaã Açúcar e Alcool Ltda. - Unidade Paraguaçu Paulista Paraguaçu Paulista-SP,Paraguaçu Paulista,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5330307.2751111,7509869.51745985,65.0,67.86,2.8599999999999994,96.84,99.0,2.1599999999999966,1429966.1193607564,2002.7359800132788,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1429966.1193607564,delta_neea
44691236000197,DELLA COLETTA BIOENERGIA S/A - Bariri - SP,Bariri,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5545323.30509419,7550248.53242205,59.5,61.07,1.5700000000000005,90.16,88.54,-1.6199999999999903,1025760.8904007642,2000.5497883821079,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1025760.8904007642,delta_neea
44836856000177,Agroindustrial Vista Alegre S. A. Em Recuperação Judicial - Itapetininga - SP,Itapetininga,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603690.47264389,7380267.80742244,53.4,57.82,4.420000000000002,93.9,93.26,-0.6400000000000006,287037.36368745664,1999.1244638746641,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,287037.36368745664,delta_neea
44845915000173,Destilaria Generalco S/A – em recuperação judicial​ - General Salgado - SP,General Salgado,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5376664.43655424,7719933.84368087,57.32,61.91,4.589999999999996,95.48,96.47,0.9899999999999948,1698972.2385013162,2005.5630310528556,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1698972.2385013162,delta_neea
44870939000182,Pitangueiras Açúcar e Álcool Ltda. - Pitangueiras - SP,Pitangueiras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5596166.39886262,7660790.73792399,61.5,60.44,-1.0600000000000025,97.0,95.44,-1.5600000000000025,1685927.1095240521,2000.2281792806773,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1685927.1095240521,delta_neea
45281813000135,Usina Santa Fé S.A. - Nova Europa - SP,Nova Europa,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5556939.58752334,7576579.64969499,55.9,59.47,3.5700000000000003,98.34,97.01,-1.3299999999999983,1154064.5012239665,2000.4394214952745,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1154064.5012239665,delta_neea
45353547000109,"USINA SANTA RITA S.A. AÇÚCAR E ÁLCOOL, EM RECUPERAÇÃO JUDICIAL - SANTA RITA DO PASSA QUATRO - SP",SANTA RITA DO PASSA QUATRO,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5657705.1296763,7583579.8459617,53.52,55.38,1.8599999999999997,62.59,58.9,-3.690000000000005,928341.7668806781,1998.9610326839884,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,928341.7668806781,delta_neea
45483450000110,CLEALCO AÇÚCAR E ÁLCOOL S/A - EM RECUPERAÇÃO JUDICIAL - Clementina - SP,Clementina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5369363.39529016,7608602.38041061,55.46,51.12,-4.340000000000003,97.7,79.53,-18.17,1635437.5315387684,2002.8855319497318,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1635437.5315387684,delta_neea
45483450002164,Clealco Açúcar e Álcool S/A - em Recuperação Judicial - Queiroz - SP,Queiroz,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5390674.85593007,7582859.67530875,62.36,53.02,-9.339999999999996,93.9,86.89,-7.010000000000005,1493243.764195958,2002.6695380563933,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1493243.764195958,delta_neea
45765914000181,CENTRAL ENERGÉTICA MORENO AÇÚCAR E ÁLCOOL LTDA EM RECUPERAÇÃO JUDICIAL - Luiz Antônio - SP,Luís Antônio,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5645462.82453837,7610495.04934604,57.9,58.58,0.6799999999999997,95.59,98.0,2.4099999999999966,1088868.0645834766,1999.1415192753673,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1088868.0645834766,delta_neea
45902707000121,Diana Bioenergia Avanhandava S/A - Avanhandava-SP,Avanhandava,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5425627.11498278,7626815.59557634,60.0,60.47,0.4699999999999988,90.7,97.04,6.340000000000003,1669537.958263579,2003.770838320713,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1669537.958263579,delta_neea
45968162000156,SALTO BOTELHO AGROENERGIA S.A. – Lucélia - SP,Lucélia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5314855.65428215,7610939.52175401,54.25,53.48,-0.7700000000000031,76.37,85.75,9.379999999999995,1584492.9816363784,2003.174796491091,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1584492.9816363784,delta_neea
47063128000168,USINA SÃO DOMINGOS AÇÚCAR E ETANOL S/A - Catanduva - SP,Catanduva,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5517368.203587,7657801.06786345,64.1,60.65,-3.449999999999996,93.94,95.73,1.7900000000000065,2061448.6173427016,2003.0290288684776,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2061448.6173427016,delta_neea
47080619001199,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - Unidade Cruz Alta - Olímpia - SP,Olímpia,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5509494.07154641,7703220.73996033,60.0,63.93,3.93,95.24,92.28,-2.9599999999999937,2431893.3247697004,2004.0170322960828,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2431893.3247697004,delta_neea
47080619003051,TEREOS ACUCAR E ENERGIA BRASIL S.A. - Unidade Tanabi - Tanabi - SP,Tanabi,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5465162.19200102,7727366.90580903,64.8,65.84,1.0400000000000065,95.0,96.1,1.0999999999999943,2104349.673912653,2005.3996201512398,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2104349.673912653,delta_neea
47080619003302,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - Unidade Mandú - Guaíra - SP,Guaíra,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5583172.62415267,7724294.71940503,61.9,62.07,0.1700000000000017,98.44,96.3,-2.140000000000001,2146265.3695393414,2002.3960491720654,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2146265.3695393414,delta_neea
47080619006158,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - UNIDADE ANDRADE - Pitangueiras - SP,Pitangueiras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5593928.21704737,7665735.780493,61.7,63.22,1.519999999999996,95.68,87.74,-7.940000000000012,1739805.2575219262,2000.426263736625,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1739805.2575219262,delta_neea
47080619006239,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - Unidade São José - Colina - SP,Colina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5569368.69742976,7704546.1168507,61.2,65.16,3.9599999999999937,98.25,93.73,-4.519999999999996,2170750.125041235,2002.258260562197,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,2170750.125041235,delta_neea
47254396000167,J PILON SA AÇÚCAR E ÁLCOOL - Cerquilho - SP,Cerquilho,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5636301.19852914,7423905.86840809,49.8,49.44,-0.3599999999999994,86.54,89.78,3.239999999999995,458112.31631540594,1997.8712326902955,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,458112.31631540594,delta_neea
47524632000118,USINA SANTA ISABEL S/A - UNIDADE NOVO HORIZONTE - Novo Horizonte - SP,Novo Horizonte,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5496435.62234828,7613043.54136429,67.5,66.92,-0.5799999999999983,98.77,96.11,-2.6599999999999966,1572841.7861067986,2002.6609049204405,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1572841.7861067986,delta_neea
47524632000894,USINA SANTA ISABEL S/A - UNIDADE MENDONÇA - Mendonça - SP,Mendonça,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5455702.14108104,7653667.26903664,69.0,67.21,-1.7900000000000065,96.89,95.71,-1.1800000000000068,1905170.6633317238,2004.0525192897542,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1905170.6633317238,delta_neea
47902283000120,Sonora Estância S.A - Sonora - MS,Sonora,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,4919768.99292888,8054550.5566479,64.7,69.53,4.829999999999998,98.96,99.68,0.7200000000000131,7511.3787686766045,2012.34075505687,1990.0,2015.0,18.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,7511.3787686766045,delta_neea
48295562001108,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL - Presidente Prudente - SP,Presidente Prudente,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5283264.01821824,7578474.155203,59.0,62.48,3.479999999999997,90.68,90.73,0.0499999999999971,1482758.263577317,2003.4615918696234,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1482758.263577317,delta_neea
48295562001450,USINA ALTO ALEGRE S/A AÇÚCAR E ÁLCOOL - Colorado - PR,Colorado,PR,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5210409.50388839,7461546.41330971,61.1,65.08,3.979999999999997,98.14,95.01,-3.1299999999999955,1303422.0613829668,2004.9866965913584,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1303422.0613829668,delta_neea
48295562001884,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL - Santo Inácio - PR,Santo Inácio,PR,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5225835.15506161,7492389.11037589,65.1,67.28,2.180000000000007,97.02,94.35,-2.6700000000000017,1347985.850375088,2004.655902738876,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1347985.850375088,delta_neea
48295562001965,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL - Florestópolis - PR,Florestópolis,PR,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5265765.11720501,7466901.54571138,62.6,66.67,4.07,93.6,96.18,2.5800000000000125,1320924.9700455691,2003.6599246496628,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1320924.9700455691,delta_neea
48708267046156,Nardini Agroindustrial Ltda. - Vista Alegre do Alto/SP,Vista Alegre do Alto,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5555394.58545559,7647146.73236478,63.5,61.91,-1.5900000000000034,94.23,97.1,2.8699999999999903,1779754.716664816,2001.4889157642467,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1779754.716664816,delta_neea
49049638000106,INDÚSTRIA E COMÉRCIO DE BEBIDAS SEIS LAGOAS LTDA. - Brotas - SP,Brotas,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5590165.35110969,7522329.45488203,39.28,39.28,0.0,95.61,95.61,0.0,905996.900626607,1999.2193415897725,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,905996.900626607,delta_neea
49213747000117,BIOSEV BIOENERGIA S.A. - Usina Vale do Rosário - Morro Agudo-SP,Morro Agudo,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603690.00942673,7690368.28528379,57.3,56.63,-0.6699999999999946,97.63,96.5,-1.1299999999999957,1868367.3679797277,2000.9044038920497,1987.0,2015.0,29.0,pre_renovabio_1985_2015,100,approx_from_previous_land_use_grid,1987-2015,persistent new sugarcane entries weighted by grid-cell overlap,1868367.3679797277,delta_neea
