cidade,cnpj_clean,dem_area_1985,dem_area_1990,dem_area_1995,dem_area_2000,dem_area_2005,dem_area_2010,dem_area_2015,dem_area_le12_1985,dem_area_le12_1990,dem_area_le12_1995,dem_area_le12_2000,dem_area_le12_2005,dem_area_le12_2010,dem_area_le12_2015,dem_cane_area_le12_total_ha,dem_cane_area_total_ha,dem_elevation_x_area_total,dem_slope_x_area_1985,dem_slope_x_area_1990,dem_slope_x_area_1995,dem_slope_x_area_2000,dem_slope_x_area_2005,dem_slope_x_area_2010,dem_slope_x_area_2015,dem_slope_x_area_total,emissor,uf,schema,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,share_slope_le12_1985,mean_slope_pct_1985,share_slope_le12_1990,mean_slope_pct_1990,share_slope_le12_1995,mean_slope_pct_1995,share_slope_le12_2000,mean_slope_pct_2000,share_slope_le12_2005,mean_slope_pct_2005,share_slope_le12_2010,mean_slope_pct_2010,share_slope_le12_2015,mean_slope_pct_2015
Campo Novo do Parecis,15043391000107,0.0,0.0,32.84303630143404,8.861753664910793,166.63258404284716,4684.788874418508,7855.444738061609,0.0,0.0,32.84303630143404,8.861753664910793,166.54562731832266,4681.31303146578,7837.282830574992,12726.846279325437,12748.570986489307,7143441.31987004,0.0,0.0,138.5563491731882,28.90773406624794,517.7365748435259,15513.955207155264,28534.4847776202,44733.64064285842,Cooperativa Agrícola de Produtores de Cana de Campo Novo do Parecis Ltda. - Campo Novo do Parecis - MT,MT,pre_renovabio_1985_2015,0.9982959104054177,3.508914112041756,560.3327092456498,,,,,1.0,4.218743599145806,1.0,3.2620782702087148,0.9994781529373502,3.107054828546603,0.9992580577170279,3.311559095409803,0.9976879848191639,3.6324467587892806
Aparecida do Taboado,15444904000183,8.994881495833397,621.6127163767815,2267.1643229052424,32.532932087779045,2949.194030026127,17524.465771449635,5146.912771876799,6.9775465205311775,559.3960832059383,2001.258086219839,29.5906932502985,2643.0388872643603,16039.190619257559,4649.400473077039,25928.85238879557,28550.877426218194,11041983.2643198,99.19890673458576,4192.190521225333,16069.863586794161,211.8151621967554,20270.96981493445,114397.98102914667,34689.55141090867,189931.57043194064,ALCOOLVALE S/A - ALCOOL E AÇÚCAR - Aparecida do Taboado -MS,MS,pre_renovabio_1985_2015,0.9081630662945992,6.652389963242495,386.7475979627854,0.7757241186293907,11.028372834098661,0.8999109388664253,6.7440552787602535,0.8827141755897695,7.088089480078596,0.9095612154003853,6.510792252762348,0.8961902337910759,6.873393072328601,0.915245624513596,6.527901193742558,0.9033377247972393,6.7398755231399194
Rio Brilhante,15527906000721,0.0,2352.8320484017922,1502.127611353,731.8147546910479,6360.376717376885,28531.563119307306,19587.506117934838,0.0,2348.0817297330095,1499.2113243927558,730.3984262608722,6343.049274425384,28429.880710797275,19527.755122023238,58878.376587632534,59066.22036906487,21341746.829181146,0.0,8384.359432704834,5102.217554622831,2648.3667611330748,23236.12551384165,100329.62454099883,72084.87960459222,211785.57340789345,Biosev S.A. – USINA Passa Tempo - Rio Brilhante-MS,MS,pre_renovabio_1985_2015,0.9968197765108615,3.585561630397012,361.3189856373237,,,0.9979810209266703,3.5635180328319978,0.9980585624428956,3.39666052075772,0.9980646353177537,3.618903204884332,0.9972757206496652,3.653262463268776,0.9964361430852969,3.516443320033377,0.9969495353031752,3.680145862907448
Lagoa da Prata,15527906002937,2.01882703602314,376.9517258088671,132.42551049844306,826.6235481782286,2804.982008094151,4732.869317713175,7500.124405420645,0.9250664412975311,347.83577818978654,113.40626170740407,746.4264639751,2656.311815502305,4427.1624561226545,6862.740293467571,15154.808135406116,16375.995342749535,11230573.94960562,25.617825508117676,2031.2143849428962,887.428857484869,5511.460424419829,15889.137782445432,29341.964109409266,49423.27208860517,103110.09547281559,BIOSEV S.A. - Usina Lagoa da Prata - Lagoa da Prata-MG,MG,pre_renovabio_1985_2015,0.9254282147873168,6.2964170002935145,685.7948915195528,0.4582197606783625,12.689460291051919,0.9227594791969629,5.388526556243494,0.8563777574316952,6.701343677246406,0.9029823377523268,6.667436993013779,0.9469978088405422,5.6646130836473105,0.9354077112489909,6.199614259281238,0.9150168613880043,6.589660306552376
Rio Brilhante,15527906003585,0.0,956.4835650283917,533.2948982486246,300.8650621408341,1554.9507443340385,23121.200204148998,14779.934689956088,0.0,951.9917606223448,530.8821115040896,299.7831941107032,1549.5427459360922,23035.833923188457,14689.371192056673,41057.40492741837,41246.72916385698,13824363.164211717,0.0,3445.1242205512876,1944.0394504511473,1132.892498548767,5766.179605047669,82608.91672941511,53767.24450721823,148664.3970112322,BIOSEV S.A. - Usina Rio Brilhante - Rio Brilhante - MS,MS,pre_renovabio_1985_2015,0.9954099575826607,3.6042711755554535,335.16265275951883,,,0.9953038352458116,3.6018645238813116,0.9954756988066852,3.6453366736406076,0.9964041420348619,3.7654504995946096,0.9965220773599086,3.7082715488311075,0.9963078784748716,3.572864557203709,0.9938725373420656,3.63785399835065
Leme,15527906003666,38645.794009155834,12606.149477720697,8748.594121176357,7749.041187246143,6408.418014051166,10225.53633464122,8028.3543386256,35831.331359408265,11366.648604964741,7828.362779894617,7292.449759257687,5935.244539287335,9503.222054903648,7543.415719042017,85300.67481675831,92411.88748261698,59013481.37823644,238913.0070241442,83140.85662149741,57140.92707454493,44270.37745648727,37936.48091016136,58667.01213051967,45865.29868026417,565933.9598976192,BIOSEV S.A. - Usina Leme - Leme - SP,SP,pre_renovabio_1985_2015,0.9230487239296318,6.124038533506563,638.5918845055199,0.9271728600250579,6.18212183627387,0.9016749027967207,6.595261841725362,0.8948138033910753,6.531441084486112,0.9410776872963403,5.7130135699046525,0.9261637624564525,5.919788757066319,0.9293617218599503,5.737304158000247,0.9395967592946824,5.712914097425849
Pompéu,16617789000164,4.392309844493866,86.19613613933325,369.85495813190937,288.47636442631483,1610.2200132459402,2182.1473309621215,5784.445954421191,4.392309844493866,76.39276605844498,349.3156279399991,253.74661593139172,1523.8517083749175,2100.1040403842926,5562.743594031854,9870.546662565393,10325.733067171304,7050645.093291099,11.698392540216446,609.884446233511,2187.008169710636,1948.5498141050339,9199.987020894885,11486.002512350678,29706.273035696326,55149.40339153129,AGROPÉU – AGRO INDUSTRIAL DE POMPÉU S/A - Pompéu - MG,MG,pre_renovabio_1985_2015,0.9559172795147021,5.340967370817311,682.822715581064,1.0,2.6633805342492805,0.8862667107833994,7.075542751100265,0.9444665273769701,5.913150876108132,0.8796097262110564,6.754625523585138,0.9463624199422797,5.713496879441472,0.962402497112028,5.263623747754205,0.9616726714820656,5.135543364008978
Pirajuba,19537471000161,1110.9814752663174,5491.605273979902,2995.4795684989763,4644.27363200211,16524.752179951323,43437.68534526911,14854.489048317919,1093.0533173258104,5396.488916236162,2922.072658772416,4554.382606049291,16221.449598982055,42485.01524117639,14461.886835112084,87134.34917365422,89059.26652328565,48409174.691747636,5424.528513338402,26540.16443594016,15099.85611176865,23257.34449198842,78835.53223394274,215168.27332964377,76289.56061497868,440615.25973160076,USA - Usina Santo Ângelo Ltda. - Pirajuba - MG,MG,pre_renovabio_1985_2015,0.9783861082088731,4.947438676877003,543.5613449510103,0.983862775087038,4.882645331271675,0.9826796805308611,4.832860905296976,0.9754941043502613,5.040881023046047,0.9806447610378918,5.007746385081613,0.9816455594815364,4.770754282753483,0.9780681199626473,4.953493069885185,0.9735701300846634,5.135791636240595
ARAPORÃ,19818301000155,2282.986215494573,2783.495137631017,5108.425902472729,2969.559625286857,8958.32773229211,14274.060561465192,15444.479876612273,2249.5419914722443,2734.7585249757944,5046.005960659975,2910.8906608412663,8731.229472013372,13903.553446330041,15006.872770102409,50582.852826395116,51821.33505125475,28262410.227373015,10677.526874959469,13271.77994681702,23838.664337870126,14557.293811668133,45267.37557791786,71539.14408752999,79094.54650998581,258246.3311467484,ARAPORÃ BIOENERGIA S/A - ARAPORÃ - MG,MG,pre_renovabio_1985_2015,0.976100920139655,4.98339787833188,545.3817467153174,0.9853506675619224,4.677000151157877,0.9824908576284774,4.768026991458083,0.9877809832217515,4.6665381456019634,0.9802432104928946,4.902172594113819,0.9746494806770559,5.0531055494590165,0.9740433275072836,5.011828538871401,0.9716657919200933,5.121217881202944
João Pinheiro,21783238000100,0.0,30.678124889731407,79.7528338432312,379.44131853431463,616.0128381103277,1058.3498339871273,3419.8105314712025,0.0,30.081578865647316,79.07101628184319,368.1939650326967,599.9093922302127,1026.3092957729802,3342.461023216943,5446.026271400323,5584.0454808359345,4497655.621540728,0.0,155.45020705461502,386.21742255985737,1988.5344494581223,3128.079224526882,5849.12397704738,17996.199529376976,29503.604810023833,Destilaria Rio do Cachimbo Ltda. - João Pinheiro-MG,MG,pre_renovabio_1985_2015,0.9752832941799482,5.283553816185453,805.4475267037808,,,0.9805546777637715,5.0671352181191285,0.9914508672791709,4.842679613354409,0.9703581213952567,5.240690331615243,0.9738585872179,5.077944859270358,0.9697259477110318,5.526645150036961,0.9773819316764945,5.26233818036551
Monte Belo,22587687000146,103.51337873190641,1043.992276854813,943.878340870142,1628.486754088513,3311.329895032153,1661.3262190030193,2538.535416095835,58.138214468955994,586.4540885090828,496.9086374491453,876.8302859242349,1739.9047571174362,945.2619286061501,1391.3435030443995,6094.841415119404,11231.062280676382,9397886.732697146,1215.7320829331875,11969.127255648375,11158.114393129945,19142.49320624646,39626.630411537546,19054.404937623352,29621.186929756113,131787.68921687498,Usina Monte Alegre Ltda. - Monte Belo - MG,MG,pre_renovabio_1985_2015,0.5426771985412182,11.734214086197566,836.7762993235904,0.5616492783945403,11.744685545255578,0.5617417882399147,11.464766091668041,0.5264541158885535,11.821559951088092,0.5384325563120771,11.75477366222778,0.5254398722784284,11.966983558777303,0.5689803229454914,11.469393981549342,0.5480890651445902,11.668612831611506
Urucânia,23796998000188,0.0,0.0,28.634877175092697,0.0,0.5036902725696564,5.290409073233604,3.1896925270557404,0.0,0.0,4.9547911658883095,0.0,0.0,1.8477836400270462,1.3432672023773193,8.145842008292675,37.6186690479517,17936.731925964355,0.0,0.0,644.7326499372721,0.0,9.473113775253296,89.17796996235847,57.68998420238495,801.0737178772688,COMPANHIA AGRÍCOLA PONTENOVENSE - Urucânia - MG,MG,pre_renovabio_1985_2015,0.2165372198019379,21.294578945793045,476.80400130852036,,,,,0.1730334352611823,22.51564223568858,,,0.0,18.807418548952104,0.3492704655630049,16.8565358043005,0.421127488302839,18.086377828911285
Naviraí,23858708000183,0.0,574.0829036652166,253.27895694971085,93.19497154653072,4585.282658160142,18777.992220656513,6084.031366207173,0.0,573.1763910918552,253.27895694971085,93.19497154653072,4569.307599932365,18715.0514064371,6049.272649489811,30253.28197544737,30367.863077185288,10326472.052684791,0.0,2209.772158866069,802.9743305742741,371.63324822485447,17298.027804597805,75804.65362727689,25698.0271951267,122185.08836466658,Rio Amambai Agroenergia S/A - Naviraí - MS,MS,pre_renovabio_1985_2015,0.9962268961287566,4.023499712643975,340.04605547773446,,,0.9984209378687751,3.8492213315495705,1.0,3.17031600352692,1.0,3.98769635375986,0.9965160145145365,3.7725106812801568,0.9966481605977993,4.036888115433814,0.9942868938989328,4.223848571501864
Canápolis,28144326000101,77.55201567662697,2201.9320420012173,2416.742653866463,1948.3609401319832,14028.686845280637,11115.84007645191,2900.3740361747205,74.17413673064871,2139.126894986659,2318.102640386276,1872.3084840689219,13508.61720320819,10683.842445959823,2801.1095140539837,33397.281319394504,34689.48860958355,21882188.601892672,481.51899724316354,12171.75513730353,13793.209493614588,11500.613606641573,81133.13799764297,64816.928340161314,16040.051000719093,199937.21457332626,CANÁPOLIS AÇÚCAR E ETANOL S.A. - Canápolis - MG,MG,pre_renovabio_1985_2015,0.9627493127750504,5.7636253109274795,630.8017061931363,0.9564436988967097,6.208981069569882,0.9714772546034263,5.527761486336008,0.9591847260516645,5.7073555066143715,0.9609659306463465,5.90271205388798,0.9629281309214338,5.783373660873813,0.9611367537207338,5.831041819094826,0.9657752686782234,5.53033877722688
Barra do Bugres,33664228000135,20.231586650013924,4.576416023075581,1024.564813021965,7038.424329479799,12837.361380555029,12217.563027625865,7722.04635320899,20.058617778122425,4.576416023075581,1022.4899061959457,7015.573336815104,12766.907263376112,12134.938782205767,7667.684305246145,40632.228627640274,40864.76790656474,7825961.118443132,92.69790282845497,20.027827367186546,3651.6391695253988,25944.29545730481,48547.94035788201,46237.65118288129,29528.081000000242,154022.3328977894,Usina Barralcool S/A - Barra do Bugres - MT,MT,pre_renovabio_1985_2015,0.9943095411808981,3.7690739673342524,191.50876217715964,0.9914505532915591,4.581840486959098,1.0,4.376312657372186,0.9979748408303235,3.5640880138708355,0.9967533937149845,3.6860942510441563,0.9945117913961949,3.781769393157258,0.9932372564615978,3.7845232374353674,0.9929601500073548,3.823867359683679
Lins,35637796000172,1534.2445939790969,8689.82819877904,6471.725077447704,7950.036485953218,14683.750961557502,35024.514397965024,17717.133190526623,1224.3636984856398,7438.288086422459,5659.089370722892,6994.669367113972,12966.336437956583,30837.986978652956,15306.092838836155,80426.82677819065,92071.2329062082,40989112.80189195,13058.891816145298,65450.27241886972,46676.54729883058,56851.774519352,104057.84696919836,250781.21299525918,132781.98189309557,669658.5279107505,LINS AGROINDUSTRIAL S.A. Lins - SP,SP,pre_renovabio_1985_2015,0.8735282915144673,7.273265565944176,445.1891378889978,0.7980237983503177,8.511610122266605,0.8559764262620948,7.531825822294827,0.8744329066825416,7.212381048367819,0.8798285868841901,7.151133786593611,0.8830397949340627,7.086598461225944,0.8804686519920656,7.160162454952693,0.8639147583436549,7.49455233333654
Nova Andradina,37216363000250,237.10373985022306,642.3647951294686,746.7738525421888,2070.3240846664003,2500.6705950516985,7469.293561863461,13849.771901760672,236.52237285673618,638.2137422223593,743.3709073142678,2060.025293019443,2485.1402403358147,7407.678852732041,13757.045292418872,27327.996700899534,27516.30253086411,10244274.496545417,1010.8380663841963,3003.867390864737,3106.338053620972,9115.186232003745,11565.291594511506,33131.419367432245,61088.520407278455,122021.46111209586,ENERGÉTICA SANTA HELENA S/A - EM RECUPERAÇÃO JUDICIAL - Nova Andradina - MS,MS,pre_renovabio_1985_2015,0.9931565721901275,4.4345151742400155,372.2983669428245,0.9975480479816382,4.263273396795581,0.9935378574003692,4.67626403819236,0.9954431382187036,4.159677046868055,0.9950255171529742,4.402782298440252,0.9937895239994364,4.624876070201644,0.9917509321837328,4.43568311956486,0.9933048276896161,4.410796137336564
Pirassununga,38278706000192,31127.176319078222,10290.86346875067,11899.025354132436,9158.491691534542,9998.029993732565,14166.780732632764,10731.271686869275,28115.273049557738,9238.114781608505,10502.228172277237,8085.358476616119,8672.636397829945,12578.689902406784,9512.134653475003,86704.43543377132,97371.63924673047,62868970.041515775,209506.1050742625,68960.597067931,81350.66243515277,61836.94544847671,70904.93647197122,94032.41991100772,72610.97223988999,659202.6386486918,UPI São Luis - Pirassununga - SP,SP,pre_renovabio_1985_2015,0.8904485546768965,6.7699655027716545,645.6599737651719,0.9032387891967427,6.7306492219743586,0.8977006457875036,6.701147797494095,0.8826124711659595,6.836750071038409,0.8828264248019845,6.751870016504397,0.8674345249280643,7.09189075412048,0.8879003734018514,6.6375291384588735,0.8863939830275659,6.766297076304235
Marapoama,43533819000399,14695.041918652492,26609.626506675046,12745.835252268671,19659.703834277454,21297.594212824424,21006.347839128095,7488.088323751881,14005.780110067333,25186.71799017328,11955.191526743187,18338.562893172428,20028.8991501916,19474.386063971793,6990.568598376098,115980.1063326957,123502.23788757807,61176482.81173675,88906.09600504334,164570.73678656344,80778.949412291,125993.7381978289,132027.0774945949,134121.92389188262,47043.76656646828,773442.2883546725,USINA ITAJOBI LTDA. - AÇÚCAR E ÁLCOOL - Marapoama - SP,SP,pre_renovabio_1985_2015,0.9390931558525308,6.262577112640853,495.34716016583144,0.9530956214755485,6.050074337807391,0.9465265506020979,6.184631593580645,0.9379684650023422,6.33767405693659,0.9327995501742216,6.408730226045112,0.940430123235756,6.199154523053798,0.9270714839681581,6.384828287097886,0.9335585126850503,6.2824801915393484
Fernandópolis,43545284000104,66.24891567975283,1362.0113301139252,3870.0076103738415,3720.9214478164035,4662.825455522304,15811.079982644937,28485.93917394125,63.14109888672829,1217.2970908876437,3436.242997286074,3310.8348866800475,4189.16263287567,14385.821491724106,25991.867341268353,52594.36753960864,57979.03391609243,26465079.161153544,401.39015804231167,9546.11713517279,27502.292885262883,26222.66072463674,31945.36305648299,106367.14493998245,189700.5287151259,391685.49761470605,ALCOESTE BIOENERGIA FERNANDÓPOLIS S/A - Fernandópolis - SP,SP,pre_renovabio_1985_2015,0.9071273525482245,6.755640291998577,456.4594711849451,0.953088790040765,6.058818531953507,0.8937496069036541,7.008838270364687,0.8879163410622167,7.106521654257463,0.8897889764974715,7.0473567078459345,0.8984172092297251,6.851074174060982,0.9098569805171267,6.727380106655368,0.9124455115401476,6.659444421220372
Adamantina,43619832001760,859.6874674467479,27312.08160801886,17612.933287975837,12398.711713337023,22255.698999110125,20068.00670214783,7683.823406819648,801.5178394216824,25758.074629642826,16509.328975413915,11539.56437225304,20839.129472538767,18587.8888453426,7156.418403077183,101191.92253769003,108190.9431848561,40447550.83700836,5544.53228924064,170419.20148373186,112456.85049102582,80618.63586870351,142204.29455198167,132874.20665415094,49496.89632558314,693614.6176644175,BRANCO PERES AGRO S/A - Adamantina-SP,SP,pre_renovabio_1985_2015,0.9353086271259556,6.411022930813171,373.85338963076856,0.9323363079866362,6.449474372015419,0.9431018477214942,6.239700215076121,0.9373412540365811,6.384901858897003,0.9307067249446718,6.502178430520633,0.9363502567756691,6.3895676589473815,0.9262448992182758,6.621196047334872,0.9313616443508611,6.4417014427547885
Promissão,43932102000581,5966.425110934207,20431.662099155725,10792.544239880757,11268.76623428724,13071.231858953224,32935.35467642624,12141.908122353841,4811.801139815327,16470.161504866883,8869.794907107102,9238.46660774765,11079.206945136335,26786.546951726963,9826.700870018965,87082.67892641923,106607.89234199122,48093566.555475384,49642.035910973595,170388.33427784318,87703.36408725336,90771.72284528437,100080.17589865036,270927.9015638546,100760.33167205442,870273.866255914,RENUKA DO BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL - Promissão - SP,SP,pre_renovabio_1985_2015,0.8168502069909012,8.163315558890629,451.12576094454937,0.8064797680938138,8.320231124664327,0.8061097244529832,8.33942600709337,0.8218446651653568,8.126291830537111,0.8198294663028823,8.055160694441875,0.8476023579634968,7.656522122671996,0.8133067706387768,8.226050826705489,0.8093209708882192,8.298558237856351
Araras,44207249000148,63342.539518321086,15841.008746134155,6848.617319701612,5722.763396263503,5081.158353510528,6695.786045506072,5309.808373267657,58149.36010180493,13706.167975594748,6028.159282766545,5305.184090174034,4439.496934160796,5596.317700523226,4745.358376462582,97970.04446148685,108841.6817527046,71612590.85076518,404113.6448434749,116247.96066425118,47203.08985634564,35128.67186469762,35738.99000595527,50758.64647597297,35167.930990731475,724358.9347014292,USINA SANTA LÚCIA S.A. - Araras - SP,SP,pre_renovabio_1985_2015,0.9001151294600646,6.655161175726961,657.9518957955249,0.9180143477668102,6.379814385663994,0.8652332812416131,7.338419069594944,0.8802009225168952,6.892353252174738,0.9270318765297699,6.138410664965422,0.873717492211906,7.033630428239559,0.8357969717803689,7.580685244571103,0.8936967293119634,6.623201539209055
Araras,44209336003583,60230.69777357038,15757.476962325181,6456.2336185780805,6116.611492558816,4342.361160014802,4127.390042219793,5742.990954778064,55442.190653910424,13796.254437212616,5722.129930824129,5678.921320269387,3844.13174814015,3714.9758530239847,5256.017746766874,93454.62169014757,102773.76200404513,66929853.375953935,382084.5556295098,112953.3677495925,44373.710704387886,37723.50039045712,29798.139374170467,27407.90359031195,36004.26892180834,670345.4463602378,USJ AÇÚCAR E ÁLCOOL S.A.- Araras - SP,SP,pre_renovabio_1985_2015,0.9093237404938942,6.522534869686421,651.2348295017127,0.920497233193915,6.343684694902721,0.8755370209455685,7.168239434501768,0.886295364894861,6.87300263991388,0.9284423781333991,6.167385395712931,0.8852630185479657,6.8621973797474025,0.9000786974390228,6.640492735106623,0.9152056460047115,6.26925398373707
Ariranha,44330975000153,28156.336814828283,37702.43247146449,16242.977375280241,16550.32554870178,16455.61823168192,13513.89163384315,6981.282532611751,26242.432439584827,34629.3555418426,14813.447439531104,15105.311411811528,15017.014059999055,12290.026901755702,6433.037883452865,124530.6256779777,135602.86460841162,73301069.07742842,185681.92121611748,255852.26946990305,111674.16601968076,113458.63027919689,111092.59967506026,92926.9646058323,46366.4233798906,917052.9746456812,Usina Colombo S.A. Açúcar e Alcool - Unidade Ariranha - Ariranha - SP,SP,pre_renovabio_1985_2015,0.9183480455047327,6.762784674895395,540.5569365300964,0.9320258033624773,6.594676091469745,0.9184912821752871,6.786094495721137,0.911990892881209,6.8752275792512485,0.9126896850072173,6.8553715118973395,0.9125767168739289,6.7510438143961204,0.9094365438729363,6.876402972857438,0.9214693508538203,6.641533724397854
Palestina,44330975002288,1478.8249538189054,2920.030556086962,3065.476653953393,5779.258194954284,10935.167958224638,45077.36708602575,25270.283479264,1467.9834723046304,2882.779509570288,3006.242791720991,5637.875002435404,10661.705863511008,44113.84376209073,24574.587146738435,92345.01754837146,94526.40888232795,45332420.506050356,7122.907473761193,14779.392459367129,15630.727839454132,31141.696945709402,58847.062204632515,235674.91344957324,140038.36342850522,503235.0638010028,USINA COLOMBO S/A. - AÇUCAR E ÁLCOOL - Unidade Palestina - Palestina - SP,SP,pre_renovabio_1985_2015,0.97692294291353,5.323750999865651,479.5741321611279,0.9926688540883232,4.816599459839418,0.987242925784108,5.061382809354061,0.98067711194081,5.098955106800751,0.975536100352409,5.388528405409952,0.9749924193429557,5.381450237384972,0.9786251197392202,5.22823156463,0.9724697851887404,5.541622180195023
Santa Albertina,44330975002520,0.5040626898407936,439.6037616443108,1010.9110736978988,499.7337704681298,1663.2449695533983,14698.26307980652,24689.211987339222,0.42005231231451035,415.45901395494445,948.490656099746,472.22588811148614,1582.0185356050438,13757.900756544575,22823.815073568305,40000.329976196415,43001.47270519933,17759861.834165093,3.5261770486831665,2577.236636092265,6142.485475711495,3019.617208719604,9546.172143910037,91168.7288998758,158176.20486296533,270633.97140432324,Usina Colombo S.A. Açúcar e Álcool – Unidade Santa Albertina - Santa Albertina - SP,SP,pre_renovabio_1985_2015,0.9302083733369427,6.29359773930721,413.00589763330913,0.8333334737533983,6.995512898994561,0.9450761121809913,5.862635538996004,0.9382533051400657,6.0761877434405465,0.9449549260381674,6.04245177565437,0.951163878180756,5.739486557096458,0.9360222144510477,6.202687243034155,0.9244448581539376,6.406693131562038
Guaíra,44346583000182,86814.7829987478,13068.946097546586,14436.748829289947,10648.075962654106,7888.456177709587,12537.563024807938,4172.962645207785,85818.52677101355,12758.72914733656,14091.372369262372,10418.079476160774,7742.459144278192,12325.412785982939,4092.6149628070643,147247.19465684146,149567.53573596376,81163827.66212039,380281.957514006,62415.161227936595,68891.13586919915,50854.06297885846,35359.33375926,54108.060484693335,17659.250473286655,669568.9623072403,Usina Açucareira Guaíra Ltda. - Guaíra - SP,SP,pre_renovabio_1985_2015,0.9844863320926911,4.476699833373275,542.6567153275925,0.9885243481199668,4.380382515262304,0.9762630476937798,4.77583737526117,0.9760765762353045,4.771928685870714,0.9784001835355048,4.775892204114474,0.9814923186308699,4.4824149317295925,0.9830788297211173,4.315676051049977,0.9807456502173603,4.23182567751151
Paraguaçu Paulista,44373108000103,969.1651696410249,8688.231104265007,18330.159988548883,13035.247791325666,20567.028276985446,20868.77969283827,11058.594136172913,936.882185974834,8308.865228599368,17602.01536412932,12166.405035303767,19452.915376378587,19851.147544800973,10706.137561164649,89024.3682963515,93517.20615977721,42864683.45719584,5453.742943589125,50378.58887389559,103538.52606626999,82515.81467797891,124434.38470613738,123902.71473727845,61091.02875522762,551314.8007603771,COCAL Comércio Indústria Canaã Açúcar e Alcool Ltda. - Unidade Paraguaçu Paulista Paraguaçu Paulista-SP,SP,pre_renovabio_1985_2015,0.9519570991486899,5.895330104477647,458.36146327938974,0.9666899052117727,5.627258504976165,0.9563356601461246,5.798486282111558,0.960276144623154,5.648533680609008,0.9333466636054228,6.33020683602879,0.9458301468932411,6.0501878555483755,0.9512366241334884,5.937228556770824,0.9681282656124099,5.524303361075299
Bariri,44691236000197,27074.214290393156,17266.891476999517,16467.677065951546,9898.709723330947,12521.646139750295,16190.085948952012,9039.173497146749,24742.29970383842,15744.891476338285,15085.491584767373,9084.022468258498,11587.181925952113,14813.176490022592,8451.179258069162,99508.24290724647,108458.39814252421,53963465.07822114,183381.73777191786,115241.0876221261,108302.11795092499,65494.35328486995,80488.37496735436,106724.06141365657,56394.085612193034,716025.818623043,DELLA COLETTA BIOENERGIA S/A - Bariri - SP,SP,pre_renovabio_1985_2015,0.9174784489854219,6.601847629006284,497.5498993384379,0.9138695379469542,6.773298600838359,0.9118544294618043,6.674107367596176,0.9160667606215105,6.5766481524494855,0.9176976315254243,6.616453569751805,0.9253720953803588,6.427938792475687,0.914953542354817,6.5919391503023395,0.9349504421766891,6.238854208296152
Itapetininga,44836856000177,1489.9042714241673,2499.32295858188,1765.0940491556244,1354.9589914759292,4155.1131971422365,8487.862068019982,2696.229926500718,1284.9243546504308,2027.504358905729,1511.5382287203388,1137.9887615596547,3026.8352687068723,6253.23577570141,1925.2924997808593,17167.31924802529,22448.485462300534,15169761.080502002,10944.577639069626,20317.553600654064,13080.728005236446,10383.774257261732,38479.25554160399,77868.2008983314,25641.08441760587,196715.17435976316,Agroindustrial Vista Alegre S. A. Em Recuperação Judicial - Itapetininga - SP,SP,pre_renovabio_1985_2015,0.7647428721574865,8.762959741320726,675.7587769552537,0.862420746953225,7.345826070159489,0.811221435766804,8.129222968520354,0.8563499658521991,7.410782451787161,0.8398695227816945,7.663533968619152,0.7284603631950725,9.260699700809326,0.7367268371692735,9.174065303407577,0.7140683666691534,9.509976936901653
General Salgado,44845915000173,25.685265481997938,2458.471122587136,3507.1145784108376,4581.182745114261,7917.818328862535,26946.527418972164,28082.151715736207,25.18235953204772,2256.6051775437945,3208.4766358853267,4104.138081167405,7131.062726457417,23963.262173834468,25063.473290749476,65752.20044516993,73518.95117516516,31375008.30645474,132.42388098385987,16455.12650549622,23571.4122901366,32025.76746168236,55459.53795730348,193143.43798097438,199579.41218173745,520367.11825831444,Destilaria Generalco S/A – em recuperação judicial​ - General Salgado - SP,SP,pre_renovabio_1985_2015,0.8943571608973272,7.0779997529955985,426.7608256774653,0.9804204496035795,5.155636062110083,0.9178896415789863,6.693235626937081,0.914847965229345,6.721027147284536,0.8958686674406049,6.990720354004039,0.900634799924976,7.004396369532608,0.8892894361209127,7.167655964641605,0.8925054441859178,7.1069843294771635
Pitangueiras,44870939000182,105116.96548926986,15172.801855396521,16357.219963821683,7208.010923581175,5928.458834216698,5211.555022926453,3542.0546739342167,102868.52314184468,14607.74104471984,15769.580349338961,6952.618447615644,5691.459346152227,4924.216333889171,3305.468293441715,154119.60695700222,158537.06676314655,88898026.00437286,509787.2009098745,79523.29354371617,89645.79582514973,39095.88568697712,33050.757919378906,31305.239075822457,22578.536069367332,804986.7090302863,Pitangueiras Açúcar e Álcool Ltda. - Pitangueiras - SP,SP,pre_renovabio_1985_2015,0.9721361073701207,5.077593054203102,560.7396921073732,0.9786100907978104,4.8497138262796655,0.9627583081844765,5.241173930933004,0.9640746033994504,5.480503167618037,0.9645682451548445,5.4239492838549985,0.9600234235082136,5.574932515112212,0.9448650762060012,6.006890254080744,0.9332064571917742,6.374417717355275
