cidade,cnpj_clean,dem_area_1985,dem_area_1995,dem_area_2005,dem_area_2015,dem_area_2024,dem_area_le12_1985,dem_area_le12_1995,dem_area_le12_2005,dem_area_le12_2015,dem_area_le12_2024,dem_cane_area_le12_total_ha,dem_cane_area_total_ha,dem_elevation_x_area_total,dem_slope_x_area_1985,dem_slope_x_area_1995,dem_slope_x_area_2005,dem_slope_x_area_2015,dem_slope_x_area_2024,dem_slope_x_area_total,emissor,uf,schema,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,share_slope_le12_1985,mean_slope_pct_1985,share_slope_le12_1995,mean_slope_pct_1995,share_slope_le12_2005,mean_slope_pct_2005,share_slope_le12_2015,mean_slope_pct_2015,share_slope_le12_2024,mean_slope_pct_2024,dem_area_1990,dem_area_2000,dem_area_2010,dem_area_2020,dem_area_le12_1990,dem_area_le12_2000,dem_area_le12_2010,dem_area_le12_2020,dem_slope_x_area_1990,dem_slope_x_area_2000,dem_slope_x_area_2010,dem_slope_x_area_2020,share_slope_le12_1990,mean_slope_pct_1990,share_slope_le12_2000,mean_slope_pct_2000,share_slope_le12_2010,mean_slope_pct_2010,share_slope_le12_2020,mean_slope_pct_2020
Guaíra,47080619003302,39765.64347836214,14403.710679483853,11520.387432982876,8568.009687129157,536.4740473421766,39473.806445222355,14209.539713179014,11348.003028055413,8461.868883761266,505.6918499859525,129930.7002536154,131542.76283135187,67830108.46089496,162498.067680776,64588.065998822065,50537.063096913225,36519.77847237985,2896.2837337972487,570842.0030945144,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - Unidade Mandú - Guaíra - SP,SP,5y_1985_2024,0.9877449542412056,4.33959262225911,515.6506295056192,0.9926610760542934,4.086393516282387,0.9865193788860666,4.48412686397673,0.9850365792009801,4.386750306003215,0.9876119650602946,4.26234094100521,0.9426212740229902,5.398739693273412,10103.926866529619,19869.286363976436,23775.01373179888,3000.310543746662,9975.945907334808,19520.671727521487,23516.095435935524,2919.0772626195467,44187.28639620957,94368.5270829951,101680.76666550951,13566.16396711159,0.9873335426032465,4.373278526251498,0.9824545970062117,4.749467361549927,0.9891096468425145,4.276791080440569,0.9729250422772322,4.521586605555415
Pitangueiras,47080619006158,97230.28357151306,18670.312271646253,6880.061379895346,4582.403362769882,396.53044353685544,95340.5609761369,18059.05478195744,6620.677914329517,4304.091387167778,357.2397052061616,154379.15837653278,158659.44503057215,88684592.05764164,469676.3095284541,101157.78402431564,38199.13741027064,28775.879402636136,2621.411970023548,809557.3008038617,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - UNIDADE ANDRADE - Pitangueiras - SP,SP,5y_1985_2024,0.9730221755583817,5.102484132904081,558.9619454458131,0.980564464835832,4.8305557926611025,0.9672604570938482,5.4181088432001925,0.9622992512357826,5.552150671488877,0.9392650638607519,6.279647845152211,0.9009136903077608,6.61087190845134,15404.951580784804,8128.003456188097,6162.386431441762,1204.5125327961118,14901.78832406638,7841.263763836115,5838.9658545623515,1115.515669270152,80144.79666539308,44561.20428993404,37008.0015315691,7412.775981265716,0.9673375632451815,5.202534798315161,0.9647220016702037,5.482429298920664,0.9475169919190312,6.005465892685124,0.9261137920089834,6.154170902695355
Colina,47080619006239,18735.764166805035,19590.775387751557,20874.728036657354,9915.295984025122,740.2469749429939,18336.451678068846,19065.316744973697,20117.915359620518,9435.703459383138,653.1167986136732,129199.59992298875,133697.7230811195,72496764.38541444,94213.26582667147,101200.46454915573,111057.31534579943,56491.32835001616,5131.6858960441505,709076.126730237,TEREOS AÇÚCAR E ENERGIA BRASIL S.A. - Unidade São José - Colina - SP,SP,5y_1985_2024,0.9663560227169945,5.303576683202103,542.2438222184823,0.9786871522729952,5.028525390685329,0.9731782620964362,5.165720220161768,0.9637450281647826,5.320180227056166,0.9516310430455457,5.6973920335844035,0.8822958022408256,6.932396983370772,7872.0749007340755,24736.410638012665,27772.43294412581,3459.9940480648893,7665.856188399447,23953.885952635457,26760.406985393372,3210.946755900629,40552.142703418525,131036.57658452383,148958.0350550802,20435.31241952765,0.9738037664865971,5.151391877589607,0.9683654715783746,5.297315706069285,0.9635600539294311,5.363521278627717,0.9280208900059964,5.906169818689932
Cerquilho,47254396000167,14837.92658673291,5900.667626971824,7131.476787068709,2742.9838053893227,824.7194263864382,13023.650059120182,4869.522119064746,5830.162937546652,2282.5259334042667,639.3422723941943,61379.25399208705,72863.31792992842,40506096.97904291,107463.31516293855,47442.72422039971,57945.68890832925,21762.93662049636,7270.701272182546,567822.7802058668,J PILON SA AÇÚCAR E ÁLCOOL - Cerquilho - SP,SP,5y_1985_2024,0.8423889514764421,7.792985501318147,555.9189195583575,0.8777270855865446,7.24247518915649,0.8252493492102938,8.040229889163735,0.8175253333388548,8.125342147001083,0.8321324861341274,7.93403758991842,0.7752239754985694,8.815969455260193,23324.755967852532,6073.13051087833,9910.666403456646,2116.9908151917016,19987.43511734424,5030.495095242268,7973.6733151520875,1742.447142818424,179040.28073453117,48396.263962220386,81542.66966326827,16958.19966150066,0.8569193669117923,7.6759765881921505,0.8283199391535436,7.968915516558041,0.804554708084113,8.22776858222448,0.8230773276456747,8.010521132074459
Novo Horizonte,47524632000118,4951.3686451115445,10762.97500707212,21416.52280453426,11875.006376129448,1516.719374026709,4709.252108911702,10149.960119942034,20127.63912251343,10809.255380764227,1325.0191279708463,106411.71525127637,114176.74773203395,51831765.04127839,28229.569516412594,63316.65204900982,126985.62571389998,77490.22171753395,11007.90648813125,696605.5126426955,USINA SANTA ISABEL S/A - UNIDADE NOVO HORIZONTE - Novo Horizonte - SP,SP,5y_1985_2024,0.9319911222293558,6.101115388902014,453.9607763476016,0.951101088698196,5.7013669431145,0.9430441038163437,5.882820689205894,0.9398182565029674,5.929329745677243,0.9102525959474396,6.525488851382932,0.8736086257361364,7.257708101206997,17235.742718396003,16566.181222724503,23626.17067306451,6226.060910974853,16305.84304430169,15424.754157413978,21855.6102825033,5704.381906955149,100566.93925291167,102150.58705766716,146670.86081232756,40187.150034801285,0.9460481808479413,5.834789999828372,0.931098963003931,6.166212097060912,0.9250593583250556,6.207982784935293,0.9162104239776829,6.454667021320376
Mendonça,47524632000894,414.7680167845067,4962.08993274555,12524.894113608525,22632.854700392534,2289.12349847488,373.82988153427254,4473.505968947971,11227.812054107237,19649.117019454465,1937.0853870774017,88433.47163562421,100688.82951724317,44072229.94838772,2746.4288963476815,33368.96226276183,85114.15219006022,165088.71797385337,17534.963411063538,717028.9748147699,USINA SANTA ISABEL S/A - UNIDADE MENDONÇA - Mendonça - SP,SP,5y_1985_2024,0.8782848311935119,7.1212365686699854,437.7072427963845,0.9012987173707185,6.621602402324556,0.9015366568482884,6.724779823629397,0.8964396786323339,6.795598543031366,0.868167859492938,7.294206592992891,0.8462127047177567,7.66012118732176,6347.50508135852,7951.0807558351,37023.824709649816,6542.6887083937445,5718.823249231716,7046.177609758518,32283.940044385054,5723.180421127612,42648.08256995402,55747.56037291592,267959.695061917,46820.41207589636,0.9009560726507916,6.718873324765625,0.8861911765375423,7.011318597412582,0.8719774441880023,7.23749361832076,0.8747444171973566,7.1561423999631115
Sonora,47902283000120,0.0,0.0,0.0,2942.7667035385966,459.958087913692,0.0,0.0,0.0,2937.4759777486324,458.84933868795633,8600.554005108774,8608.573989279568,4182694.6333522797,0.0,0.0,0.0,10688.273365065455,1992.5150052160025,29290.948405876756,Sonora Estância S.A - Sonora - MS,MS,5y_1985_2024,0.99906837251085,3.402531992215362,485.87543518369876,,,,,,,0.9982021253048696,3.6320491706709537,0.9975894559637709,4.331949057040789,0.6822171658277512,1.9612189680337906,1526.1795018911362,3677.026259802282,0.6822171658277512,1.9612189680337906,1525.2413632050157,3676.3438893333077,1.0213614702224731,6.5394949316978455,5090.551026746631,11512.048152446747,1.0,1.4971207430455518,1.0,3.3344032656659346,0.9993853025250581,3.3354864355331544,0.9998144232809991,3.130803899416743
Presidente Prudente,48295562001108,63.03899938613176,5511.827387180544,13820.189297161502,2668.302136897222,734.9730039330966,58.465418078005314,4903.211782907155,12111.164951667484,2359.8827771670967,616.1782534661538,42995.211355975065,49202.84351960023,18129388.395386532,425.6601287126541,39990.70073772669,103877.27111354799,19789.090139499604,5996.935984644528,371172.64521929953,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL - Presidente Prudente - SP,SP,5y_1985_2024,0.8738359062286244,7.543723465320471,368.46220865598116,0.9274483834980951,6.752330031531196,0.8895800681841175,7.255434165216678,0.876338571871441,7.516342133959274,0.8844136293767825,7.4163603386050285,0.8383685525437932,8.159396267009583,5627.613577599414,6341.433166133102,12672.12200923942,1763.3439420698026,4955.270410742186,5426.347569111282,11055.532321507588,1509.1578713281187,41569.54433237858,48741.49272554272,97255.68416336972,13526.26589387708,0.880527836962105,7.386709083552785,0.8556973521523648,7.686195131070734,0.8724294410554796,7.674774918712056,0.8558499764695243,7.670804073537707
Colorado,48295562001450,303.8610932081938,9779.5344414117,18490.93450011354,11806.415867496675,1320.4977465814818,292.22857093811035,9355.315213262831,17827.032489650534,11154.666263207091,1243.572972295594,78771.18637099497,82488.57828256037,34148648.60329174,1899.7704079896212,59646.41153795146,108238.04883326923,75874.65924425687,8430.562336728093,504846.49407732836,USINA ALTO ALEGRE S/A AÇÚCAR E ÁLCOOL - Colorado - PR,PR,5y_1985_2024,0.9549344650015464,6.120198754644585,413.98032690437833,0.9617176317399961,6.252101537355993,0.9566217358617296,6.099105422173998,0.9640958108169746,5.853573751645954,0.9447969975304813,6.426561633589538,0.9417456224480265,6.384382221441286,8339.545416970523,6919.946691961177,21616.70168231092,3911.140842506144,7935.3059173159745,6684.512846875395,20670.591121208283,3607.9609762411496,52563.33017822609,40023.83925995102,131737.83133937052,26432.04093958537,0.9515273939474036,6.302901123514785,0.9659775059597955,5.7838363562028965,0.9562324273606994,6.09426143152877,0.9224830098241296,6.758140911808355
Santo Inácio,48295562001884,17.85462848842144,6026.098351690406,5965.553000324292,18264.63065738064,1563.1048675904963,17.85462848842144,5737.048826168944,5654.01517220864,17230.06920533499,1453.3770323019694,84977.25303347039,89766.9268011599,33003758.302798994,102.43522498011589,36928.189840678264,37902.35359207152,116740.08438539802,10251.322629914797,566782.3260433204,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL - Santo Inácio - PR,PR,5y_1985_2024,0.9466432244216294,6.3139326056999066,367.66055694325655,1.0,5.73718042055841,0.9520337192239189,6.128043003201132,0.947777208902726,6.353535638692862,0.9433571107211198,6.391592941312721,0.9298013603798249,6.558307662183321,3177.596062039511,3491.9492795886363,45213.809492979904,6046.330461077567,3031.695993084767,3282.482373607334,42957.65611101892,5613.053691256397,19962.6511703029,22348.386306145552,282377.33411553066,40169.56877829841,0.9540847653049082,6.28231240867351,0.9400143331961631,6.399974488970318,0.9501003474986711,6.245378066614223,0.9283405409925358,6.643627740310353
Florestópolis,48295562001965,844.354835406647,11083.137692575447,5592.816369981069,8733.497022069494,1274.0308077509496,814.7053297765115,10432.768088161974,5166.765144773324,8036.4965818601495,1110.989241311626,58481.936491058674,63378.210381354176,29178281.709757805,4954.527400947143,72251.48448906213,38354.20071187224,59561.33586607359,9602.420926430297,433241.3414603626,USINA ALTO ALEGRE S/A - ACUCAR E ALCOOL - Florestópolis - PR,PR,5y_1985_2024,0.9227451538812149,6.835809008387872,460.38349038555424,0.9648850170724064,5.867826171162991,0.9413189998668742,6.519046004225242,0.9238217032308559,6.857761488064387,0.9201922851238137,6.8198724652407225,0.872026982826937,7.537039817256444,8169.834999867163,6537.998930682506,16325.822262411053,4816.717460609855,7736.633008940722,6125.55012505975,14699.797326589074,4358.231644585553,52710.24524664808,43243.24210701357,118786.85582522785,33777.028887087814,0.9469754296220811,6.451812704602372,0.9369151310675267,6.614140284433998,0.9004016514643935,7.276010599400278,0.9048136371348939,7.012457999313755
Vista Alegre do Alto,48708267046156,24481.94593219383,16290.780183181198,16002.690742349629,11171.11101266999,767.128095164895,21986.252805362263,14491.66870332638,14484.190239249816,10169.26104905687,669.5105269998311,115630.28350590411,128883.20126071406,73242852.70113508,175682.45682186718,118838.8996986239,112048.8651044117,77996.57847770001,5882.984941161205,926037.3394331965,Nardini Agroindustrial Ltda. - Vista Alegre do Alto/SP,SP,5y_1985_2024,0.8971711004601677,7.185089525825345,568.2885898603206,0.8980598546478398,7.17600052334256,0.8895625955525297,7.294856253803895,0.9051096763945301,7.0018765536651175,0.9103177864335206,6.981989382187526,0.8727493246821043,7.6688430240540875,24217.309483839013,14431.406069347433,18022.767831895835,3498.061910072203,21398.29101146451,12989.517405289147,16327.350968700035,3114.240796455215,179917.02620261715,103375.81076995782,127034.71159744807,25260.00581940933,0.8835948942116908,7.429273938241635,0.9000867512749929,7.163252857913125,0.9059291625454259,7.048568387627348,0.8902760661519952,7.221143155493192
Brotas,49049638000106,23455.476806809384,14777.884250513742,8869.99283844814,6847.251555529266,1045.791548528946,20203.169768191114,12359.526001007212,7262.954373865355,5730.811877152294,872.7305210055674,87996.067302774,104680.54186379789,70114868.47432667,182071.5375441245,118679.0241097582,73492.73692639757,55433.81649309133,8609.736560913336,837610.9958727044,INDÚSTRIA E COMÉRCIO DE BEBIDAS SEIS LAGOAS LTDA. - Brotas - SP,SP,5y_1985_2024,0.8406153210141726,8.001592091131302,669.7984861938777,0.8613412523903974,7.76243173582671,0.8363528764665715,8.030853544250249,0.8188230256943536,8.285546365700965,0.8369506846180599,8.095776245919815,0.8345167086435022,8.232746356598646,25103.991676542166,8936.01106527693,13049.76883065806,2594.3732914912935,21266.402737345208,7509.34181823336,10643.040009203525,2148.090196770342,196926.7670528236,71274.48558445614,109649.01308340488,21473.878517734596,0.8471323210809178,7.844440421673545,0.8403460742582062,7.976096388399818,0.8155730685588573,8.40237206545793,0.827980385018372,8.277096664601807
Morro Agudo,49213747000117,101456.28490588059,22946.59135184744,4053.32334577897,1881.4447016033764,278.1559742079354,100292.8371938168,22437.139046170494,3963.3370761528904,1821.29665170943,259.499867809374,161184.8884040965,163795.17792849074,88503872.10703616,455669.4419645175,111182.14816811062,19694.88941788545,9996.96365017581,1648.809803371979,762380.6320485274,BIOSEV BIOENERGIA S.A. - Usina Vale do Rosário - Morro Agudo-SP,SP,5y_1985_2024,0.9840636973724963,4.654475435054415,540.3325862601092,0.9885325220301227,4.491288463669204,0.9777983449539258,4.845257688312792,0.9777993853562684,4.858948506635972,0.9680309233416811,5.313450691192969,0.9329293341561845,5.927644761422279,19769.20426110125,9088.487142789218,3350.189202859764,971.4970424223179,19334.711215513973,8888.689697027206,3265.865798367122,921.5118575293059,97329.9107147742,44574.13755766686,16933.69515658126,5350.635615443365,0.9780217230876508,4.923309478180909,0.9780164242273776,4.904461750053953,0.9748302560283274,5.054548901932596,0.9485482891760745,5.507619047508535
Morro Agudo,49213747011585,101456.28490588059,22946.59135184744,4053.32334577897,1881.4447016033764,278.1559742079354,100292.8371938168,22437.139046170494,3963.3370761528904,1821.29665170943,259.499867809374,161184.8884040965,163795.17792849074,88503872.10703616,455669.4419645175,111182.14816811062,19694.88941788545,9996.96365017581,1648.809803371979,762380.6320485274,BIOSEV BIOENERGIA S.A. - Usina MB - Morro Agudo-SP,SP,5y_1985_2024,0.9840636973724963,4.654475435054415,540.3325862601092,0.9885325220301227,4.491288463669204,0.9777983449539258,4.845257688312792,0.9777993853562684,4.858948506635972,0.9680309233416811,5.313450691192969,0.9329293341561845,5.927644761422279,19769.20426110125,9088.487142789218,3350.189202859764,971.4970424223179,19334.711215513973,8888.689697027206,3265.865798367122,921.5118575293059,97329.9107147742,44574.13755766686,16933.69515658126,5350.635615443365,0.9780217230876508,4.923309478180909,0.9780164242273776,4.904461750053953,0.9748302560283274,5.054548901932596,0.9485482891760745,5.507619047508535
Sertãozinho,49213747011828,143749.36603843773,4651.737573037839,749.0057529470208,413.71033017530164,305.11331443567485,140164.67619879966,4414.015378014775,715.5714214860517,362.3264414653182,276.71045143981195,162168.93170765534,166856.90628578543,92716537.15145981,697535.9386870007,24933.251919715432,3787.0426077416714,2692.2163969668104,1929.5145987538144,817491.2236500656,BIOSEV BIOENERGIA S.A. - Usina Santa Elisa - Sertãozinho - SP,SP,5y_1985_2024,0.9719042221117253,4.899355033287632,555.6649659598678,0.9750629172258085,4.852445321396991,0.9488960434051703,5.359986785203073,0.9553617160757188,5.05609281750008,0.8757974240377066,6.507491354702302,0.9069104439168914,6.323927889946612,13796.846368615272,2208.912838247681,656.6051883150258,325.60888157387575,13260.285175214356,2094.004036271163,591.988853888126,289.3537510760567,69356.09449885007,10909.208857296962,4163.325827318955,2184.63025642125,0.9611098667720566,5.026952728604677,0.9479794766063858,4.9387230987127495,0.9015902774196505,6.340683718937469,0.888654356347484,6.709369369353613
Colômbia,49213747012980,1477.8187272626983,1884.7026448886477,14568.236939179782,15028.050261749857,589.7531089345906,1469.750538699709,1871.8468589301788,14354.09797671972,14822.702274550675,563.2965423624013,94866.61309093866,96095.58099748865,48075701.012036495,5694.820561265945,7915.497713567112,65068.29944001266,68845.75878101354,3203.060758749352,432442.07768517814,BIOSEV BIOENERGIA S.A. - Usina Continental - Colômbia-SP,SP,5y_1985_2024,0.9872109841702075,4.500124492680673,500.29044533580475,0.9945404748132177,3.853531191754636,0.9931788783799216,4.1998655517538035,0.9853009692693728,4.466449832719163,0.9863356866910511,4.581150420839569,0.9551395894801062,5.431189272636124,1120.9667987259872,4192.729149754434,52653.95928803342,4579.364078959267,1110.8000693279155,4147.0115362803435,52035.73277366696,4491.37452040078,4983.238465589986,18876.70906677743,236817.4551113408,21037.23778686132,0.9909303920422741,4.4454826594807155,0.9890959773834263,4.50224862912574,0.9882586889433221,4.497619140393151,0.9807856381276231,4.593921213541589
Itaí,49605157000210,2592.738605665898,4933.9248823660555,4796.805869998768,2409.5807074305185,142.20585018001935,2074.89514609698,3895.335119310781,3693.3832952599023,1712.3647887240438,93.41662571184776,25107.688861656683,32582.408331092793,21546291.368029043,21695.39051305868,41902.53960242073,41826.510607381075,23305.486849607383,1484.706578861966,284619.8853014885,LONDRA AÇÚCAR E ÁLCOOL LTDA.​ - Itaí -SP,SP,5y_1985_2024,0.7705903322590454,8.735385132040133,661.2860273888291,0.8002716284482835,8.367750788933314,0.7895002887524262,8.492739675097452,0.7699672230556311,8.7196588190032,0.7106484474429752,9.672009232867502,0.6569112704828318,10.440545005584973,4309.171190966374,4959.2515636194275,7577.818079410814,860.9115814549082,3503.8020155512236,4057.9773965041136,5451.132116983685,625.3823575141091,34955.93554291503,39607.32751643471,71749.17100561186,8092.817085197101,0.8131034624237015,8.111985807432223,0.8182640756264572,7.986553416041665,0.7193537849364046,9.46831531896454,0.7264187995441256,9.400288321735136
Orindiuva,49972326000170,5387.040019767015,7224.648372637964,18938.34198070277,16293.329462176616,1792.3970040646252,5328.058859752147,7066.523864287518,18500.007496574348,15866.68449567378,1729.843171199075,104126.42320477466,106638.8177101063,51108433.90253921,25473.050042937375,37713.20554233024,99151.64437147776,88460.74506217078,9911.066364334205,561607.150393825,Bunge Açúcar e Bioenergia S.A. - Usina Moema - Orindiuva - SP,SP,5y_1985_2024,0.9764401504135062,5.266442018520248,479.2666966870882,0.9890512860868966,4.728580064277871,0.9781131897090919,5.2200748876806395,0.9768546536663524,5.235497620251464,0.9738147462436545,5.429261420603065,0.9651004589252846,5.529503978113579,10099.05230867819,12098.41260433422,27623.69506374898,7181.9008939958985,9912.193106993596,11821.233828825052,26949.47789856534,6952.400482903802,51096.76371262109,63066.51800009655,147395.7941887302,39338.36310912686,0.9814973528234897,5.059560258808964,0.9770896575795515,5.212792790477583,0.9755927958360493,5.335846411878477,0.9680446145833118,5.477430514533264
Ponta Porã,49972326003861,0.0,24.373195096850395,26.12203162163496,25832.77120353272,231.76575937867165,0.0,24.373195096850395,25.956165805459023,25762.033035768476,230.93716925382614,43575.11134670272,43694.414541092956,17489755.887323737,0.0,106.32194492220879,109.29235439002514,89221.5360311425,830.7143828868866,150963.6880312459,BUNGE ACUCAR E BIOENERGIA S.A. - Ponta Porã - MS,MS,5y_1985_2024,0.9972696008026829,3.4549882317171274,400.27440740452715,,,1.0,4.362248958321765,0.9936503477762211,4.183914787833972,0.9972616887593317,3.453812033102401,0.9964248811944144,3.584284344304802,389.42296539886905,0.0,10697.423473646682,6492.535912417518,380.7962576289387,0.0,10671.64786484633,6479.367658302831,1653.216542019096,0.0,37091.3557236367,21951.251052248477,0.9778474601232251,4.245298015040736,,,0.997590484394317,3.4673167623037453,0.9979717857101873,3.380998018087951
Itápolis,49976251000103,4431.456768504691,11994.476516294628,11029.902972305961,31372.05218319171,2452.937064738893,4291.235564978421,11511.578790978301,10550.624387964928,30266.636360570992,2310.893937833461,123020.41151967643,128071.78666339803,63485855.50494154,26277.105081686845,70419.40505368904,65117.96996355542,175604.39746169993,15112.523999493904,740215.126949549,MALOSSO BIOENERGIA S.A. - Itápolis - SP,SP,5y_1985_2024,0.9605582519357072,5.7796892370604915,495.70523812396635,0.9683577634057378,5.9296765046753555,0.9597399915986076,5.870986112484651,0.9565473435673539,5.9037663456382665,0.9647643126383371,5.597478814464805,0.9420926329715876,6.16099133432214,13911.867767889127,10816.11785570985,28909.35687180383,13153.61866295931,13459.607944504858,10356.138832676439,27745.129177947572,12528.566522221414,77828.30938118335,64775.61038946462,167800.86178784556,77278.94383093037,0.9674910780543674,5.594382485493706,0.9574728170338318,5.98880404721824,0.9597283433519836,5.804378925893949,0.9524805943707302,5.875109033573282
Tarumã,50227255000160,4340.081336486311,20925.848870951293,16175.816049257708,6027.852399328935,346.61590753372974,4159.416149660419,19988.217962824423,15336.368436977938,5748.106763625145,327.3661282869823,93010.5337422316,97776.47215281865,43441903.72291812,24262.451684196556,118798.43553583717,93978.85599449617,33542.10088566291,2034.2977575405555,560860.1395470502,DESTILARIA ÁGUA BONITA LTDA. - Tarumã - SP,SP,5y_1985_2024,0.9512567972064058,5.736146203664007,444.2981298713773,0.9583728569077564,5.590321886418656,0.9551926942649164,5.67711428427403,0.9481047750714072,5.809837086939967,0.9535911603052966,5.5645192787728295,0.9444636589713523,5.8690259544495795,6300.023117512845,18809.81042435219,22279.46819319363,2570.955854202018,5886.049450324534,17783.098477890297,21340.62685005674,2441.283522585122,38814.16105617273,112147.14724868575,122601.82803554322,14680.861348915218,0.9342901352159257,6.1609553381283435,0.9454161459738767,5.962162548086824,0.957860693307585,5.502906396706455,0.9495625989046224,5.710273603072781
Jaboticabal,50376938000189,122336.87331567566,10197.130117112078,2942.7857979201513,1500.1310240664318,535.0444599546346,116943.05886975778,9334.95250244941,2725.5363757416894,1333.4069406042204,493.57790136410324,149439.722755433,158047.30106957708,94610326.25012366,706993.4068169467,67918.94488283432,18865.480115211954,10649.288754438126,2907.8555072615545,944635.6037346177,USINA SANTA ADÉLIA S.A. - JABOTICABAL - Jaboticabal - SP,SP,5y_1985_2024,0.9455379607504036,5.976917020043014,598.6203219533209,0.9559101495752651,5.779070427872019,0.915448993514771,6.660594118423351,0.9261755910566085,6.410755457820055,0.8888603190071561,7.098905751292917,0.9224988544053943,5.434792292790222,11779.078150032985,4284.570152881683,3542.506301038932,929.1817508944988,10579.62813923975,3979.073732542904,3187.834648337435,862.6536453957652,80623.76664863575,27162.619810995802,24077.17823630741,5437.062961985959,0.8981711475621821,6.8446584377581345,0.9286984669551249,6.339637079515895,0.8998811512071324,6.796650786265687,0.9284014075451991,5.851452589067577
Pereira Barreto,50376938000936,5.112960644066334,5408.955616580065,5455.807691798287,18891.29149537078,2402.424845112656,4.526009202003479,5001.896509068093,5102.861533786444,17572.1423524082,2232.762773334922,73613.78035012924,78916.95768995155,28586216.661975626,37.993211314082146,34418.54418583874,33850.45232487006,118967.34045612848,15040.874552171721,492317.2204285438,Usina Santa Adelia S. A. - Unidade Pereira Barreto - Pereira Barreto - SP,SP,5y_1985_2024,0.9328005349540031,6.23842118144945,362.23161027424516,0.8852032153339532,7.430765452531661,0.9247434927614836,6.363251360454063,0.9353081747103317,6.204480479720249,0.9301715743846399,6.297469947212495,0.929378822349892,6.260705546219247,1642.7373751165235,2300.430925150946,34830.87332663229,7979.32345354598,1554.782028004527,2073.0417861866017,32650.685063284927,7421.082294853529,9666.885500440701,15981.008656948861,214172.0760472056,50182.04549362554,0.946458059307406,5.884620175367353,0.9011536766967154,6.946963059062616,0.9374064427583458,6.148914901982831,0.9300390362738873,6.289010062792333
Pradópolis,51466860000156,137394.82207881587,5163.611221616702,1016.829428949806,529.3119131220615,618.3649569380809,132319.36953300895,4736.188008004077,948.7914308598813,470.16107709247115,586.6588806364466,152371.72603406128,159050.74812096026,93029511.52040724,750457.5164368672,31987.671565589542,5531.092840671189,3356.1039002093607,3096.7732162108023,877091.2230897826,SÃO MARTINHO S.A (Unidade São Martinho) - Pradópolis - SP,SP,5y_1985_2024,0.958006974718412,5.514536922660325,584.9045830935485,0.9630593608331514,5.462050935270114,0.917223974604579,6.194825712609393,0.9330880911263602,5.43954834822569,0.8882495659682047,6.34050324016688,0.9487259490598702,5.008002444939475,10108.169913599073,1845.531213354743,1569.3732810954543,804.7341134684926,9437.383438231025,1679.0162202879492,1427.8834736109363,766.2739723294973,58331.067047957156,11184.356753847529,9111.511040572794,4035.1302878569736,0.9336391769131619,5.770685252281047,0.9097739491687553,6.060237113799333,0.9098431143253852,5.805827810584856,0.9522076416355361,5.0142403811677845
Iracemápolis,51466860002957,55306.76336262927,7986.539108826657,3446.8219183031833,1805.3287877579826,379.45741091323833,48835.52788081801,6435.503650673638,2646.997560671644,1468.4743748113515,285.5560757959006,92021.81769881543,108399.3098646863,64869888.96525957,386009.4076789567,65094.5091095652,29832.621269204337,14607.639759941372,3416.084107492368,816761.4183700664,SÃO MARTINHO S.A. - USINA IRACEMA - Iracemápolis - SP,SP,5y_1985_2024,0.8489151620401022,7.534747401894172,598.4345199820548,0.8829937771013396,6.979425014405795,0.8057937941556153,8.15052780967707,0.7679530951731673,8.655109540411207,0.8134110444419563,8.091401333095915,0.7525378806244795,9.002549454155854,31096.723174349736,4389.505051151211,2764.6792794810794,1223.4917712739577,25778.03384457175,3512.7648195128236,2075.699893928509,983.259598031757,246453.35732407312,36445.43514502569,24913.59968468389,9988.764291124015,0.8289630293212009,7.925380302686079,0.8002644440724702,8.302857547792854,0.7507922923768975,9.011388724033148,0.8036503563958918,8.16414505242094
Américo Brasiliense,51466860005034,59592.393869083804,15305.16802854453,5419.534295046036,5515.875151321963,755.5906768707961,54286.660009680076,14390.780064987815,4847.876115731543,5172.673022796622,659.5733042649779,111662.3712543654,122030.71117844255,78990169.04436468,389629.9761221848,88355.3474269602,37166.24487927942,32297.50687555764,5442.934157893063,784764.0747917745,SÃO MARTINHO S.A (Unidade Santa Cruz) - Américo Brasiliense-SP,SP,5y_1985_2024,0.915034995502765,6.4308735662798275,647.2974571856691,0.9109662573539219,6.53825011591492,0.9402562610321326,5.772909337693988,0.8945189479035048,6.857830000864254,0.9377792065429386,5.855373080338312,0.8729240903243213,7.203548593842417,15042.184987292772,8780.813185596002,9758.70281989636,1860.4481647902842,13770.734298060572,8050.19018493172,8828.668405455965,1655.2158484561185,96504.0945660805,57065.86560573788,65554.28633943394,12747.818818647136,0.9154743349914731,6.415563606457741,0.9167932416711938,6.498927194960532,0.904696922162215,6.717520509568109,0.8896866248583173,6.852015046645555
