cidade,cnpj_clean,dem_area_1985,dem_area_1990,dem_area_1995,dem_area_2000,dem_area_2005,dem_area_2010,dem_area_2015,dem_area_2020,dem_area_2024,dem_area_le12_1985,dem_area_le12_1990,dem_area_le12_1995,dem_area_le12_2000,dem_area_le12_2005,dem_area_le12_2010,dem_area_le12_2015,dem_area_le12_2020,dem_area_le12_2024,dem_cane_area_le12_total_ha,dem_cane_area_total_ha,dem_elevation_x_area_total,dem_slope_x_area_1985,dem_slope_x_area_1990,dem_slope_x_area_1995,dem_slope_x_area_2000,dem_slope_x_area_2005,dem_slope_x_area_2010,dem_slope_x_area_2015,dem_slope_x_area_2020,dem_slope_x_area_2024,dem_slope_x_area_total,emissor,uf,schema,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,share_slope_le12_1985,mean_slope_pct_1985,share_slope_le12_1990,mean_slope_pct_1990,share_slope_le12_1995,mean_slope_pct_1995,share_slope_le12_2000,mean_slope_pct_2000,share_slope_le12_2005,mean_slope_pct_2005,share_slope_le12_2010,mean_slope_pct_2010,share_slope_le12_2015,mean_slope_pct_2015,share_slope_le12_2020,mean_slope_pct_2020,share_slope_le12_2024,mean_slope_pct_2024
Aparecida do Taboado,15444904000183,8.994881495833397,621.6127163767815,2267.1643229052424,32.532932087779045,2949.194030026127,17524.465771449635,5146.912771876799,2847.007246287343,1249.7107818125216,6.9775465205311775,559.3960832059383,2001.258086219839,29.5906932502985,2643.0388872643603,16039.190619257559,4649.400473077039,2521.4997523645275,1160.425621755275,29610.77776291537,32647.595454318056,12653926.012285532,99.19890673458576,4192.190521225333,16069.863586794161,211.8151621967554,20270.96981493445,114397.98102914667,34689.55141090867,19941.282519200795,7562.168306910875,217435.0212580523,ALCOOLVALE S/A - ALCOOL E AÇÚCAR - Aparecida do Taboado -MS,MS,5y_1985_2024,0.9069818879723643,6.66006234861299,387.5913627388412,0.7757241186293907,11.028372834098661,0.8999109388664253,6.7440552787602535,0.8827141755897695,7.088089480078596,0.9095612154003853,6.510792252762348,0.8961902337910759,6.873393072328601,0.915245624513596,6.527901193742558,0.9033377247972393,6.7398755231399194,0.8856667841828307,7.00429636953167,0.9285553414784886,6.051134724102374
Rio Brilhante,15527906000721,0.0,2352.8320484017922,1502.127611353,731.8147546910479,6360.376717376885,28531.563119307306,19587.506117934838,3764.423373833766,934.6249978166293,0.0,2348.0817297330095,1499.2113243927558,730.3984262608722,6343.049274425384,28429.880710797275,19527.755122023238,3727.7107077610844,927.8785229619812,63533.965818355595,63765.26874071525,23063321.64268171,0.0,8384.359432704834,5102.217554622831,2648.3667611330748,23236.12551384165,100329.62454099883,72084.87960459222,14831.905565269262,3611.3636130931914,230228.84258625587,Biosev S.A. – USINA Passa Tempo - Rio Brilhante-MS,MS,5y_1985_2024,0.9963725876652354,3.6105680589604523,361.69096591535845,,,0.9979810209266703,3.5635180328319978,0.9980585624428956,3.39666052075772,0.9980646353177537,3.618903204884332,0.9972757206496652,3.653262463268776,0.9964361430852969,3.516443320033377,0.9969495353031752,3.680145862907448,0.9902474662313838,3.940020580141108,0.9927816237845034,3.8639707064648086
Lagoa da Prata,15527906002937,2.01882703602314,376.9517258088671,132.42551049844306,826.6235481782286,2804.982008094151,4732.869317713175,7500.124405420645,10745.833747739038,1652.6349390129833,0.9250664412975311,347.83577818978654,113.40626170740407,746.4264639751,2656.311815502305,4427.1624561226545,6862.740293467571,10111.384615045288,1571.7113245184808,26837.90407496989,28774.464029501552,19814085.940585062,25.617825508117676,2031.2143849428962,887.428857484869,5511.460424419829,15889.137782445432,29341.964109409266,49423.27208860517,62976.182435786366,9353.172644795683,175439.45055339765,BIOSEV S.A. - Usina Lagoa da Prata - Lagoa da Prata-MG,MG,5y_1985_2024,0.9326986611272353,6.097053636638552,688.5996528126572,0.4582197606783625,12.689460291051919,0.9227594791969629,5.388526556243494,0.8563777574316952,6.701343677246406,0.9029823377523268,6.667436993013779,0.9469978088405422,5.6646130836473105,0.9354077112489909,6.199614259281238,0.9150168613880043,6.589660306552376,0.9409585940386208,5.860520822689703,0.9510335812319004,5.659551558544293
Rio Brilhante,15527906003585,0.0,956.4835650283917,533.2948982486246,300.8650621408341,1554.9507443340385,23121.200204148998,14779.934689956088,2488.2819518812726,543.1797849706575,0.0,951.9917606223448,530.8821115040896,299.7831941107032,1549.5427459360922,23035.833923188457,14689.371192056673,2455.497527814729,534.692069659309,44047.59452489241,44278.19090070891,14845918.105911154,0.0,3445.1242205512876,1944.0394504511473,1132.892498548767,5766.179605047669,82608.91672941511,53767.24450721823,9618.040631911159,2186.418172896785,160468.85581604016,BIOSEV S.A. - Usina Rio Brilhante - Rio Brilhante - MS,MS,5y_1985_2024,0.9947921003291756,3.624105966205385,335.28736842935166,,,0.9953038352458116,3.6018645238813116,0.9954756988066852,3.6453366736406076,0.9964041420348619,3.7654504995946096,0.9965220773599086,3.7082715488311075,0.9963078784748716,3.572864557203709,0.9938725373420656,3.63785399835065,0.9868244737933509,3.865333920313738,0.9843740221079712,4.025220071499707
Leme,15527906003666,38645.79400915583,12606.149477720695,8748.594121176357,7749.041187246143,6408.418014051167,10225.53633464122,8028.3543386256,4311.220856439424,633.6085975250778,35831.331359408265,11366.648604964741,7828.362779894616,7292.449759257687,5935.244539287335,9503.222054903648,7543.415719042017,4032.681290903133,571.4246384010888,89904.78074606252,97356.71693658148,62131796.28287368,238913.00702414417,83140.85662149741,57140.92707454493,44270.37745648727,37936.48091016136,58667.01213051968,45865.29868026417,25033.813897821427,4036.320263282867,595004.0940587234,BIOSEV S.A. - Usina Leme - Leme - SP,SP,5y_1985_2024,0.9234574005266306,6.111587497823199,638.1870531167003,0.9271728600250582,6.182121836273871,0.9016749027967208,6.595261841725363,0.8948138033910752,6.531441084486112,0.9410776872963403,5.7130135699046525,0.9261637624564524,5.919788757066318,0.9293617218599503,5.7373041580002475,0.9395967592946824,5.712914097425849,0.9353919516509454,5.806664685347736,0.9018574568481487,6.370368519380945
Pompéu,16617789000164,4.392309844493866,86.19613613933325,369.85495813190937,288.47636442631483,1610.2200132459402,2182.1473309621215,5784.445954421191,9930.985236200018,1523.21207218699,4.392309844493866,76.39276605844498,349.3156279399991,253.74661593139172,1523.8517083749175,2100.1040403842926,5562.743594031854,9423.347216369708,1434.641841159089,20728.535720094194,21779.930375558317,14789759.601595532,11.698392540216446,609.884446233511,2187.008169710636,1948.5498141050339,9199.987020894885,11486.002512350678,29706.273035696326,56008.88139510377,8935.616183210763,120093.90096984582,AGROPÉU – AGRO INDUSTRIAL DE POMPÉU S/A - Pompéu - MG,MG,5y_1985_2024,0.9517264455241781,5.513970839163772,679.0544940489234,1.0,2.6633805342492805,0.8862667107833994,7.075542751100265,0.9444665273769701,5.913150876108132,0.8796097262110564,6.754625523585138,0.9463624199422797,5.713496879441472,0.962402497112028,5.263623747754205,0.9616726714820656,5.135543364008978,0.9488834181345986,5.639811163039745,0.9418529877453412,5.866298164497362
Pirajuba,19537471000161,1110.9814752663174,5491.605273979902,2995.4795684989763,4644.27363200211,16524.752179951323,43437.68534526911,14854.48904831792,7136.803353464019,1277.330278394094,1093.0533173258104,5396.488916236162,2922.072658772416,4554.382606049291,16221.449598982055,42485.01524117639,14461.886835112084,6862.643886926945,1207.258907571201,95204.25196815238,97473.40015514378,52999109.86213414,5424.528513338402,26540.16443594016,15099.85611176865,23257.34449198842,78835.53223394274,215168.27332964377,76289.56061497868,38072.671479922596,7635.172813964884,486323.1040254883,USA - Usina Santo Ângelo Ltda. - Pirajuba - MG,MG,5y_1985_2024,0.9767203341282883,4.989290444895027,543.728953517349,0.983862775087038,4.882645331271675,0.9826796805308611,4.832860905296976,0.9754941043502613,5.040881023046047,0.9806447610378918,5.007746385081613,0.9816455594815364,4.770754282753483,0.9780681199626473,4.953493069885185,0.9735701300846633,5.135791636240594,0.96158511689915,5.334695324264905,0.9451423237919411,5.977446039691552
ARAPORÃ,19818301000155,2282.986215494573,2783.495137631017,5108.425902472729,2969.559625286857,8958.32773229211,14274.060561465192,15444.479876612275,6896.614945799727,1036.1664532759028,2249.5419914722443,2734.7585249757944,5046.005960659975,2910.8906608412663,8731.229472013372,13903.553446330041,15006.87277010241,6506.305206364073,1001.082699391801,58090.24073215096,59754.11645033037,32715545.343675207,10677.526874959469,13271.77994681702,23838.664337870126,14557.293811668133,45267.37557791786,71539.14408752999,79094.54650998581,39486.18362885352,5611.152972735261,303343.66774833726,ARAPORÃ BIOENERGIA S/A - ARAPORÃ - MG,MG,5y_1985_2024,0.9721546260404924,5.076531723140559,547.5027878768732,0.9853506675619224,4.677000151157877,0.9824908576284774,4.768026991458083,0.9877809832217515,4.6665381456019634,0.9802432104928946,4.902172594113819,0.9746494806770559,5.0531055494590165,0.9740433275072836,5.011828538871401,0.9716657919200933,5.121217881202943,0.943405606590612,5.725444140230266,0.9661408128267593,5.4153007511440485
João Pinheiro,21783238000100,0.0,30.678124889731407,79.7528338432312,379.44131853431463,616.0128381103277,1058.3498339871273,3419.8105314712025,8877.283442730646,1629.3427288505086,0.0,30.081578865647316,79.07101628184319,368.1939650326967,599.9093922302127,1026.3092957729802,3342.461023216943,8631.098050389628,1559.390482042993,15636.514803832944,16090.671652417088,12912296.45609207,0.0,155.45020705461502,386.21742255985737,1988.5344494581223,3128.079224526882,5849.12397704738,17996.199529376976,46487.45681194675,9494.674436660316,85485.7360586309,Destilaria Rio do Cachimbo Ltda. - João Pinheiro-MG,MG,5y_1985_2024,0.9717751465945847,5.312751257700887,802.4709431040083,,,0.9805546777637715,5.0671352181191285,0.9914508672791709,4.842679613354409,0.9703581213952567,5.240690331615243,0.9738585872179,5.077944859270358,0.9697259477110318,5.526645150036961,0.9773819316764945,5.26233818036551,0.9722679360269146,5.236675961948022,0.9570671992031619,5.827303408018245
Monte Belo,22587687000146,103.51337873190641,1043.992276854813,943.878340870142,1628.486754088513,3311.329895032153,1661.3262190030193,2538.5354160958354,1668.8078026046062,327.67641512304544,58.138214468955994,586.4540885090828,496.9086374491453,876.8302859242349,1739.9047571174362,945.2619286061501,1391.3435030443995,852.0356315742521,153.5109954252839,7100.38804211894,13227.546498404034,11059519.795815218,1215.7320829331875,11969.127255648375,11158.114393129945,19142.49320624646,39626.630411537546,19054.404937623352,29621.186929756113,20150.62217384103,4156.45173715055,156094.76312786658,Usina Monte Alegre Ltda. - Monte Belo - MG,MG,5y_1985_2024,0.5367879858124585,11.800734410323196,836.0975935446231,0.5616492783945403,11.744685545255578,0.5617417882399147,11.464766091668041,0.5264541158885535,11.821559951088092,0.5384325563120771,11.75477366222778,0.5254398722784284,11.966983558777303,0.5689803229454914,11.469393981549342,0.5480890651445901,11.668612831611505,0.5105654649052036,12.074860953065281,0.468483504885877,12.684622833137883
Urucânia,23796998000188,0.0,0.0,28.634877175092697,0.0,0.5036902725696564,5.290409073233604,3.1896925270557404,154.47026199102402,257.0111787468195,0.0,0.0,4.9547911658883095,0.0,0.0,1.8477836400270462,1.3432672023773193,35.171777315437794,45.16881971806288,88.48643904179335,449.1001097857952,208876.49733543396,0.0,0.0,644.7326499372721,0.0,9.473113775253296,89.17796996235847,57.68998420238495,3186.8913738429546,5886.237159773707,9874.20225149393,COMPANHIA AGRÍCOLA PONTENOVENSE - Urucânia - MG,MG,5y_1985_2024,0.19703054422319832,21.98663958511071,465.10008077054493,,,,,0.1730334352611823,22.51564223568858,,,0.0,18.807418548952104,0.3492704655630049,16.8565358043005,0.421127488302839,18.086377828911285,0.2276928702139546,20.631099687188588,0.17574651786861953,22.902650337914725
Naviraí,23858708000183,0.0,574.0829036652166,253.27895694971085,93.19497154653072,4585.282658160142,18777.992220656513,6084.031366207173,3539.7663084854103,3016.7854476656107,0.0,573.1763910918552,253.27895694971085,93.19497154653072,4569.307599932365,18715.0514064371,6049.272649489811,3522.137354700706,2993.066984453359,36768.48631460143,36924.414833336305,12510231.476785837,0.0,2209.772158866069,802.9743305742741,371.63324822485447,17298.027804597805,75804.65362727689,25698.0271951267,14042.681880688435,13539.669222245846,149767.43946760087,Rio Amambai Agroenergia S/A - Naviraí - MS,MS,5y_1985_2024,0.9957770889684053,4.056054514163539,338.806492486139,,,0.9984209378687751,3.8492213315495705,1.0,3.17031600352692,1.0,3.98769635375986,0.9965160145145365,3.7725106812801568,0.9966481605977993,4.036888115433814,0.9942868938989328,4.223848571501864,0.9950197407827617,3.967121176057805,0.9921378355790582,4.4881114209573125
Canápolis,28144326000101,77.55201567662697,2201.9320420012173,2416.742653866463,1948.3609401319832,14028.686845280637,11115.84007645191,2900.3740361747205,6063.150631766576,4689.10063712109,74.17413673064871,2139.126894986659,2318.102640386276,1872.3084840689219,13508.61720320819,10683.842445959823,2801.1095140539837,5827.13621725142,4497.664546118531,43722.08208276446,45441.73987847123,28918556.340476252,481.51899724316354,12171.755137303531,13793.209493614588,11500.613606641573,81133.13799764297,64816.928340161314,16040.051000719093,34662.31626182035,27738.79376858876,262338.32460373535,CANÁPOLIS AÇÚCAR E ETANOL S.A. - Canápolis - MG,MG,5y_1985_2024,0.9621568672259073,5.773069545869709,636.3875242852858,0.9564436988967097,6.208981069569882,0.9714772546034263,5.527761486336009,0.9591847260516645,5.7073555066143715,0.9609659306463465,5.90271205388798,0.9629281309214338,5.783373660873813,0.9611367537207338,5.831041819094826,0.9657752686782234,5.53033877722688,0.9610739648659544,5.716881926075626,0.9591742413274174,5.91558934542706
Barra do Bugres,33664228000135,20.231586650013924,4.576416023075581,1024.564813021965,7038.424329479799,12837.361380555029,12217.563027625865,7722.04635320899,3262.1404161118994,402.9727360050176,20.058617778122425,4.576416023075581,1022.4899061959457,7015.573336815104,12766.907263376112,12134.938782205767,7667.684305246145,3224.1943104677925,397.0949040616845,44253.51784216974,44529.88105868165,8524651.79971871,92.69790282845497,20.027827367186546,3651.6391695253988,25944.29545730481,48547.94035788201,46237.65118288129,29528.081000000242,12915.114470621946,1704.1631557563358,168641.61052416769,Usina Barralcool S/A - Barra do Bugres - MT,MT,5y_1985_2024,0.9937937580352457,3.7871560964182933,191.4366622377655,0.9914505532915591,4.581840486959098,1.0,4.376312657372186,0.9979748408303235,3.5640880138708355,0.9967533937149845,3.6860942510441563,0.9945117913961949,3.781769393157258,0.9932372564615978,3.7845232374353674,0.9929601500073548,3.823867359683679,0.9883677276868007,3.959092136817119,0.9854138222808703,4.228978795565753
Lins,35637796000172,1534.2445939790969,8689.82819877904,6471.725077447704,7950.036485953218,14683.750961557502,35024.514397965024,17717.13319052662,6077.063536500608,2898.633908055518,1224.3636984856398,7438.288086422459,5659.089370722893,6994.669367113973,12966.336437956585,30837.986978652956,15306.092838836155,5247.041999060646,2467.5129312863537,88141.38170853764,101046.93035076433,44984041.80643235,13058.891816145298,65450.27241886971,46676.54729883058,56851.774519352,104057.84696919838,250781.21299525915,132781.98189309557,45774.544779127544,22088.824641572668,737521.897331451,LINS AGROINDUSTRIAL S.A. Lins - SP,SP,5y_1985_2024,0.8722816358950475,7.298805562635998,445.1796967040878,0.7980237983503177,8.511610122266605,0.8559764262620948,7.5318258222948264,0.8744329066825417,7.212381048367819,0.8798285868841902,7.151133786593611,0.8830397949340628,7.086598461225945,0.8804686519920656,7.160162454952692,0.863914758343655,7.494552333336542,0.8634173343005859,7.532345927303925,0.851267531380542,7.6204258082354555
Nova Andradina,37216363000250,237.10373985022306,642.3647951294686,746.7738525421888,2070.3240846664003,2500.6705950516985,7469.293561863461,13849.771901760672,12420.677491579774,4108.838046824698,236.52237285673618,638.2137422223593,743.3709073142678,2060.025293019443,2485.1402403358147,7407.678852732041,13757.045292418872,12310.089854453328,4037.115667319064,43675.202222671935,44045.81806926859,16070396.164812693,1010.8380663841963,3003.867390864737,3106.338053620972,9115.186232003745,11565.291594511506,33131.419367432245,61088.520407278455,59389.78283166366,20411.019559350316,201822.26350310986,ENERGÉTICA SANTA HELENA S/A - EM RECUPERAÇÃO JUDICIAL - Nova Andradina - MS,MS,5y_1985_2024,0.9915856745806422,4.5820981956950915,364.85634435350045,0.9975480479816382,4.263273396795581,0.9935378574003692,4.67626403819236,0.9954431382187036,4.159677046868055,0.9950255171529742,4.402782298440252,0.9937895239994364,4.624876070201644,0.9917509321837328,4.43568311956486,0.9933048276896161,4.410796137336564,0.9910964891245735,4.7815252325748885,0.982544364443602,4.967589212995122
Pirassununga,38278706000192,31127.176319078222,10290.86346875067,11899.025354132436,9158.491691534542,9998.029993732565,14166.780732632764,10731.271686869275,4321.908310769177,1293.5559996496813,28115.273049557738,9238.114781608505,10502.228172277237,8085.358476616119,8672.636397829945,12578.689902406784,9512.134653475003,3904.077669084363,1100.7733801462778,91709.28648300195,102987.10355714933,66428612.496152215,209506.1050742625,68960.597067931,81350.66243515277,61836.94544847671,70904.93647197123,94032.41991100773,72610.97223988999,27852.796497923544,9529.560350448945,696584.9954970643,UPI São Luis - Pirassununga - SP,SP,5y_1985_2024,0.890492919165465,6.763808005441353,645.0187470248625,0.9032387891967427,6.7306492219743586,0.8977006457875036,6.701147797494095,0.8826124711659595,6.836750071038409,0.8828264248019845,6.751870016504397,0.8674345249280643,7.091890754120481,0.8879003734018514,6.637529138458874,0.8863939830275659,6.766297076304235,0.9033226501719904,6.444559785898498,0.8509669318099776,7.3669484375084835
Marapoama,43533819000399,14695.041918652492,26609.626506675046,12745.835252268671,19659.703834277454,21297.594212824424,21006.347839128095,7488.088323751881,4155.902794700802,1293.1173678142768,14005.780110067335,25186.71799017328,11955.191526743187,18338.562893172428,20028.8991501916,19474.386063971793,6990.568598376098,3801.980842947054,1140.3896923296593,120922.47686797242,128951.25805009315,63795392.31588982,88906.09600504332,164570.73678656342,80778.949412291,125993.7381978289,132027.0774945949,134121.92389188262,47043.76656646828,27524.54286577287,9426.606089989345,810393.4373104348,USINA ITAJOBI LTDA. - AÇÚCAR E ÁLCOOL - Marapoama - SP,SP,5y_1985_2024,0.9377378607737055,6.2844942311119185,494.72485403056316,0.9530956214755486,6.0500743378073905,0.9465265506020979,6.184631593580644,0.9379684650023422,6.33767405693659,0.9327995501742216,6.408730226045112,0.940430123235756,6.199154523053798,0.9270714839681581,6.384828287097886,0.9335585126850503,6.2824801915393484,0.914838731982607,6.622999676717526,0.8818918689934779,7.2898302386293805
Fernandópolis,43545284000104,66.24891567975283,1362.0113301139252,3870.0076103738415,3720.9214478164035,4662.825455522304,15811.079982644937,28485.93917394125,7731.631362566615,2196.847980665751,63.14109888672829,1217.2970908876437,3436.242997286074,3310.8348866800475,4189.16263287567,14385.821491724106,25991.867341268353,6892.194510002698,1943.1810334169397,61429.743083028276,67907.51325932481,30995328.412110236,401.39015804231167,9546.11713517279,27502.292885262883,26222.66072463674,31945.36305648299,106367.14493998245,189700.5287151259,54000.26852102502,15775.42299268439,461461.1891284155,ALCOESTE BIOENERGIA FERNANDÓPOLIS S/A - Fernandópolis - SP,SP,5y_1985_2024,0.9046089325704025,6.795436424923855,456.4344492154419,0.953088790040765,6.058818531953507,0.8937496069036541,7.008838270364687,0.8879163410622167,7.106521654257463,0.8897889764974715,7.0473567078459345,0.8984172092297251,6.851074174060982,0.9098569805171267,6.727380106655368,0.9124455115401476,6.659444421220372,0.8914282363967679,6.984330471635281,0.8845314061412943,7.18093519966897
Adamantina,43619832001760,859.6874674467479,27312.08160801886,17612.933287975837,12398.711713337023,22255.698999110125,20068.00670214783,7683.823406819647,3267.795898540435,1160.4191285528389,801.5178394216824,25758.074629642826,16509.328975413915,11539.56437225304,20839.129472538767,18587.8888453426,7156.418403077183,2970.154484727862,1059.7749596892033,105221.85198210708,112619.15821194935,42093044.53781566,5544.53228924064,170419.20148373186,112456.85049102582,80618.63586870351,142204.29455198167,132874.20665415094,49496.89632558314,22816.401527246424,8196.485793513351,724627.5049851774,BRANCO PERES AGRO S/A - Adamantina-SP,SP,5y_1985_2024,0.93431573857158,6.434318250021261,373.76451046274485,0.9323363079866362,6.449474372015419,0.9431018477214942,6.239700215076121,0.9373412540365811,6.384901858897003,0.9307067249446718,6.502178430520633,0.9363502567756691,6.3895676589473815,0.9262448992182758,6.621196047334872,0.9313616443508612,6.441701442754789,0.9089167674316763,6.982199083314046,0.9132691228649866,7.063383903137831
Promissão,43932102000581,5966.425110934207,20431.662099155725,10792.544239880757,11268.76623428724,13071.231858953222,32935.35467642624,12141.908122353841,3987.252951373101,1758.3285864309353,4811.801139815327,16470.161504866883,8869.794907107102,9238.466607747652,11079.206945136335,26786.546951726963,9826.700870018965,3256.175342140712,1407.1422227033215,91745.99649126326,112353.47387979525,50634018.0909813,49642.035910973595,170388.33427784318,87703.36408725336,90771.72284528437,100080.17589865036,270927.9015638546,100760.33167205441,32488.08308385394,14863.736557177706,917625.6858969454,RENUKA DO BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL - Promissão - SP,SP,5y_1985_2024,0.8165835316264496,8.167310312796335,450.6671342014189,0.8064797680938138,8.320231124664327,0.8061097244529832,8.33942600709337,0.8218446651653568,8.126291830537111,0.8198294663028826,8.055160694441875,0.8476023579634969,7.656522122671997,0.8133067706387768,8.226050826705489,0.8093209708882192,8.298558237856351,0.8166462930372587,8.147986465886477,0.8002726188735555,8.453332711463332
Araras,44207249000148,63342.539518321086,15841.008746134155,6848.617319701612,5722.763396263503,5081.158353510528,6695.786045506072,5309.808373267656,3521.3563305448088,622.9124049745354,58149.36010180493,13706.167975594748,6028.159282766545,5305.184090174034,4439.496934160796,5596.317700523226,4745.358376462582,3168.796815228404,539.2480695499218,101678.08934626516,112985.95048822393,74315876.82269275,404113.64484347496,116247.96066425118,47203.08985634564,35128.67186469762,35738.99000595527,50758.64647597297,35167.930990731475,23087.391679446257,4553.323044369093,751999.6494252444,USINA SANTA LÚCIA S.A. - Araras - SP,SP,5y_1985_2024,0.8999179889791931,6.655691669413556,657.7444054023194,0.9180143477668102,6.379814385663995,0.8652332812416131,7.338419069594944,0.8802009225168952,6.892353252174738,0.9270318765297699,6.138410664965422,0.873717492211906,7.033630428239559,0.8357969717803689,7.580685244571103,0.8936967293119635,6.623201539209056,0.8998796252857891,6.556391774153193,0.8656884422970612,7.30973248888057
Araras,44209336003583,60230.69777357037,15757.476962325181,6456.2336185780805,6116.611492558816,4342.361160014803,4127.390042219793,5742.990954778064,4002.6696991930694,690.5334969999452,55442.190653910424,13796.254437212616,5722.129930824129,5678.921320269387,3844.1317481401506,3714.9758530239847,5256.017746766874,3645.156016617517,612.3836546154876,97712.16136138057,107466.96520023812,69919481.48726083,382084.55562950973,112953.36774959251,44373.710704387886,37723.50039045712,29798.139374170467,27407.90359031195,36004.26892180834,25482.081211161672,4848.648116650125,700676.1756880499,USJ AÇÚCAR E ÁLCOOL S.A.- Araras - SP,SP,5y_1985_2024,0.9092297449669126,6.519921488268633,650.6137151726874,0.9204972331939151,6.343684694902721,0.8755370209455685,7.168239434501769,0.886295364894861,6.87300263991388,0.9284423781333991,6.167385395712931,0.8852630185479657,6.862197379747401,0.9000786974390228,6.640492735106623,0.9152056460047115,6.26925398373707,0.9106811929428934,6.366271295455333,0.8868268625287792,7.02159726894539
Ariranha,44330975000153,28156.33681482828,37702.43247146449,16242.977375280243,16550.325548701778,16455.618231681925,13513.89163384315,6981.282532611751,2904.9620549764422,647.7544673368627,26242.432439584823,34629.35554184259,14813.447439531104,15105.311411811528,15017.014059999055,12290.026901755702,6433.037883452865,2614.3360942280183,574.2147516565287,127719.17652386225,139155.58113072492,75212596.00157912,185681.9212161175,255852.26946990305,111674.16601968076,113458.63027919689,111092.59967506026,92926.9646058323,46366.4233798906,20360.903436589066,4740.442456254188,942154.3205385245,Usina Colombo S.A. Açúcar e Alcool - Unidade Ariranha - Ariranha - SP,SP,5y_1985_2024,0.9178156958281167,6.770510481023755,540.4928454211494,0.9320258033624773,6.594676091469747,0.9184912821752869,6.786094495721137,0.9119908928812089,6.875227579251248,0.9126896850072174,6.85537151189734,0.9125767168739287,6.75104381439612,0.9094365438729363,6.876402972857438,0.9214693508538203,6.641533724397854,0.8999553332372939,7.0090083971007955,0.8864697668814534,7.31827057209462
Palestina,44330975002288,1478.8249538189054,2920.030556086962,3065.476653953393,5779.258194954284,10935.167958224638,45077.36708602575,25270.283479264,9216.190106834736,2152.758121132354,1467.9834723046304,2882.779509570288,3006.242791720991,5637.875002435404,10661.705863511008,44113.84376209073,24574.587146738435,8932.33716050144,2066.598062643175,103343.95277151608,105895.35711029501,50781742.30942639,7122.907473761193,14779.392459367129,15630.727839454132,31141.696945709402,58847.062204632515,235674.91344957324,140038.36342850522,50106.04525854472,12531.342519693866,565872.4515792414,USINA COLOMBO S/A. - AÇUCAR E ÁLCOOL - Unidade Palestina - Palestina - SP,SP,5y_1985_2024,0.9759063625790362,5.343694634221391,479.54644750416026,0.9926688540883232,4.816599459839418,0.987242925784108,5.061382809354061,0.98067711194081,5.098955106800751,0.975536100352409,5.388528405409952,0.9749924193429557,5.381450237384972,0.9786251197392202,5.22823156463,0.9724697851887404,5.541622180195023,0.9692006194487253,5.436741720571283,0.9599768977093169,5.821063869963413
Santa Albertina,44330975002520,0.5040626898407936,439.6037616443108,1010.9110736978988,499.7337704681298,1663.2449695533983,14698.26307980652,24689.211987339222,7161.72630529389,2630.0722300715893,0.42005231231451035,415.45901395494445,948.490656099746,472.22588811148614,1582.0185356050438,13757.900756544575,22823.815073568305,6635.256867879101,2396.920830001346,49032.50767407686,52793.2712405648,21831310.68722697,3.5261770486831665,2577.236636092265,6142.485475711495,3019.617208719604,9546.172143910037,91168.7288998758,158176.20486296533,45446.318942099104,17278.613813289416,333358.9041597118,Usina Colombo S.A. Açúcar e Álcool – Unidade Santa Albertina - Santa Albertina - SP,SP,5y_1985_2024,0.9287643391266447,6.314420310131656,413.5244923116723,0.8333334737533983,6.995512898994561,0.9450761121809913,5.862635538996004,0.9382533051400657,6.0761877434405465,0.9449549260381674,6.04245177565437,0.951163878180756,5.739486557096458,0.9360222144510477,6.202687243034155,0.9244448581539376,6.406693131562038,0.9264884728943598,6.345721269536027,0.9113517121680355,6.569634710305694
Guaíra,44346583000182,86814.7829987478,13068.946097546586,14436.748829289947,10648.075962654106,7888.456177709587,12537.563024807938,4172.962645207785,1615.0757926304843,427.3207836969518,85818.52677101355,12758.72914733656,14091.372369262372,10418.079476160774,7742.459144278192,12325.412785982939,4092.6149628070643,1555.3982454834907,410.4550663827681,149213.0479687077,151609.93231229117,82243263.8676402,380281.957514006,62415.161227936595,68891.13586919915,50854.06297885846,35359.33375926,54108.060484693335,17659.250473286655,7742.047993015192,2194.84874170294,679505.8590419583,Usina Açucareira Guaíra Ltda. - Guaíra - SP,SP,5y_1985_2024,0.9841904530460029,4.481934980633654,542.4662000259508,0.9885243481199668,4.380382515262304,0.9762630476937798,4.77583737526117,0.9760765762353045,4.771928685870714,0.9784001835355048,4.775892204114474,0.9814923186308699,4.4824149317295925,0.9830788297211173,4.315676051049977,0.9807456502173603,4.23182567751151,0.9630496925164135,4.793612800304356,0.9605314837058228,5.136302341099063
