cidade,cnpj_clean,dem_area_1985,dem_area_1995,dem_area_2005,dem_area_2015,dem_area_2024,dem_area_le12_1985,dem_area_le12_1995,dem_area_le12_2005,dem_area_le12_2015,dem_area_le12_2024,dem_cane_area_le12_total_ha,dem_cane_area_total_ha,dem_elevation_x_area_total,dem_slope_x_area_1985,dem_slope_x_area_1995,dem_slope_x_area_2005,dem_slope_x_area_2015,dem_slope_x_area_2024,dem_slope_x_area_total,emissor,uf,schema,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,share_slope_le12_1985,mean_slope_pct_1985,share_slope_le12_1995,mean_slope_pct_1995,share_slope_le12_2005,mean_slope_pct_2005,share_slope_le12_2015,mean_slope_pct_2015,share_slope_le12_2024,mean_slope_pct_2024
Valparaíso,08110543000173,789.6456797962679,29273.047979655636,18118.170329234385,43075.25529968225,8333.531927248281,731.2663404887213,26817.003830154856,16343.78522198808,39075.39687756741,7392.422625594746,90359.87489579381,99589.65121561679,39184660.134675175,5179.685416472952,195304.11346171983,123552.4812995362,293659.2036343322,58814.64462009394,676510.1284321552,DA MATA S.A. - AÇÚCAR E ÁLCOOL - Valparaíso/SP,SP,10y_1985_2024,0.9073219334824255,6.792976179497562,393.461164452101,0.9260689435765561,6.55950579987892,0.9160987898763499,6.671806557262281,0.9020659881763412,6.819258184154466,0.9071425486793494,6.817352598174814,0.887069575077,7.057589163099833
Ituiutaba,08164344000148,0.0,130.1247303900181,2441.2497548975784,22669.748600662864,13663.37779282621,0.0,126.90786430657495,2406.4287054687156,22370.781486601456,13447.597319172763,38351.71537554951,38904.50087877667,21297076.02700615,0.0,692.1364150749118,11789.218648494108,112531.58186942298,68890.65626238754,193903.59319537954,BP BIOENERGIA ITUIUTABA LTDA - Ituiutaba - MG,MG,10y_1985_2024,0.9857912197627314,4.984091527084943,547.4193357052991,,,0.9752785955920803,5.319022855996678,0.9857363838505234,4.829173510347662,0.9868120675121793,4.9639536746398925,0.9842073843726447,5.041993078648366
Edéia,08195806000194,0.0,213.02954896679697,1570.8226154747547,54332.908314233806,9010.278538693226,0.0,213.02954896679697,1570.0554001781286,54242.24270320897,8971.134189945196,64996.46184229907,65127.03901736857,32525719.9643176,0.0,620.7587702777456,5029.126632901383,179848.19096858855,30796.737519465354,216294.81389123306,BP BIOENERGIA TROPICAL - Edéia - GO,GO,10y_1985_2024,0.9979950389724508,3.3211215672426,499.41960290323345,,,1.0,2.9139561778563303,0.9995115837465873,3.201587870812144,0.9983312947192063,3.3101152974996,0.9956555894937176,3.4179562138077753
Chapadão do Céu,08322396000103,0.0,9.848847441375256,22.569216303527355,20631.192211231064,5212.512304256594,0.0,7.811274707317352,20.10906334966421,19510.12491523524,4862.758615602641,24400.80386889486,25876.122579232557,20962906.238300428,0.0,88.24000512063503,145.16054268181324,114070.03481940768,29568.120180191072,143871.5555474012,CERRADINHO BIOENERGIA S.A. - Chapadão do Céu/GO,GO,10y_1985_2024,0.9429853253392089,5.560012135004664,810.125480512473,,,0.7931156161991089,8.959424505849949,0.8909951980264975,6.431793675490895,0.9456615359637072,5.529008389409073,0.9329011293904591,5.672527651598141
Tupaciguara,08355201000113,0.0,3.815023221075535,1633.9480287214706,12378.338579420775,7275.184553530491,0.0,3.815023221075535,1625.295768619139,12296.960728798836,7116.834826883352,21042.906347522403,21291.286184893812,17740305.197825473,0.0,14.909441262483597,6919.660563334472,54471.176502594884,37170.07308182576,98575.81958901757,BIOENERGÉTICA AROEIRA S.A. - Tupaciguara – MG,MG,10y_1985_2024,0.9883342023016142,4.629866825939206,833.2190476314313,,,1.0,3.908086634995714,0.9947046907550041,4.234933083366769,0.9934257856900739,4.400524040694303,0.9782342667073243,5.109158786052777
Araçatuba,08391345000397,1007.860742235359,31794.803063648054,23816.312839481736,29076.027975382756,5550.273170376495,979.6180557699764,30540.701980221504,22600.65884352411,27539.26991171158,5133.902681214844,86794.15147244203,91245.27779112438,35106350.93759398,5243.448161333624,171212.40408104344,135664.25650502328,168639.92243991696,34601.67548689603,515361.70667421323,Figueira Indústria e Comércio S/A - FILIAL ALCOAZUL - Araçatuba - SP,SP,10y_1985_2024,0.9512180090144312,5.648091815271383,384.7470443123452,0.971977590472725,5.202552239215164,0.9605564129170404,5.384917898006913,0.9489570865082708,5.696274541713462,0.9471469051765848,5.7999642379865675,0.9249819826195317,6.234229275700474
Uberaba,08493354000127,0.0,1453.80481119936,1620.1008568707343,38162.624717520644,13330.878662926716,0.0,1428.7265409949948,1568.5911750901853,36373.08081033105,12212.091540823027,51582.49006723925,54567.40904851745,44368966.91619103,0.0,7394.850873646198,8901.956734833295,222890.97485690285,87956.9645876781,327144.7470530605,VALE DO TIJUCO AÇÚCAR E ÁLCOOL S.A. - Uberaba - MG,MG,10y_1985_2024,0.945298502653402,5.995240616284103,813.1037864880354,,,0.9827499056192583,5.086550007731501,0.9682058795524364,5.494692936603743,0.9531074206652246,5.8405567359881445,0.9160755153210534,6.5979870353397745
Itumbiara,08517600000133,1381.1411709735792,4028.539529552997,9986.429362114797,30612.16666643698,4893.193561319014,1358.3930024976532,3966.4139799583772,9679.00206501522,29790.881058210107,4633.8873403204725,49428.577446001815,50901.47029039737,26553715.207383983,6358.201448639877,18835.132610030967,53353.91544756252,156786.7334356499,28171.27286784994,263505.2558097332,BP BIOENERGIA ITUMBIARA S.A. - Itumbiara - GO,GO,10y_1985_2024,0.9710638447967698,5.176771010864962,521.6689234297694,0.9835294400355248,4.60358548587609,0.9845786421756886,4.675424548240909,0.9692154937513648,5.342641850546662,0.9731712682354063,5.121713047758559,0.9470067517769227,5.7572365602999085
Caçu,08598391000108,0.0,1.69425368309021,12.4605283588171,28664.207371887183,8374.544445970218,0.0,1.2708501741290092,11.95191776752472,28322.74913034033,8245.749221649767,36581.721119931746,37052.9065998993,19124876.356906515,0.0,25.11721883714199,80.89543431997299,137106.70376858034,41151.91885148018,178364.6352732176,RIO CLARO AGROINDUSTRIAL S.A - EM RECUPERAÇÃO JUDICIAL - Caçu/GO,GO,10y_1985_2024,0.9872834408092337,4.813782551507102,516.150502399682,,,0.750094384809635,14.82494569014588,0.9591822612455685,6.492135163974101,0.9880876440392438,4.7832023397601295,0.9846206291994275,4.913929243193908
Cerqueira Cesar,08657268000102,2789.027621250819,6337.3769499306,6410.619752741036,27148.841272891415,4425.673666382682,1943.497646751649,4891.939918497438,5161.7889115377675,22595.114875007435,3591.835484229116,38184.176836023405,47111.539263196544,32764135.565768927,27976.346894495106,56038.87327115319,53685.906886079094,211705.96863900687,35593.62890078257,385000.72459151683,Usina Rio Pardo S.A. - Em Recuperação Judicial - Cerqueira Cesar - SP,SP,10y_1985_2024,0.8105058215716764,8.172110922562846,695.458821303345,0.6968370022380891,10.030860462381623,0.7719187223905009,8.842597452210393,0.805193430686745,8.374526794094162,0.8322681122147576,7.797974378022495,0.8115906763556965,8.042533540407865
Itumbiara,08704527000109,0.0,249.44986748303853,1659.7268980333326,39034.595947120935,5857.1393011334485,0.0,245.23956681966197,1639.7140482145196,38594.04008756846,5717.841248435016,46196.83495103765,46800.91201377075,25392227.689060327,0.0,1194.0041485908569,7745.83986316592,179311.87072547292,29651.257640718537,217902.9723779483,Usina Panorama S. A. - Itumbiara - GO,GO,10y_1985_2024,0.987092621986611,4.655955685518101,542.5583946224999,,,0.9831216560431212,4.786549540548639,0.9879420826145995,4.6669363931766314,0.9887137077030518,4.593665346719143,0.9762173911978709,5.062412914608426
João Pinheiro,08793343000162,0.0,141.74659045040607,74.18249606341124,13147.03683104173,11280.636481407315,0.0,140.37866397947073,73.15653106570244,13121.510385452357,11261.570464163933,24596.616044661467,24643.602398962867,13060354.034507485,0.0,446.80113315582275,296.37177424132824,45575.078825664226,38320.35568509564,84638.607418157,BIOENERGÉTICA VALE DO PARACATU S/A - João Pinheiro - MG,MG,10y_1985_2024,0.998093365022665,3.434506288809425,529.969353630585,,,0.990349492946612,3.1521120313094824,0.9861697158743243,3.9951712326852618,0.9980583879152827,3.4665666044272423,0.9983098456124523,3.3970029748104236
Fátima do Sul,08830263000130,0.0,693.0058320788484,349.7118986684318,13424.137400456502,2119.754361288074,0.0,690.4383019087653,348.7174182150002,13354.939721738445,2102.559008670671,16496.654450532882,16586.609492491858,6115406.440206925,0.0,2737.0833931679235,1236.4906643445586,51839.855867262675,8959.659830535391,64773.089755310546,Fátima do Sul Agro-Energética S. A. - Álcool e Açúcar - Fátima do Sul - MS,MS,10y_1985_2024,0.9945766467824726,3.9051434703777717,368.695389071235,,,0.9962950814390968,3.9495820474660963,0.9971562864826212,3.53574090287645,0.9948452793163676,3.8616899038518335,0.9918880447039372,4.2267443785755585
Nova Alvorada do Sul,08906558000142,0.0,2283.249149775184,3784.892108244288,53489.64524928025,10371.481094615337,0.0,2258.00567754922,3761.7281507602215,52970.64263378064,10218.648025308958,69209.02448739905,69929.26760191507,25301056.831680223,0.0,10307.606557123041,16116.485223784926,231779.70297867784,49207.3339130082,307411.12867259403,Agro Energia Santa Luzia em Recuperacao Judicial - Nova Alvorada do Sul/MS,MS,10y_1985_2024,0.989700405292157,4.396029576951773,361.80926383658186,,,0.9889440571001856,4.5144466858283785,0.9938798896186207,4.258109547873199,0.9902971385754967,4.333169567651912,0.9852641037560462,4.7444847523808
Santa Helena de Goiás,09022388000104,3.154399335384369,674.8844612022825,11973.710779129231,20129.2040249012,3871.684844015159,3.154399335384369,674.117432088215,11921.291807986183,19993.541721969726,3772.2680102518375,36364.37337163134,36652.63850858326,21563362.068917282,20.010394662618637,2700.6011783608033,51499.986336677335,89156.03010654905,19656.842567484637,163033.47058373445,CAMBUI ACUCAR E ALCOOL LTDA. - Santa Helena de Goiás - GO,GO,10y_1985_2024,0.9921352145798614,4.448069149116114,588.3167746264053,1.0,6.343646613842675,0.998863466032836,4.001575578655017,0.9956221615746376,4.301088216231542,0.9932604238715228,4.429188059113364,0.9743220748153095,5.077077127770391
Montes Claros de Goiás,09075242000119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EBER BIOENERGIA E AGRICULTURA LTDA. - Montes Claros de Goiás - GO,GO,10y_1985_2024,,,,,,,,,,,,,
Caarapó,09538989000166,0.0,832.1466374744388,141.7888806089759,28782.125497589866,7405.313320995983,0.0,828.5904036138865,141.7888806089759,28496.3490323179,7310.538402585772,36777.26671912653,37161.374336669265,15798077.221227666,0.0,3486.783442591452,473.7438914626837,125244.08527647713,33087.900831937615,162292.51344246886,RAÍZEN CAARAPO AÇÚCAR E ÁLCOOL LTDA. - FILIAL CAARAPÓ - Caarapó - MS,MS,10y_1985_2024,0.9896637940765362,4.367236582053035,425.1209085568936,,,0.9957264336591619,4.1901069902461225,1.0,3.3411921261242647,0.9900710437352551,4.3514536578254,0.9872017679331002,4.468129760036599
Paraguaçu Paulista,09538989000409,969.1651696410249,26287.970948751743,32058.227571610318,31277.286005495058,2897.193740274304,936.882185974834,25219.282334003383,30207.96652694371,29986.81041566944,2696.768025087521,89047.70948767886,93489.84343577245,42897787.526258014,5453.742943589126,149415.89393389618,196554.63943084303,180354.543446201,18607.924881535477,550386.7446360647,RAÍZEN CAARAPÓ AÇÚCAR E ÁLCOOL LTDA. - Filial Paraguaçu - Paraguaçu Paulista - SP,SP,10y_1985_2024,0.9524853846702039,5.887128744783712,458.84970976263116,0.9666899052117727,5.627258504976166,0.9593468580427237,5.68381234995967,0.9422843623985895,6.131176122940283,0.9587408066800011,5.766310523698085,0.9308207413261196,6.422740951999189
Maracaí,09538989000670,2638.504855841515,36131.92281644993,38240.23167899512,23756.810656948448,2821.6303619339187,2546.988230106643,34557.863461687404,36248.82778341114,22615.375506757115,2632.5647401272954,98601.6197220896,103589.10037016896,48378120.34057226,14592.805621776159,204061.1496488794,226251.12640549665,136775.79983897012,17579.808970760772,599260.6904858832,RAÍZEN CAARAPÓ AÇÚCAR E ÁLCOOL LTDA. - filial Maracaí - Maracaí - SP,SP,10y_1985_2024,0.9518532294396136,5.7849782297989245,467.0194081008153,0.9653149678567925,5.530710163170036,0.9564357711390357,5.6476692559515715,0.9479238538013923,5.91657310825796,0.9519533506970355,5.75733004796103,0.9329941921673115,6.230372768852592
Tarumã,09538989000751,5498.7117836182615,24413.785055027347,27576.606196494227,26790.49494914155,2851.856161173506,5288.7262576600215,23197.75815087802,26151.225576627694,25641.579282297513,2686.0782623644263,82965.36752982766,87131.45414545489,38632839.29747892,28998.23310775856,141258.65637679622,160198.41552641828,148194.4841296582,16636.69736984413,495286.4865104754,RAÍZEN CAARAPÓ AÇÚCAR E ÁLCOOL LTDA. - filial Tarumã - Tarumã - SP,SP,10y_1985_2024,0.952186192041826,5.684359240506391,443.38568288997345,0.9618118689937836,5.273641217957626,0.950190971968973,5.7860203183736925,0.9483119637815425,5.809214316835843,0.9571148025064444,5.531606803494566,0.9418701752682843,5.833638314703193
Quirinópolis,10249419000216,0.0,23.089609622955322,451.5764212619148,72979.13510749428,11853.235700487274,0.0,23.089609622955322,439.01407019157034,72059.87883626927,11548.705962235641,84070.68847831944,85307.03683886642,42115059.87989311,0.0,104.60277369618416,2206.180447208589,331108.6208780187,58825.46446224113,392244.8685611646,SJC BIOENERGIA LTDA - USF. - Quirinópolis-GO,GO,10y_1985_2024,0.9855070764808972,4.598036493777912,493.68799386905,,,1.0,4.530296328275284,0.9721811182363345,4.885508506054177,0.9874038481016391,4.53703130888457,0.974308303154799,4.962819094183952
Cachoeira Dourada,10249419000305,0.0,261.5957271109901,2507.139515990779,38278.703791265354,7307.937084833957,0.0,256.8420826296888,2453.4566789207797,37633.937144545,7056.168280840037,47400.404186935506,48355.376119201086,24534571.703728203,0.0,1267.0205593253468,12188.934027673511,185875.31628382872,39468.53445893959,238799.80532976714,SJC BIOENERGIA LTDA - URD. - Cachoeira Dourada - GO,GO,10y_1985_2024,0.9802509667195748,4.938433417229565,507.38043363054203,,,0.9818282793308607,4.843429872949622,0.9785880136595492,4.86168956690735,0.9831559958185554,4.855841443780622,0.9655485808003997,5.400776443580501
João Pinheiro,10452413000160,0.0,111.62867336720228,988.3019947335124,4807.078924570861,7606.256169097945,0.0,109.92354820668697,962.2290522903204,4697.02534515101,7383.455345138996,13152.633290787013,13513.265761769519,10753722.279493637,0.0,553.7969653457403,5054.602044686675,25189.323831485068,40304.87969282778,71102.60253434526,Destilaria Veredas Indústria de Açúcar e Álcool Ltda. - João Pinheiro - MG,MG,10y_1985_2024,0.9733127078723802,5.261689053396861,795.7900384018994,,,0.9847250253086293,4.961063753969613,0.9736184459991681,5.114430681736717,0.9771059345713413,5.240047901592083,0.9707082145268621,5.298911684906833
Sorriso,10921675000127,0.0,0.0,0.0,0.6987815275788307,0.0,0.0,0.0,0.0,0.6987815275788307,0.0,0.6987815275788307,0.6987815275788307,266.49779891967773,0.0,0.0,0.0,3.624615043401718,0.0,3.624615043401718,DESTILARIA BURITI LTDA. - Sorriso - MT,MT,10y_1985_2024,1.0,5.187050459047544,381.37499118365525,,,,,,,1.0,5.187050459047544,,
Goiatuba,11092881000134,0.0,780.8471782071041,8304.844765723805,38994.963576438764,3983.791279245533,0.0,768.5894431409882,8196.051447316244,38483.72961486473,3885.0179252264834,51333.38843054845,52064.446799615216,32732543.044293534,0.0,3736.4420281190496,39330.86887387277,179217.31342795497,20363.89966782969,242648.52399777644,Bom Sucesso Agroindustria S.A. - Goiatuba - GO,GO,10y_1985_2024,0.985958587596629,4.660541673124428,628.6928039449647,,,0.9843020050424454,4.7851130572031515,0.9869000178237433,4.7358945270357395,0.9868897438364854,4.5959092403471375,0.9752061925197658,5.111688399419934
Iturama,12229415001001,1.8529399558901787,2170.318869778338,21701.73996767688,31562.455704099815,10667.690654978302,1.8529399558901787,2128.1729892827716,21285.803971656107,30854.98426569388,10314.039762793276,64584.85392938191,66104.05813648921,29751130.843797665,7.948600351810455,10701.080472529458,109056.54663623196,160935.20038466,57928.22230120226,338628.99839497556,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Iturama - Iturama - MG,MG,10y_1985_2024,0.977017988759926,5.122665808138238,450.06511978990204,1.0,4.289723650538819,0.9805807888036882,4.930648957414444,0.980833979365697,5.025244372048672,0.977585031879695,5.098944197924222,0.966848411373835,5.430249542731992
Campo Florido,12229415001435,474.40631118416786,5247.373357499143,21943.178541516587,46339.159694353104,7579.704336980423,459.3342029452324,5140.282596196995,21237.376689366178,44501.11887500338,6970.473649613266,78308.58601312505,81583.82224153342,48851810.428387664,2573.2320074886084,25759.360750351116,117199.06163805345,257040.19306638994,48478.85498986985,451050.70245215285,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Campo Florido - Campo Florido - MG,MG,10y_1985_2024,0.9598543419709873,5.528678236192371,598.7928621897511,0.9682295368261145,5.4241099808844275,0.9795915491416096,4.909000941116152,0.9678350221315919,5.341024839054758,0.9603350420794595,5.546932546075342,0.9196234232521713,6.395876782864421
Limeira do Oeste,12229415001605,0.0,931.0288962869668,5218.5434139531035,31456.04135528972,14434.4817756053,0.0,900.928942769649,4914.65519292375,29137.334040645263,13585.247417175333,48538.16559351401,52040.09544113509,22817444.297432706,0.0,4995.698237480194,31343.174759383888,197717.5859999809,86574.52445653391,320630.98345337884,S/A USINA CORURIPE AÇÚCAR E ÁLCOOL - Filial Limeira do Oeste - Limeira do Oeste - MG,MG,10y_1985_2024,0.9327070825305792,6.161229735177159,438.458924873467,,,0.9676702263083785,5.365782154993815,0.9417676165696293,6.006115552393401,0.9262873770906161,6.285520284221405,0.9411662731207159,5.99775771672298
Paulicéia,12282034001762,0.0,4552.8094603662985,3057.417483716911,47804.139958009095,10705.278361709417,0.0,4487.3157654744155,2995.5073369117054,46998.52813503768,10530.506041632272,65011.85727905608,66119.64526380174,21736224.543829337,0.0,21687.240785220678,14954.22416019954,236165.38717080222,53739.80295285606,326546.6550690785,USINA CAETE S.A. - Unidade Paulicéia - Paulicéia - SP,SP,10y_1985_2024,0.9832457058666022,4.938723639037001,328.7407918948589,,,0.9856146637670592,4.763485266408628,0.9797508364052587,4.891129274900216,0.9831476557536846,4.9402705995390495,0.9836741919105747,5.019935132660566
Conceição das Alagoas,13537735000281,16391.68782011311,6818.375586202887,27850.075981896087,34674.298695157835,6638.028074828111,15976.845809543569,6565.059481026905,26758.213346962806,33421.679716461396,6271.707606908443,88993.50596090313,92372.46615819809,52707337.44686306,85062.06854817856,38345.285479726386,156206.2119637065,189806.5615053417,39116.84992028913,508536.97741724225,DELTA SUCROENERGIA S.A. – Usina Volta Grande - Conceição das Alagoas - MG,MG,10y_1985_2024,0.9634202664730406,5.505287436478271,570.5957590933634,0.9746919283040202,5.1893416639990395,0.9628480270742826,5.6238153787419405,0.9607949854196791,5.6088253427117465,0.9638747133803931,5.473984151029063,0.9448148661333956,5.892841892100923
Delta,13537735000362,42359.67246658379,16377.704270153212,29263.17459762599,18093.598736968757,4137.868411563132,39665.91900042019,14907.129871147139,26277.064001898965,15616.989597762007,3431.062793775312,99898.1652650036,110232.01848289487,70085751.1142958,264630.5942693695,107943.16089109376,198404.0417236533,133466.97054327515,32547.97349385204,736992.7409212437,DELTA Sucroenergia S/A - Delta - MG,MG,10y_1985_2024,0.9062536152370755,6.685831857788267,635.802120644024,0.9364075945514305,6.24722947227999,0.9102087585202003,6.5908603007205215,0.8979567105487838,6.779990361665991,0.8631223575138453,7.37647454680069,0.8291860572915571,7.865879302226682
Nova Olimpía,15009178000170,184.18839123100042,4181.412609611832,25171.890288347062,25024.13156450458,8607.8153280198,183.66936583817005,4176.482786667727,25095.90366501799,24941.748009428964,8559.558016809764,62957.36184376263,63169.438181714286,13513490.009295072,683.4598382413387,14885.573259404244,92788.00530620759,89950.58642220049,32488.49453186259,230796.1193579162,USINAS ITAMARATI S/A - Nova Olimpía - MT,MT,10y_1985_2024,0.9966427382598909,3.653604116186757,213.92449257538013,0.9971820949769878,3.7106564299384943,0.9988210149525133,3.5599388649631734,0.996981290540415,3.6861755014545876,0.9967078356000785,3.5945537686426925,0.9943937794468067,3.774301991134429
Campo Novo do Parecis,15043391000107,0.0,32.84303630143404,173.40936736762524,9305.477856225916,9734.437389102899,0.0,32.84303630143404,173.32241064310074,9286.273244820186,9714.538891215943,19206.97758298066,19246.16764899787,10478904.784090275,0.0,138.5563491731882,537.9436253458261,33423.58258816489,37107.45477167386,71207.53733435777,Cooperativa Agrícola de Produtores de Cana de Campo Novo do Parecis Ltda. - Campo Novo do Parecis - MT,MT,10y_1985_2024,0.9979637470309966,3.6998294223040022,544.4670843151416,,,1.0,4.218743599145806,0.9994985465557916,3.102160128439854,0.9979362036316188,3.5918179705089015,0.9979558656456889,3.811977342749501
Aparecida do Taboado,15444904000183,8.994881495833397,2672.3541098982096,2971.4693210741175,21145.252107757296,4510.736826691791,6.9775465205311775,2364.501830891184,2663.5486540367497,19348.198824073086,4035.3341522319356,28418.56100775348,31308.807246917255,12143188.41396923,99.19890673458576,18839.1980798799,20416.67868775936,138118.3354901294,30662.593345465146,208136.0045099684,ALCOOLVALE S/A - ALCOOL E AÇÚCAR - Aparecida do Taboado -MS,MS,10y_1985_2024,0.9076858400778473,6.647842023124723,387.8521566855562,0.7757241186293907,11.028372834098661,0.8848010905939588,7.049663818915634,0.8963742735442203,6.870903408950291,0.9150138634183062,6.531884074319437,0.8946064262391208,6.797690604342645
Rio Brilhante,15527906000721,0.0,3268.81159264869,7072.285288419005,46149.11766007738,5328.653075066237,0.0,3262.6450086337973,7053.374660368439,46008.49016963147,5286.675684382049,61611.18552301576,61818.86761621132,22356221.002335582,0.0,11362.526247892016,25855.030684014102,164731.5884383769,20551.966090902977,222501.11146118597,Biosev S.A. – USINA Passa Tempo - Rio Brilhante-MS,MS,10y_1985_2024,0.9966404739976005,3.59924275615229,361.64073954135176,,,0.9981135088884411,3.4760419577088744,0.997326093719447,3.6558240553943975,0.9969527588483545,3.5695501190672316,0.9921223262064841,3.856878239469082
Lagoa da Prata,15527906002937,2.01882703602314,463.86434272740985,3289.7505055682914,10728.196247548683,10803.651303842984,0.9250664412975311,418.25280752097274,3086.4124237204587,9883.55379564917,10333.123209830184,23722.26730316208,25287.481226723394,17408665.77170836,25.617825508117676,2725.2148429990402,19294.52080852886,69813.03642635726,60728.472983685606,152586.8628870789,BIOSEV S.A. - Usina Lagoa da Prata - Lagoa da Prata-MG,MG,10y_1985_2024,0.9381032096661639,6.034087045641684,688.4302005259096,0.4582197606783625,12.689460291051919,0.9016705294952133,5.875025502015175,0.9381904246222749,5.865040760954548,0.9212689223416743,6.507434690366429,0.9564473083423725,5.621106353375528
Rio Brilhante,15527906003585,0.0,955.0367468286378,1783.3577673477287,35445.651887733926,3311.952785012856,0.0,950.5430470395905,1777.6168779921884,35284.95050312155,3274.9224472023398,41288.03287535567,41495.99918692314,13935012.17238367,0.0,3445.9691287760643,6611.856257069579,127361.38795904464,12649.55914805999,150068.7724929503,BIOSEV S.A. - Usina Rio Brilhante - Rio Brilhante - MS,MS,10y_1985_2024,0.994988280421188,3.6164636454938597,335.81580020791705,,,0.9952947362455221,3.608205799639639,0.9967808538137144,3.707532149818127,0.9954662595818139,3.5931455954719915,0.9888191830577764,3.819365784832856
Leme,15527906003666,38645.79400915583,18804.16190679108,12644.418785135827,16399.826407438806,4670.282288205418,35831.331359408265,16906.59306606192,11801.327356074138,15360.7338983638,4337.271527944738,84237.25720785288,91164.48339672697,58201817.670321435,238913.00702414417,123556.38248328041,73661.63344691915,93643.53272242985,27528.83775252086,557303.3934292945,BIOSEV S.A. - Usina Leme - Leme - SP,SP,10y_1985_2024,0.9240139807656411,6.113163511320934,638.4264518567,0.9271728600250582,6.182121836273871,0.899087826932406,6.570693397330211,0.9333230381413191,5.825624308925313,0.9366400300064345,5.710031947652448,0.9286957961616833,5.894469767286587
Pompéu,16617789000164,4.392309844493866,415.82943480461836,1861.2652810364962,7582.930990712373,8535.609623359203,4.392309844493866,388.6979535371065,1745.1518880054355,7313.063475731833,8159.93328998232,17611.23891710119,18400.027639757187,12520632.244491503,11.698392540216446,2534.2554609030485,10883.55458188057,38857.862406781496,47179.70078419862,99467.07162630395,AGROPÉU – AGRO INDUSTRIAL DE POMPÉU S/A - Pompéu - MG,MG,10y_1985_2024,0.9571311120776986,5.405810989728304,680.4681215498831,1.0,2.6633805342492805,0.9347533411619602,6.094459046877703,0.9376158819411278,5.847395689785696,0.964411186741502,5.12438560424391,0.95598717022522,5.527396737437831
Pirajuba,19537471000161,1110.9814752663174,6300.663816571732,21110.008149082085,50756.60906143933,7068.045126361356,1093.0533173258104,6167.577988468607,20723.38483240494,49595.68804565437,6730.005123481505,84309.70930733526,86346.30762872082,47106597.756097056,5424.528513338402,30981.559213039392,101656.05835488212,254482.66947361937,39755.237350510804,432300.05290539004,USA - Usina Santo Ângelo Ltda. - Pirajuba - MG,MG,10y_1985_2024,0.9764136026505881,5.006584123599477,545.5542807765446,0.983862775087038,4.882645331271675,0.9788774910108538,4.91718969857637,0.9816853070853051,4.815538565261159,0.9771276876597548,5.0137839028130475,0.9521734798184749,5.624643963043977
ARAPORÃ,19818301000155,2282.986215494573,6934.73060483576,11750.724518989291,27719.009246337268,4722.869095024905,2249.5419914722443,6847.858538278352,11477.781382503143,27000.42758201115,4527.296803022863,52102.90629728776,53410.319680681794,29172602.611303728,10677.526874959469,32285.15119063328,58560.09642034429,139973.91134173874,26265.23243801769,267761.9182656935,ARAPORÃ BIOENERGIA S/A - ARAPORÃ - MG,MG,10y_1985_2024,0.9755213338693624,5.01329929995797,546.1978656131371,0.9853506675619224,4.677000151157877,0.9874728995965857,4.655573955262234,0.9767722291468012,4.983530702784376,0.9740762139822488,5.049744386525453,0.9585903635974035,5.561287410164645
João Pinheiro,21783238000100,0.0,109.2387473359704,984.4622317627072,4372.047961397264,9038.42961130674,0.0,107.9603837504983,958.6452393680811,4269.726474337046,8784.422868234766,14120.754965690392,14504.178551802679,11654852.293770222,0.0,533.7885113507509,5027.036780714989,23169.45594733393,47404.80446417945,76135.08570357913,Destilaria Rio do Cachimbo Ltda. - João Pinheiro-MG,MG,10y_1985_2024,0.9735646121052038,5.249182877310658,803.5513526080853,,,0.9882975261374939,4.886439330076278,0.9737755379925545,5.106378506480577,0.9765964399376084,5.299451458883172,0.971897027028432,5.2448054034605525
Monte Belo,22587687000146,103.51337873190641,1431.772235751152,4767.579309992376,3864.2674454513717,1839.4910566379333,58.138214468955994,754.7746499851346,2536.657210561955,2175.704514437242,922.4188576485304,6447.693447101817,12006.62342656474,10034993.160845274,1215.7320829331875,16901.81446880102,56606.79758024046,44428.93823415,22414.49930455807,141567.78167068277,Usina Monte Alegre Ltda. - Monte Belo - MG,MG,10y_1985_2024,0.5370113826370408,11.79080717710052,835.7881149701739,0.5616492783945403,11.744685545255578,0.527161116229605,11.804820659854329,0.5320639774665881,11.873278638825829,0.5630315564721751,11.497376633816403,0.5014532983565845,12.185163512306172
Urucânia,23796998000188,0.0,28.634877175092697,0.5036902725696564,3.6097099483013153,295.79766821861267,0.0,4.9547911658883095,0.0,1.7632846236228943,53.562714263796806,60.28079005330801,328.54594561457634,151337.90184402466,0.0,644.7326499372721,9.473113775253296,59.43486697971821,6704.287946030498,7417.928576722741,COMPANHIA AGRÍCOLA PONTENOVENSE - Urucânia - MG,MG,10y_1985_2024,0.18347750400799218,22.578055446238434,460.629339257049,,,0.1730334352611823,22.51564223568858,0.0,18.807418548952104,0.488483742150162,16.465275002964578,0.18107889283363338,22.66511425328619
