outcome,overlay_cluster,overlay_lisa_class,cell_count,cnpj_clean,emissor_x,cidade_x,uf_x,rota,rota_tag,cohort,X,Y,neea_t0_2022,neea_t1_2023,neea_t2_2026,neea_first,neea_first_origin,delta_neea,vol_pct_t0_2022,vol_pct_t1_2023,vol_pct_t2_2026,vol_pct_first,vol_pct_first_origin,delta_vol_pct,status_t0_2022,status_t1_2023,status_t2_2026,motivo_t0_2022,motivo_t1_2023,motivo_t2_2026,processo_t0_2022,processo_t1_2023,processo_t2_2026,observable_t0_2022,observable_t1_2023,observable_t2_2026,cd_ibge,lisa_class,local_I,p_value,outcome_value,cluster,overlay_cell,lisa_sig,area_1985,area_1995,area_2005,area_2015,area_2024,cidade_y,emissor_y,uf_y,cane_area_total_ha,mean_first_key_year,dominant_first_key_year,share_1985,share_1995,share_2005,share_2015,share_2024,share_old_le_1995,share_mid_2000_2010,share_recent_ge_2015,share_recent_ge_2010,schema,buffer_km_x,scale_m,area_1990,area_2000,area_2010,area_2020,share_1990,share_2000,share_2010,share_2020,share_cane_slope_le12,mean_cane_slope_pct,mean_cane_elevation_m,log_cane_area,frontier_year_c,frontier_period_generation,frontier_generation_legacy,buffer_km_y,prior_entry_area_total_ha,prior_pasture_area_ha,prior_pasture_share,prior_annual_agriculture_area_ha,prior_annual_agriculture_share,prior_perennial_agriculture_area_ha,prior_perennial_agriculture_share,prior_agricultural_mosaic_area_ha,prior_agricultural_mosaic_share,prior_forestry_area_ha,prior_forestry_share,prior_native_vegetation_area_ha,prior_native_vegetation_share,prior_other_uses_area_ha,prior_other_uses_share,prior_productive_share,source_method,origin_year_window,vol_pct_first_c,student_resid,cooks_d,hat_diag,outlier_any
delta_vol_pct,C2_extensive_vulnerable_frontier,ns,67,37216363000250,ENERGÉTICA SANTA HELENA S/A - EM RECUPERAÇÃO JUDICIAL - Nova Andradina - MS,Nova Andradina,MS,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5059371.56284531,7566399.51702832,54.4,57.42,60.81,54.4,t0_2022,6.410000000000004,94.34,97.55,99.59,94.34,t0_2022,5.25,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.219561/2019-47,48610.220714/2022-02,48610.219807/2024-48,True,True,True,5006200,ns,-0.221003012781359,0.172,0.7123204383699929,2,C2_extensive_vulnerable_frontier × ns,ns,191.06884765625,632.7598434223848,2563.8739425995773,14641.554642475352,,Nova Andradina,ENERGÉTICA SANTA HELENA S/A - EM RECUPERAÇÃO JUDICIAL - Nova Andradina - MS,MS,28606.35360270481,2010.5182559602945,2015.0,0.0066792451184055,0.0221195561031782,0.0896260312728972,0.511828765239445,,0.0470825137222088,0.4410887210383462,0.511828765239445,0.7904605560030822,pre_renovabio_1985_2015,25,300,523.0303449630737,2083.4264500487084,7970.639531539468,,0.018283712500625,0.0728308990018117,0.2786317907636372,,0.9931565721901277,4.434515174240016,372.2983669428245,10.261419082734218,6.072438949151774,frontier_2009_2015,2006–2015,25,46952.62799054527,15358.799510370083,0.3271126701036382,8382.642126575454,0.1785340349482343,4.0094464353558905,8.539344030249516e-05,23133.02514339016,0.4926886126171339,0.0,0.0,73.54814931061416,0.0015664330721897,0.603614463603862,1.285581850126494e-05,0.998420711109309,grid_intersection_approximation,1987-2015,1.7655357142857184,1.0773870095208362,0.007361130406449842,0.05967724356381815,False
delta_vol_pct,C1_developed_diversified,ns,59,38278706000192,UPI São Luis - Pirassununga - SP,970 – Pirassununga,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5691312.69666642,7563611.99846526,65.1,61.74,61.37,65.1,t0_2022,-3.729999999999997,100.0,92.1,95.14,100.0,t0_2022,-4.859999999999999,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.221224/2021-34,48610.209770/2023-69,48610.210245/2025-58,True,True,True,3539301,ns,-0.0781690080823079,0.238,-0.3426047215545544,1,C1_developed_diversified × ns,ns,31141.848470478435,11790.239370974372,10932.411932889154,12063.773576874824,,Pirassununga,UPI São Luis - Pirassununga - SP,SP,101764.40048854303,1997.7022154754704,1985.0,0.3060190825178052,0.1158581912178783,0.107428647743274,0.1185461076659416,,0.5212598790326252,0.3601940133014332,0.1185461076659416,0.2735744945250347,pre_renovabio_1985_2015,25,300,10113.611247032764,9946.145042871962,15776.370847421533,,0.0993826052969416,0.097736978699066,0.1550283868590931,,0.8904485546768965,6.769965502771655,645.6599737651719,11.530425448004411,-6.743601535672269,frontier_until_2001,1996–2005,25,58107.3182425774,6119.700168739338,0.1053172019261285,8728.487289894752,0.1502132184702866,535.6564128855555,0.0092183984579942,41537.50392165682,0.714841179698786,69.08931592616696,0.0011889950872925,1011.8170959147792,0.0174129029959841,105.06403755998836,0.0018081033635278,0.980778993640488,grid_intersection_approximation,1987-2015,7.425535714285715,-0.05685326619861762,3.955135700149257e-06,0.012031976131361422,False
delta_vol_pct,C0_agroindustrial_intensive,ns,63,43533819000399,USINA ITAJOBI LTDA. - AÇÚCAR E ÁLCOOL - Marapoama - SP,Marapoama,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5504860.13091127,7647582.4416601,63.04,61.64,61.64,63.04,t0_2022,-1.3999999999999986,64.33,87.28,87.28,64.33,t0_2022,22.950000000000003,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.222968/2019-51,48610.229114/2022-00,48610.229114/2022-00,True,True,True,3528858,ns,1.0236424938642623,0.088,2.559222053668162,0,C0_agroindustrial_intensive × ns,ns,13242.431233174197,12512.323601090677,23171.3554426268,8215.048161069084,,Marapoama,USINA ITAJOBI LTDA. - AÇÚCAR E ÁLCOOL - Marapoama - SP,SP,128783.3743837132,1999.45787616258,1990.0,0.1028271801119145,0.0971579108015131,0.1799250528533845,0.0637896638473856,,0.4146484383517987,0.5215618978008157,0.0637896638473856,0.2414133309145969,pre_renovabio_1985_2015,25,300,27645.07023961684,21122.17049081092,22874.975215324703,,0.214663347438371,0.1640131778802199,0.1776236670672113,,0.9390931558525308,6.262577112640853,495.3471601658314,11.765894768396263,-4.98794084856263,frontier_until_2001,1996–2005,25,114906.10439682864,28765.1175896517,0.2503358523957201,2863.863094603741,0.0249235069767344,1564.7696748191854,0.0136178115430251,81154.73331682738,0.7062699909881133,9.83841404304152,8.562133486889889e-05,449.177548350041,0.0039090834269239,98.60475853357458,0.0008581333346141,0.995232783238462,grid_intersection_approximation,1987-2015,-28.244464285714287,1.1315263572664531,0.006780969801529125,0.05036136494778443,False
delta_vol_pct,C1_developed_diversified,ns,59,43545284000104,ALCOESTE BIOENERGIA FERNANDÓPOLIS S/A - Fernandópolis - SP,Fernandópolis,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5382428.10764186,7753536.53539676,60.6,58.89,59.32,60.6,t0_2022,-1.2800000000000011,97.55,96.69,98.61,97.55,t0_2022,1.0600000000000025,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.222961/2019-30,48610.233078/2022-71,48610.221837/2025-03,True,True,True,3515509,ns,-0.0018198129025863,0.478,0.275116044692065,1,C1_developed_diversified × ns,ns,41.9649543762207,3634.556725247701,4718.169686493219,30590.743849425224,,Fernandópolis,ALCOESTE BIOENERGIA FERNANDÓPOLIS S/A - Fernandópolis - SP,SP,60463.170398555085,2010.2675747072487,2015.0,0.0006940581200026,0.060111911123578,0.0780337791649438,0.5059401226859296,,0.0773391973015523,0.416720680012518,0.5059401226859296,0.7824007905992609,pre_renovabio_1985_2015,25,300,999.651385307312,3762.3953251632975,16715.688472542108,,0.0165332280579716,0.0622262329342427,0.2764606679133314,,0.9071273525482244,6.755640291998577,456.4594711849451,11.009806243767276,5.821757696106033,frontier_2009_2015,2006–2015,25,68951.6614459682,29236.469149328463,0.4240139909063497,4799.553321007897,0.0696075079317547,91.31081015929271,0.0013242728056791,34792.19040790846,0.5045881372296195,1.255712626098039,1.821149193166344e-05,26.75128835887632,0.0003879716282085,4.130756579108766,5.990800645675092e-05,0.9995521203653348,grid_intersection_approximation,1987-2015,4.975535714285712,0.7621044051406997,0.0015108807871779687,0.025304998504484158,False
delta_vol_pct,C1_developed_diversified,ns,59,43619832001760,BRANCO PERES AGRO S/A - Adamantina-SP,Adamantina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5307925.95063722,7619657.94129087,55.3,55.3,59.61,55.3,t0_2022,4.310000000000002,97.47,97.47,99.0,97.47,t0_2022,1.5300000000000011,valido,cancelado,valido,sem_motivo,expirado,sem_motivo,48610.222643/2019-79,48610.222643/2019-79,48610.231989/2023-44,True,False,True,3500105,ns,-0.1474754548534873,0.11,0.3241580649852931,1,C1_developed_diversified × ns,ns,491.7371654510498,17684.925521113826,23684.333627274464,8067.567347451753,,Adamantina,BRANCO PERES AGRO S/A - Adamantina-SP,SP,112542.18792865978,2000.6917146713376,1990.0,0.0043693585001453,0.1571404097130603,0.2104484910342058,0.0716848276716084,,0.4097428663486129,0.5185723059797785,0.0716848276716084,0.2614621485230332,pre_renovabio_1985_2015,25,300,27936.69598046845,13318.973379041638,21357.95490785861,,0.2482330981354072,0.118346494094148,0.1897773208514247,,0.9353086271259556,6.411022930813171,373.85338963076856,11.63109231965786,-3.7541023398050584,frontier_until_2001,1996–2005,25,100110.07383367416,49569.80504898418,0.4951530165819368,4555.411387290611,0.04550402584718,433.1230687577257,0.0043264683779709,45352.95786590493,0.4530309101684979,1.664921919913421,1.6630912915712875e-05,70.60232546220782,0.0007052469622538,126.50921535459248,0.0012637011492447,0.9980310518885014,grid_intersection_approximation,1987-2015,4.895535714285714,0.5676783914896526,0.0003288801484703787,0.010070246306682948,False
delta_vol_pct,C1_developed_diversified,ns,59,43932102000581,RENUKA DO BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL - Promissão - SP,Promissão,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5430563.41020967,7600918.58442243,50.6,49.94,49.94,50.6,t0_2022,-0.6600000000000037,87.67,85.29,85.29,87.67,t0_2022,-2.3799999999999955,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.206553/2021-55,48610.220362/2023-68,48610.220362/2023-68,True,True,True,3541604,ns,-0.0070701310248404,0.387,-0.083829805964754,1,C1_developed_diversified × ns,ns,5431.031425386316,10692.870585314433,13635.488075817331,13183.768315790214,,Promissão,RENUKA DO BRASIL S.A. - EM RECUPERAÇÃO JUDICIAL - Promissão - SP,SP,111116.23130059335,2002.4388811651256,2010.0,0.0488770304915598,0.0962314007607755,0.1227137378240483,0.1186484473193234,,0.3362161448234475,0.545135407857229,0.1186484473193234,0.4357459836297306,pre_renovabio_1985_2015,25,300,21235.16890449524,11703.220804274317,35234.683189515505,,0.1911077135711121,0.1053241337227734,0.3170975363104072,,0.8168502069909012,8.163315558890629,451.12576094454937,11.618341060816453,-2.006935846017086,frontier_2002_2008,1996–2005,25,85198.4632542476,47427.40836761719,0.556669763233701,2998.6042102624583,0.0351955199158238,1074.4512928182437,0.012611158133356,33504.500583966124,0.3932524050813292,22.472117069148155,0.0002637620000502,107.773095253984,0.0012649652486379,63.25358726046,0.0007424263871016,0.9979926083642604,grid_intersection_approximation,1987-2015,-4.904464285714283,-0.3635476681127393,0.0003855196042747154,0.02822914309434707,False
delta_vol_pct,C0_agroindustrial_intensive,ns,63,44207249000148,USINA SANTA LÚCIA S.A. - Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5678798.29682681,7514155.29728828,48.72,48.72,49.36,48.72,t0_2022,0.6400000000000006,85.28,85.28,97.0,85.28,t0_2022,11.72,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.204999/2021-45,48610.204999/2021-45,48610.215834/2024-41,True,True,True,3503307,ns,0.0098840734292506,0.501,1.387430802832092,0,C0_agroindustrial_intensive × ns,ns,65298.26430629656,7228.284747886657,5241.684614263797,5672.962150951461,,Araras,USINA SANTA LÚCIA S.A. - Araras - SP,SP,113324.19841449588,1991.18602446534,1985.0,0.5762075992583762,0.0637841242119216,0.0462538865273218,0.0500595833045469,,0.785947279637506,0.1639931370579471,0.0500595833045469,0.1126047287787812,pre_renovabio_1985_2015,25,300,16540.29640679079,6254.827712720983,7087.878475585638,,0.1459555561672081,0.0551941050563909,0.0625451454742343,,0.9001151294600646,6.655161175726961,657.9518957955249,11.638016826652397,-13.259792545802611,frontier_until_2001,Até 1995,25,50428.99658910752,4796.340965895941,0.0951107753536371,5403.092001402269,0.107142564136787,437.394078649579,0.0086734638448874,38865.97571621308,0.7707069016837822,41.25290240413929,0.0008180393264665,676.6915750047837,0.01341869996975,208.2493495377316,0.0041295556846894,0.9824517443455606,grid_intersection_approximation,1987-2015,-7.294464285714284,0.9596981534005722,0.0020509238408032964,0.02177491259444128,False
delta_vol_pct,C0_agroindustrial_intensive,ns,63,44209336003583,USJ AÇÚCAR E ÁLCOOL S.A.- Araras - SP,Araras,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5683432.51600593,7504007.27659347,63.0,60.85,62.29,63.0,t0_2022,-0.7100000000000009,95.79,89.34,91.61,95.79,t0_2022,-4.180000000000007,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.220755/2019-95,48610.214855/2022-88,48610.226435/2025-97,True,True,True,3503307,ns,-0.0658065964983401,0.207,-0.2716503092154165,0,C0_agroindustrial_intensive × ns,ns,61564.52124494665,6585.651115417481,4455.447149882597,5877.190688709184,,Araras,USJ AÇÚCAR E ÁLCOOL S.A.- Araras - SP,SP,105689.15793501538,1990.860894850221,1985.0,0.5825055516366263,0.0623115108880588,0.0421561420010754,0.0556082648735158,,0.7999758791623486,0.1444158559641353,0.0556082648735158,0.0972801811215165,pre_renovabio_1985_2015,25,300,16398.60467662811,6403.473321641661,4404.2697377896775,,0.1551588166376635,0.0605877977150592,0.0416719162480006,,0.9093237404938942,6.522534869686421,651.2348295017127,11.568267054325442,-13.584922160921678,frontier_until_2001,Até 1995,25,49766.77109176632,3883.275690358301,0.0780294884552148,5231.0292068676135,0.1051108820626914,397.1012577245552,0.0079792449663316,39442.51644982839,0.7925472274883827,39.89488897646726,0.0008016370783409,539.9912522852492,0.0108504377607609,232.96234572574284,0.0046810821882773,0.9844684800509618,grid_intersection_approximation,1987-2015,3.2155357142857213,-0.3853120467028001,0.00031960081717540126,0.020990055041401483,False
delta_vol_pct,C0_agroindustrial_intensive,HH,2,44330975000153,Usina Colombo S.A. Açúcar e Alcool - Unidade Ariranha - Ariranha - SP,Ariranha,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5535960.51483213,7644363.40072255,67.8,64.5,67.8,67.8,t0_2022,0.0,95.19,95.97,95.19,95.19,t0_2022,0.0,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.214887/2019-88,48610.214850/2022-55,48610.214887/2019-88,True,True,True,3503703,HH,0.1226201312855382,0.031,0.1645106372222309,0,C0_agroindustrial_intensive × HH,sig,26063.45957024144,17138.410719000123,17883.781488093206,7663.606353512932,,Ariranha,Usina Colombo S.A. Açúcar e Alcool - Unidade Ariranha - Ariranha - SP,SP,141428.94337060218,1996.1935709167728,1990.0,0.1842866032163192,0.1211803631601094,0.1264506476671491,0.0541869731249502,,0.5942841372901251,0.3515288895849247,0.0541869731249502,0.1548755385994609,pre_renovabio_1985_2015,25,300,40847.10730961071,17592.30050558203,14240.277424561744,,0.2888171709136964,0.1243896764432648,0.1006885654745107,,0.9183480455047328,6.762784674895395,540.5569365300964,11.859559773608627,-8.252246094369866,frontier_until_2001,1996–2005,25,107994.9324513322,12888.037390798096,0.1193392791518813,3861.1437793882887,0.0357530088842669,2074.456258937293,0.0192088296353363,88395.94011551618,0.8185193333525322,20.298533821104503,0.0001879582065598,631.3018514942479,0.0058456618024993,123.75452137697528,0.0011459289669239,0.9930084092305766,grid_intersection_approximation,1987-2015,2.6155357142857127,0.16103544637927053,2.845250670946142e-05,0.010803158763657016,False
delta_vol_pct,C2_extensive_vulnerable_frontier,ns,67,44330975002288,USINA COLOMBO S/A. - AÇUCAR E ÁLCOOL - Unidade Palestina - Palestina - SP,Palestina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5458429.37318275,7758079.54540743,67.3,61.17,67.3,67.3,t0_2022,0.0,98.37,97.54,98.37,98.37,t0_2022,0.0,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.214886/2019-33,48610.214851/2022-08,48610.214886/2019-33,True,True,True,3535002,ns,-0.0502682560088547,0.184,0.1645106372222309,2,C2_extensive_vulnerable_frontier × ns,ns,1411.4291938220754,2940.6074565775257,11409.644330222933,28257.87246835372,,Palestina,USINA COLOMBO S/A. - AÇUCAR E ÁLCOOL - Unidade Palestina - Palestina - SP,SP,101001.56308705572,2008.8983862826503,2010.0,0.0139743302052219,0.0291144747338508,0.1129650272876339,0.2797765856751896,,0.0716507996755952,0.6485726146492151,0.2797765856751896,0.7575485491949203,pre_renovabio_1985_2015,25,300,2884.806113273022,5841.488410141888,48255.71511466456,,0.0285619947365224,0.0578356238418505,0.4777719635197306,,0.97692294291353,5.323750999865651,479.5741321611279,11.522901172600966,4.4525692715076275,frontier_2009_2015,2006–2015,25,147823.56429552304,50736.456586478926,0.3432230634423656,16734.791104920365,0.1132078717264916,511.505235454841,0.0034602415243638,79544.25908989397,0.5381027001275129,2.2227804345059594,1.5036712482877658e-05,252.6239632760012,0.0017089559738321,41.70553506444761,0.0002821304929508,0.9980089135332172,grid_intersection_approximation,1987-2015,5.79553571428572,0.5293566175034248,0.0007477672557598974,0.025905199427801506,False
delta_vol_pct,C1_developed_diversified,ns,59,44330975002520,Usina Colombo S.A. Açúcar e Álcool – Unidade Santa Albertina - Santa Albertina - SP,Santa Albertina,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5347374.69593228,7779771.82465078,69.2,64.59,69.2,69.2,t0_2022,0.0,95.13,94.45,95.13,95.13,t0_2022,0.0,valido,valido,cancelado,sem_motivo,sem_motivo,renovacao,48610.214889/2019-77,48610.214852/2022-44,48610.214889/2019-77,True,True,True,3545704,ns,0.0548437636700465,0.131,0.1645106372222309,1,C1_developed_diversified × ns,ns,0.0,715.7453787298763,1490.955134866752,25655.97831983005,,Santa Albertina,Usina Colombo S.A. Açúcar e Álcool – Unidade Santa Albertina - Santa Albertina - SP,SP,43603.61548133177,2012.264749065833,2015.0,0.0,0.0164148172308397,0.0341933832414672,0.5883910780475136,,0.023917132556649,0.3876917893958373,0.5883910780475136,0.9308923998800576,pre_renovabio_1985_2015,25,300,327.1280726862889,479.5126361846924,14934.295939034106,,0.0075023153258092,0.0109970843218262,0.3425013218325439,,0.9302083733369428,6.29359773930721,413.00589763330913,10.68291828339796,7.818932054690322,frontier_2009_2015,2006–2015,25,37183.68329024325,16388.402031147612,0.4407417603905802,2746.3985120670127,0.0738603136926902,49.20285347374326,0.0013232377516149,17969.238503206634,0.4832560121315803,0.2480915471807981,6.672054116970595e-06,25.541659412172137,0.000686905038772,4.651639388893531,0.0001250989406451,0.9991879960205828,grid_intersection_approximation,1987-2015,2.5555357142857105,0.49970298405536734,0.0007974396682701448,0.03084055040955515,False
delta_vol_pct,C0_agroindustrial_intensive,ns,63,44346583000182,Usina Açucareira Guaíra Ltda. - Guaíra - SP,Guaíra,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603715.23003702,7730571.00786188,53.66,53.66,67.94,53.66,t0_2022,14.28,99.43,99.43,99.62,99.43,t0_2022,0.1899999999999977,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.204335/2020-03,48610.204335/2020-03,48610.221681/2023-91,True,True,True,3517406,ns,0.0057371485177598,0.468,0.1843361347875782,0,C0_agroindustrial_intensive × ns,ns,89357.18823480791,14389.159222139097,8246.730662536622,4664.171514612085,,Guaíra,Usina Açucareira Guaíra Ltda. - Guaíra - SP,SP,154252.09922443464,1991.6191084476548,1985.0,0.5792931745116444,0.0932833931887245,0.0534626802746959,0.0302373292685357,,0.755307796110079,0.2144548746213849,0.0302373292685357,0.1183735267654201,pre_renovabio_1985_2015,25,300,12761.465653613968,11238.190455171172,13595.193481553772,,0.0827312284097101,0.0728559968498047,0.0881361974968843,,0.9844863320926912,4.476699833373275,542.6567153275925,11.946350033782544,-12.826708563487955,frontier_until_2001,Até 1995,25,152205.39457743953,10571.782772833829,0.0694573461222169,83004.96162253487,0.5453483554441518,632.1737230200426,0.0041534252105525,57067.77883432858,0.374939265410159,14.121589312582508,9.277982131834152e-05,770.4497216117421,0.0050619081127229,144.126313797883,0.0009469198788782,0.9939911720083988,grid_intersection_approximation,1987-2015,6.855535714285722,0.28690400979799535,0.00023615475096662312,0.027771468809260194,False
delta_vol_pct,C1_developed_diversified,ns,59,44373108000103,COCAL Comércio Indústria Canaã Açúcar e Alcool Ltda. - Unidade Paraguaçu Paulista Paraguaçu Paulista-SP,Unidade Paraguaçu Paulista Paraguaçu Paulista,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5330307.2751111,7509869.51745985,65.0,62.55,67.86,65.0,t0_2022,2.8599999999999994,96.84,97.6,99.0,96.84,t0_2022,2.1599999999999966,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.217081/2019-41,48610.214507/2022-19,48610.231650/2024-29,True,True,True,3535507,ns,0.1686307328454526,0.096,0.389895241123024,1,C1_developed_diversified × ns,ns,762.30068582273,19532.039519732607,21785.34604636173,11222.259202785115,,Paraguaçu Paulista,COCAL Comércio Indústria Canaã Açúcar e Alcool Ltda. - Unidade Paraguaçu Paulista Paraguaçu Paulista-SP,SP,98033.02812338065,2003.1220270227611,2010.0,0.0077759577605144,0.1992393777243147,0.2222245549626757,0.1144742686991287,,0.2933784537793637,0.5921472775215074,0.1144742686991287,0.341500034242704,pre_renovabio_1985_2015,25,300,8466.438004590951,14008.621405822156,22256.02325826533,,0.0863631182945345,0.1428969570152565,0.2270257655435752,,0.95195709914869,5.895330104477647,458.36146327938974,11.493069923132582,-1.3237899883815771,frontier_2002_2008,1996–2005,25,152865.8571979473,38501.65830324465,0.2518656488046806,38464.59368498888,0.2516231838165192,1196.2749354330438,0.0078256515703436,74560.72592779362,0.4877526433600166,7.539247141817865,4.931936588073574e-05,117.53473676388847,0.0007688750053041,17.530362581397455,0.0001146780772549,0.9991164469174408,grid_intersection_approximation,1987-2015,4.265535714285718,0.6360529499054107,0.0005018820553258156,0.012219356527921995,False
delta_vol_pct,C1_developed_diversified,ns,59,44691236000197,DELLA COLETTA BIOENERGIA S/A - Bariri - SP,Bariri,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5545323.30509419,7550248.53242205,59.5,61.07,61.07,59.5,t0_2022,1.5700000000000005,90.16,88.54,88.54,90.16,t0_2022,-1.6199999999999903,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.222641/2019-80,48610.205458/2023-04,48610.205458/2023-04,True,True,True,3505203,ns,-0.0009519660429928,0.235,-0.0045278157033631,1,C1_developed_diversified × ns,ns,27496.115628365907,16953.55453378266,13237.95629789689,9326.094130497351,,Bariri,DELLA COLETTA BIOENERGIA S/A - Bariri - SP,SP,112174.51061025132,1997.373198259676,1985.0,0.2451191048552977,0.1511355337460533,0.1180121600342164,0.083139155943374,,0.5538936523444041,0.3629671917122218,0.083139155943374,0.237629605877827,pre_renovabio_1985_2015,25,300,17683.079219709653,10147.820184644064,17329.8906153548,,0.157639013743053,0.0904645817435523,0.154490449934453,,0.917478448985422,6.601847629006284,497.5498993384379,11.627819982741569,-7.0726187514667345,frontier_until_2001,1996–2005,25,70812.15585416922,15236.740457204163,0.2151712551808584,4409.065536193315,0.0622642466255844,1199.1610948794946,0.0169343960851728,48826.73624547231,0.6895247808303739,139.43444664206092,0.0019690750120531,846.131225022913,0.0119489544530382,154.88684875497083,0.002187291812919,0.9858637537340428,grid_intersection_approximation,1987-2015,-2.4144642857142884,-0.3252420562956181,0.00010486945096129194,0.009775184281435357,False
delta_vol_pct,C1_developed_diversified,ns,59,44836856000177,Agroindustrial Vista Alegre S. A. Em Recuperação Judicial - Itapetininga - SP,Itapetininga,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2022,5603690.47264389,7380267.80742244,53.4,57.82,57.82,53.4,t0_2022,4.420000000000002,93.9,93.26,93.26,93.9,t0_2022,-0.6400000000000006,valido,valido,valido,sem_motivo,sem_motivo,sem_motivo,48610.206100/2020-48,4610.220158/2023-47,4610.220158/2023-47,True,True,True,3522307,ns,-0.0106741068529617,0.345,0.0977300138442179,1,C1_developed_diversified × ns,ns,1379.5265943751615,1775.5840797424316,4238.71696174098,3036.5224760018145,,Itapetininga,Agroindustrial Vista Alegre S. A. Em Recuperação Judicial - Itapetininga - SP,SP,23021.33331307056,2004.3249539144613,2010.0,0.0599238356708003,0.0771277690825287,0.1841212628346948,0.1319003740881421,,0.2473969809103692,0.6207026450014886,0.1319003740881421,0.5132795871892415,pre_renovabio_1985_2015,25,300,2540.297684067371,1270.8275336658253,8779.857983476975,,0.1103453761570401,0.0552021690656944,0.3813792131010993,,0.7647428721574865,8.762959741320726,675.7587769552537,10.04422003739429,-0.12086309668143258,frontier_2002_2008,1996–2005,25,14956.411714094147,2843.1179108239594,0.1900935842883191,3373.303851042174,0.2255423236218716,31.561872219087885,0.0021102569802451,8522.69800190271,0.5698357443497868,4.217579348497309,0.0002819913913256,176.39574253832842,0.0117939881510551,5.116756219392091,0.0003421112173965,0.9878639006315484,grid_intersection_approximation,1987-2015,1.3255357142857207,0.4742417921441168,0.0014269715674489834,0.0594561046859855,False
delta_vol_pct,C1_developed_diversified,ns,59,44845915000173,Destilaria Generalco S/A – em recuperação judicial​ - General Salgado - SP,General Salgado,SP,Etanol combustível de primeira geração – cana-de-açúcar,cana_pura,2023,5376664.43655424,7719933.84368087,,57.32,61.91,57.32,t1_2023,4.589999999999996,,95.48,96.47,95.48,t1_2023,0.9899999999999948,,valido,valido,,sem_motivo,sem_motivo,,48610.219687/2022-17,48610.203023/2024-06,False,True,True,3516903,ns,0.1615190509174655,0.052,0.2678119140100941,1,C1_developed_diversified × ns,ns,25.165170669555664,3238.3025020487166,8211.136569243787,30537.20123046052,,General Salgado,Destilaria Generalco S/A – em recuperação judicial​ - General Salgado - SP,SP,77415.032546279,2009.6855481678,2015.0,0.0003250682695833,0.0418304093602601,0.106066435667196,0.3944608718236379,,0.0676633013206758,0.5378758268556864,0.3944608718236379,0.7652017938098579,pre_renovabio_1985_2015,25,300,1974.6890012105305,4727.617530845193,28700.920541800708,,0.0255078236908323,0.0610684692022703,0.37074092198622,,0.8943571608973272,7.077999752995599,426.7608256774653,11.256949176968345,5.239731156657399,frontier_2009_2015,2006–2015,25,70912.66015358336,31410.09672326049,0.4429406068709337,2985.6499223118926,0.0421032001316202,15.956640593986815,0.0002250182204338,36470.07451666634,0.5142956763669433,0.2848890000376006,4.017463164131555e-06,20.954655615446,0.0002954994999491,9.642806135171236,0.0001359814469558,0.9995685190530952,grid_intersection_approximation,1987-2015,2.905535714285719,0.609848982390733,0.0009525164469570378,0.024899049174019694,False
